severity,sheet,event_id,event_name,discipline,placement,players,issue_type,details
HIGH,2017,2017_polish,17th Annual Polish Footbag Championships,Sick 3,"6T, 7T",Przemyslaw Pietrzycki,duplicate_player_same_event_discipline,"Appears in placements: ['6T', '7T']"
HIGH,2019,2019_worlds_warsaw,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,Shred 30,"1T, 9T",Maciej Niczyporuk,duplicate_player_same_event_discipline,"Appears in placements: ['1T', '9T']"
HIGH,2019,2019_worlds_warsaw,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,Shred 30,"1T, 9T",Vaclav Klouda,duplicate_player_same_event_discipline,"Appears in placements: ['1T', '9T']"
HIGH,2019,2019_worlds_warsaw,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,Shred 30,"3T, 9T",Alexander Trenner,duplicate_player_same_event_discipline,"Appears in placements: ['3T', '9T']"
HIGH,2019,2019_worlds_warsaw,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,Shred 30,"17T, 5T",Santeri Karvinen,duplicate_player_same_event_discipline,"Appears in placements: ['17T', '5T']"
HIGH,2020,2020_xx_polish_warsaw,XX Polish Footbag Championships - Warsaw 2020,Circle,"1T, 2T",Damian Gielnicki,duplicate_player_same_event_discipline,"Appears in placements: ['1T', '2T']"
HIGH,2020,2020_xx_polish_warsaw,XX Polish Footbag Championships - Warsaw 2020,Circle,"1T, 5T",Filip Wojcik,duplicate_player_same_event_discipline,"Appears in placements: ['1T', '5T']"
HIGH,2020,2020_xx_polish_warsaw,XX Polish Footbag Championships - Warsaw 2020,Circle,"2T, 3T",Maciej Niczyporuk,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '3T']"
HIGH,2020,2020_xx_polish_warsaw,XX Polish Footbag Championships - Warsaw 2020,Circle,"3T, 5T",Mariusz Wilk,duplicate_player_same_event_discipline,"Appears in placements: ['3T', '5T']"
HIGH,2021,2021_xxi_polish_warsaw,XXI Polish Footbag Championships - Warsaw 2021,Request,"2T, 3T",Damian Gielnicki,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '3T']"
HIGH,2021,2021_xxi_polish_warsaw,XXI Polish Footbag Championships - Warsaw 2021,Request,"2T, 3T",Filip Wojcik,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '3T']"
HIGH,2023,2023_footbagjam_helsinki,Finnish Footbag Open 2023,Singles Net,"2T, 3T",Tuomas Riisalo,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '3T']"
HIGH,2023,2023_xxiii_polish_warsaw,XXIII Polish Footbag Championships - Warsaw 2023,Sick3,"2T, 3T, 5T",Damian Gielnicki,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '3T', '5T']"
HIGH,2023,2023_xxiii_polish_warsaw,XXIII Polish Footbag Championships - Warsaw 2023,Sick3,"2T, 5T, 8T",Filip Wojcik,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '5T', '8T']"
HIGH,2023,2023_xxiii_polish_warsaw,XXIII Polish Footbag Championships - Warsaw 2023,Sick3,"2T, 7T",Jakub Mosciszewski,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '7T']"
HIGH,2023,2023_xxiii_polish_warsaw,XXIII Polish Footbag Championships - Warsaw 2023,Sick3,"4T, 7T",Maciej Niczyporuk,duplicate_player_same_event_discipline,"Appears in placements: ['4T', '7T']"
HIGH,2023,2023_xxiii_polish_warsaw,XXIII Polish Footbag Championships - Warsaw 2023,Sick3,"4T, 5T",Pawe Nowak,duplicate_player_same_event_discipline,"Appears in placements: ['4T', '5T']"
HIGH,2024,2024_polish_krakow,24th Polish Footbag Championships - Krakow 2024,Open Sick3,"3T, 5T",Jakub Worek,duplicate_player_same_event_discipline,"Appears in placements: ['3T', '5T']"
HIGH,2025,2025_worlds_nantes,44th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2025,2-Square,"2T, 5T",Mikko Lepisto,duplicate_player_same_event_discipline,"Appears in placements: ['2T', '5T']"
MEDIUM,1997,1997_finnish,FOOTBAG SM 97 / Finnish Footbag Championships '97,Freestyle,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,1997,1997_southern_california,Southern California Footbag Championships,Open Singles Routines,3->5,,suspicious_placement_gap,"Gap 3->5 unexplained (group_size=1, expected_next=4)"
MEDIUM,1997,1997_university_oregon,University of Oregon Footbag Tournament,Novice Doubles-Saturday,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,1998,1998_u_s,U. S. Open Footbag Net Championships,Open Doubles Net 12 Teams,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,1998,1998_u_s,U. S. Open Footbag Net Championships,Open Singles Net 16 Entrants,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,1998,1998_u_s,U. S. Open Footbag Net Championships,Open Singles Net 16 Entrants,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,1999,1999_footbagjam,Finnish Footbag Open Championships 1999,Intermediate Freestyle,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2000,2000_eurochamp_paris,European Footbag Championships 2000,Open Doubles Freestyle,3->7,,suspicious_placement_gap,"Gap 3->7 unexplained (group_size=2, expected_next=5)"
MEDIUM,2001,2001_3_me_de,3ème Open de France de Footbag,Double,3->5,,suspicious_placement_gap,"Gap 3->5 unexplained (group_size=1, expected_next=4)"
MEDIUM,2001,2001_3_me_de,3ème Open de France de Footbag,Men's Singles,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2001,2001_eastregion,East Coast Footbag Championships,Open Freestyle,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2001,2001_footbagjam_frankfurt,2001 Frankfurt Footbag Open,Gents Open Freestyle,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2001,2001_footbagjam_keuruu,Keuruu Footbag Jam 2001,Sick 5,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2001,2001_footbagjam_keuruu,Keuruu Footbag Jam 2001,Sick 5,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2001,2001_southern_california,Southern California Footbag Championships,Intermediate Singles Net,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2001,2001_swiss_footjam,Swiss Footbag Championships (FootJam),Intermediate Singles Net,3->5,,suspicious_placement_gap,"Gap 3->5 unexplained (group_size=1, expected_next=4)"
MEDIUM,2001,2001_swiss_footjam,Swiss Footbag Championships (FootJam),Women's Open Frestyle,6->8,,suspicious_placement_gap,"Gap 6->8 unexplained (group_size=1, expected_next=7)"
MEDIUM,2001,2001_vancouver,Vancouver Open Footbag Tournament,Open Singles,4->7,,suspicious_placement_gap,"Gap 4->7 unexplained (group_size=1, expected_next=5)"
MEDIUM,2001,2001_worlds_san_francisco_bay_area,WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Doubles Net,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2001,2001_worlds_san_francisco_bay_area,WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Net,9->11,,suspicious_placement_gap,"Gap 9->11 unexplained (group_size=1, expected_next=10)"
MEDIUM,2001,2001_worlds_san_francisco_bay_area,WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,27->29,,suspicious_placement_gap,"Gap 27->29 unexplained (group_size=1, expected_next=28)"
MEDIUM,2002,2002_czech,Czech Footbag Championships,Intermediate Freestyle,3->5,,suspicious_placement_gap,"Gap 3->5 unexplained (group_size=1, expected_next=4)"
MEDIUM,2002,2002_czech,Czech Footbag Championships,Intermediate Freestyle,8->11,,suspicious_placement_gap,"Gap 8->11 unexplained (group_size=1, expected_next=9)"
MEDIUM,2002,2002_czech,Czech Footbag Championships,Open Freestyle,4->7,,suspicious_placement_gap,"Gap 4->7 unexplained (group_size=1, expected_next=5)"
MEDIUM,2002,2002_quebec_city,Quebec City Footbag Net Championships 2002,Open Doubles,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2002,2002_queensland_challenge,1st Queensland Footbag Challenge,Intermediate 1Min 30 Sec,2->5,,suspicious_placement_gap,"Gap 2->5 unexplained (group_size=1, expected_next=3)"
MEDIUM,2002,2002_usopen_chicago,US Open Freestyle Championships,Novice Circle Jamz,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2002,2002_victorian,Victorian Footbag Championships,Freestyle Routines,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2002,2002_worlds_san_francisco,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Doubles Net,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2002,2002_worlds_san_francisco,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Doubles Net,15->17,,suspicious_placement_gap,"Gap 15->17 unexplained (group_size=1, expected_next=16)"
MEDIUM,2002,2002_worlds_san_francisco,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2002,2002_worlds_san_francisco,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,11->13,,suspicious_placement_gap,"Gap 11->13 unexplained (group_size=1, expected_next=12)"
MEDIUM,2002,2002_worlds_san_francisco,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Net,23->25,,suspicious_placement_gap,"Gap 23->25 unexplained (group_size=1, expected_next=24)"
MEDIUM,2002,2002_worlds_san_francisco,23rd Annual WORLD FOOTBAG CHAMPIONSHIPS,Women's Singles Net,6->8,,suspicious_placement_gap,"Gap 6->8 unexplained (group_size=1, expected_next=7)"
MEDIUM,2003,2003_eurochamp_frankfurt,European Footbag Championships 2003,Intermediate Singles Freestyle 33 Player,21->26,,suspicious_placement_gap,"Gap 21->26 unexplained (group_size=4, expected_next=25)"
MEDIUM,2003,2003_eurochamp_frankfurt,European Footbag Championships 2003,Open Singles Freestyle 38 Player,13->17,,suspicious_placement_gap,"Gap 13->17 unexplained (group_size=3, expected_next=16)"
MEDIUM,2003,2003_finnish,Finnish Footbag Championships 2003,Pro Doubles Net,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2003,2003_footbagjam_ambridge,2003 Steel City Footbag Open,Intermediate Big3,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2003,2003_texas_state,Texas State Footbag Championships,Freestyle ? Open,8->11,,suspicious_placement_gap,"Gap 8->11 unexplained (group_size=1, expected_next=9)"
MEDIUM,2004,2004_czech,Czech Championships 2004,Sick 3,12->14,,suspicious_placement_gap,"Gap 12->14 unexplained (group_size=1, expected_next=13)"
MEDIUM,2004,2004_de_france,5th Annual Open de France,Women's Freestyle - Routines,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2004,2004_de_france_de,6e Open de France de Footbag,Doubles Freestyle,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2004,2004_de_france_de,6e Open de France de Footbag,Intermediate Singles Net,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2004,2004_de_france_de,6e Open de France de Footbag,Open Doubles Net,4->8,,suspicious_placement_gap,"Gap 4->8 unexplained (group_size=1, expected_next=5)"
MEDIUM,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Freestyle,16->20,,suspicious_placement_gap,"Gap 16->20 unexplained (group_size=2, expected_next=18)"
MEDIUM,2004,2004_de_france_de,6e Open de France de Footbag,Open Singles Net,4->8,,suspicious_placement_gap,"Gap 4->8 unexplained (group_size=1, expected_next=5)"
MEDIUM,2004,2004_eurochamp_copenhagen,6th Annual IFPA European Footbag Championships,Open Golf,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2004,2004_eurochamp_copenhagen,6th Annual IFPA European Footbag Championships,Shred30,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2004,2004_footbagjam_frankfurt,German Footbag Open 2004,Open Singles Net,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2004,2004_footbagjam_frankfurt_2,Frankfurt Footbag Open 2004,Open Fives,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2004,2004_jfk,JFK Net Battle,Open Singles Net Open Doubles Net,9->15,,suspicious_placement_gap,"Gap 9->15 unexplained (group_size=2, expected_next=11)"
MEDIUM,2004,2004_montpellier_sunny,Montpellier Sunny Jam Open,Double Net,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2004,2004_rnh_contest,RNH Contest 2004,Dimwalk>Double Legover>Smudge,1->4,,suspicious_placement_gap,"Gap 1->4 unexplained (group_size=1, expected_next=2)"
MEDIUM,2004,2004_russian_2,Russian Open Footbag Series/ Stage 2,Open Singles Freestyle,4->7,,suspicious_placement_gap,"Gap 4->7 unexplained (group_size=1, expected_next=5)"
MEDIUM,2005,2005_championnat_de_france,2e Championnat de France de Footbag,Shred 30 Sec,1->4,,suspicious_placement_gap,"Gap 1->4 unexplained (group_size=1, expected_next=2)"
MEDIUM,2005,2005_championnat_de_france,2e Championnat de France de Footbag,Shred 30 Sec,4->7,,suspicious_placement_gap,"Gap 4->7 unexplained (group_size=1, expected_next=5)"
MEDIUM,2005,2005_de_france_de,7e Open de France de Footbag,Open Double Net,12->15,,suspicious_placement_gap,"Gap 12->15 unexplained (group_size=1, expected_next=13)"
MEDIUM,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,11->13,,suspicious_placement_gap,"Gap 11->13 unexplained (group_size=1, expected_next=12)"
MEDIUM,2005,2005_de_france_de,7e Open de France de Footbag,Open Singles Freestyle,13->17,,suspicious_placement_gap,"Gap 13->17 unexplained (group_size=2, expected_next=15)"
MEDIUM,2005,2005_footbagjam_frankfurt,6th Frankfurt Footbag Open,Double Open Net,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2005,2005_footbagjam_frankfurt,6th Frankfurt Footbag Open,Single Net,2->5,,suspicious_placement_gap,"Gap 2->5 unexplained (group_size=1, expected_next=3)"
MEDIUM,2005,2005_footbagjam_gyor,3rd Annual Sunshred Footbag Open (LIVE),Open Shred 30,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2005,2005_footbagjam_zurich,IFPA Swiss Footbag Open 2005: FootJam05,Open Singles Routines,17->43,,suspicious_placement_gap,"Gap 17->43 unexplained (group_size=23, expected_next=40)"
MEDIUM,2005,2005_funtastik_summer,Funtastik Summer Classic,Doubles Net- Intermediate,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2005,2005_rnh_contest,RNH Contest 2005,Doubles Net,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2005,2005_rnh_contest,RNH Contest 2005,Routine,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2005,2005_rnh_contest,RNH Contest 2005,Singles Net,4->8,,suspicious_placement_gap,"Gap 4->8 unexplained (group_size=1, expected_next=5)"
MEDIUM,2005,2005_rnh_contest,RNH Contest 2005,Singles Net,10->14,,suspicious_placement_gap,"Gap 10->14 unexplained (group_size=2, expected_next=12)"
MEDIUM,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Intermediate Singles Freestyle,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Doubles Net,11->16,,suspicious_placement_gap,"Gap 11->16 unexplained (group_size=2, expected_next=13)"
MEDIUM,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Singles Net,8->11,,suspicious_placement_gap,"Gap 8->11 unexplained (group_size=1, expected_next=9)"
MEDIUM,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Singles Net,12->15,,suspicious_placement_gap,"Gap 12->15 unexplained (group_size=1, expected_next=13)"
MEDIUM,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Singles Net,17->21,,suspicious_placement_gap,"Gap 17->21 unexplained (group_size=3, expected_next=20)"
MEDIUM,2006,2006_eurochamp_lausanne,8th Annual IFPA European Footbag Championships,Open Singles Net,21->31,,suspicious_placement_gap,"Gap 21->31 unexplained (group_size=1, expected_next=22)"
MEDIUM,2006,2006_finnish,Finnish Footbag Championships 2006,Open Singles,15->17,,suspicious_placement_gap,"Gap 15->17 unexplained (group_size=1, expected_next=16)"
MEDIUM,2006,2006_german,German Footbag Championships 2006,Shred 30,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2006,2006_springjam,Montreal Spring Jam,Open Singles Freestyle,7->10,,suspicious_placement_gap,"Gap 7->10 unexplained (group_size=2, expected_next=9)"
MEDIUM,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Intermediate Singles Freestyle,10->13,,suspicious_placement_gap,"Gap 10->13 unexplained (group_size=1, expected_next=11)"
MEDIUM,2006,2006_worlds_frankfurt,27th IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Golf,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2007,2007_championnats_de_france,Championnats de France de Footbag,Doubles Net,6->8,,suspicious_placement_gap,"Gap 6->8 unexplained (group_size=1, expected_next=7)"
MEDIUM,2007,2007_shredmonton_assembly,ShrEdmonton Freestyle Assembly 2007,Open Shred30,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2007,2007_shredmonton_assembly,ShrEdmonton Freestyle Assembly 2007,Open Shred30,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2007,2007_south_american,1st South American IFPA Footbag Championships,Open Shred:30,3->5,,suspicious_placement_gap,"Gap 3->5 unexplained (group_size=1, expected_next=4)"
MEDIUM,2007,2007_south_american,1st South American IFPA Footbag Championships,Open Shred:30,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2007,2007_south_american,1st South American IFPA Footbag Championships,Open Singles Routines,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2007,2007_south_american,1st South American IFPA Footbag Championships,Open Singles Routines,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2008,2008_de_france_de,10e Open de France de Footbag,Open Singles Freestyle,6->9,,suspicious_placement_gap,"Gap 6->9 unexplained (group_size=1, expected_next=7)"
MEDIUM,2008,2008_rnh_contest,RNH Contest 2008,Sick 3,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2008,2008_southeastern,Southeastern Net Championships,Singles,6->9,,suspicious_placement_gap,"Gap 6->9 unexplained (group_size=1, expected_next=7)"
MEDIUM,2008,2008_usopen_portland,U.S. Open Footbag Championships,Intermediate Singles Net:,9->11,,suspicious_placement_gap,"Gap 9->11 unexplained (group_size=1, expected_next=10)"
MEDIUM,2008,2008_usopen_portland,U.S. Open Footbag Championships,Women's Sick 3,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2008,2008_worlds_prague,2008 IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Singles Freestyle,21->25,,suspicious_placement_gap,"Gap 21->25 unexplained (group_size=3, expected_next=24)"
MEDIUM,2009,2009_eurochamp_strzelin,11th Annual IFPA European Footbag Championships - Strzelin,Open Doubles Net,1->3,,suspicious_placement_gap,"Gap 1->3 unexplained (group_size=1, expected_next=2)"
MEDIUM,2009,2009_eurochamp_strzelin,11th Annual IFPA European Footbag Championships - Strzelin,Open Doubles Net,5->8,,suspicious_placement_gap,"Gap 5->8 unexplained (group_size=1, expected_next=6)"
MEDIUM,2009,2009_eurochamp_strzelin,11th Annual IFPA European Footbag Championships - Strzelin,Open Doubles Net,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2009,2009_eurochamp_strzelin,11th Annual IFPA European Footbag Championships - Strzelin,Open Doubles Net,11->13,,suspicious_placement_gap,"Gap 11->13 unexplained (group_size=1, expected_next=12)"
MEDIUM,2009,2009_eurochamp_strzelin,11th Annual IFPA European Footbag Championships - Strzelin,Open Doubles Net,13->15,,suspicious_placement_gap,"Gap 13->15 unexplained (group_size=1, expected_next=14)"
MEDIUM,2009,2009_french,2009 French Footbag Championships,Open Doubles Net,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2009,2009_french,2009 French Footbag Championships,Open Doubles Net,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2009,2009_frisbee_fest,Frisbee Footbag Fest,Circle,4->6,,suspicious_placement_gap,"Gap 4->6 unexplained (group_size=1, expected_next=5)"
MEDIUM,2009,2009_helsinki,Helsinki Open 2009,Singles Net,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2009,2009_phoenix,Phoenix Open 2009,Open Singles Net,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2009,2009_rnh_contest,RNH Contest 2009,Initial Seeding Open Doubles Net,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2009,2009_rnh_contest,RNH Contest 2009,Initial Seeding Open Doubles Net,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2009,2009_worlds_berlin,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Sick3-Trick,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2010,2010_akisphere,"The AkiSphere 2010, presented by AKIQ",Doubles,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2010,2010_campeonato_suramericano_de,4to Campeonato Suramericano de Footbag,Mixed,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2010,2010_french,French Footbag Championships 2010,Open Doubles Net,6->8,,suspicious_placement_gap,"Gap 6->8 unexplained (group_size=1, expected_next=7)"
MEDIUM,2010,2010_french,French Footbag Championships 2010,Open Sick Trick,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2010,2010_german,12th Annual German Footbag Championships,Golf,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2010,2010_rnh_contest,RNH Contest 2010,Open Doubles Net,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2011,2011_akisphere,"The AkiSphere 2011, presented by AKIQ",Open Doubles Net,9->11,,suspicious_placement_gap,"Gap 9->11 unexplained (group_size=1, expected_next=10)"
MEDIUM,2011,2011_bembel_gimbledon,Bembel Cup 2011: Gimbledon Championships,Golf,4->10,,suspicious_placement_gap,"Gap 4->10 unexplained (group_size=1, expected_next=5)"
MEDIUM,2011,2011_de_france_de,12e Open de France de Footbag,Open Routines,6->8,,suspicious_placement_gap,"Gap 6->8 unexplained (group_size=1, expected_next=7)"
MEDIUM,2011,2011_eurochamp_madrid,13th Annual IFPA European Footbag Championships,Open Singles Net,30->35,,suspicious_placement_gap,"Gap 30->35 unexplained (group_size=1, expected_next=31)"
MEDIUM,2011,2011_paris_battle,Paris Net Battle 2011,Open Doubles Net,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2011,2011_worlds_helsinki,32nd IFPA WORLD FOOTBAG CHAMPIONSHIPS,Open Doubles Net,2->4,,suspicious_placement_gap,"Gap 2->4 unexplained (group_size=1, expected_next=3)"
MEDIUM,2012,2012_akisphere,Akisphere,Simple,8->10,,suspicious_placement_gap,"Gap 8->10 unexplained (group_size=1, expected_next=9)"
MEDIUM,2012,2012_copa_ciencias_ucv,3ra Copa Ciencias-UCV.,Open Singles Net,17->19,,suspicious_placement_gap,"Gap 17->19 unexplained (group_size=1, expected_next=18)"
MEDIUM,2012,2012_copa_venezuela,3ra Copa Venezuela,Open Doubles Net,13->15,,suspicious_placement_gap,"Gap 13->15 unexplained (group_size=1, expected_next=14)"
MEDIUM,2012,2012_french,French Footbag Championships 2012,Open Doubles Net,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2012,2012_french,French Footbag Championships 2012,Open Singles Net,16->18,,suspicious_placement_gap,"Gap 16->18 unexplained (group_size=1, expected_next=17)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,2 Square,5->9,,suspicious_placement_gap,"Gap 5->9 unexplained (group_size=1, expected_next=6)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,2 Square,9->17,,suspicious_placement_gap,"Gap 9->17 unexplained (group_size=1, expected_next=10)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,Circle Contest,5->7,,suspicious_placement_gap,"Gap 5->7 unexplained (group_size=1, expected_next=6)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,Circle Contest,7->9,,suspicious_placement_gap,"Gap 7->9 unexplained (group_size=1, expected_next=8)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,Circle Contest,9->13,,suspicious_placement_gap,"Gap 9->13 unexplained (group_size=1, expected_next=10)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,Circle Contest,13->17,,suspicious_placement_gap,"Gap 13->17 unexplained (group_size=1, expected_next=14)"
MEDIUM,2012,2012_polish,12th Annual IFPA Polish Footbag Championships 2012,Golf,7->10,,suspicious_placement_gap,"Gap 7->10 unexplained (group_size=1, expected_next=8)"
