event_id,division_canon,parsed_places,parsed_max_place
1265745512,Open Doubles Routines,3,3
1265745512,Open Mixed Doubles Net,9,9
1265745512,Open Mixed Doubles Routines,3,3
1265745512,Open Request Contest,3,3
1265745512,Open Shred:30,22,22
1265745512,Open Singles Net,39,39
1265745512,Open Singles Routines,40,32
1265745512,Open Women's Doubles Net,5,5
1265745512,Open Women's Singles Net,4,4
1265745512,Women's Circle Contest,7,5
1265745512,Women's Shred:30,5,5
1265745512,Women's Singles Routines,8,8
1265850138,Circle,3,3
1265850138,Intermediate Best 3,1,1
1265850138,Intermediate Routines,3,3
1265850138,Open Best 3,3,3
1265850138,Open Routines,11,11
1265850138,Request Competition,3,3
1265850138,Women's Best 3,3,3
1265850138,Women's Routines,3,3
1267199851,Creative Sick 3,3,3
1267199851,Doubles Net,9,9
1267199851,Footbag Golf,5,3
1267199851,Intermediate Circle Contest,6,3
1267199851,Open Circle Contest,4,4
1267199851,Request Contest - Drills,3,3
1267199851,Request Contest - Links,3,3
1267199851,Singles Net,19,19
1267199851,Women Circle Contest,3,3
1267469140,Open Doubles,9,9
1267469140,Open Singles,17,17
1267718326,Doubles,9,9
1267718326,Intermediates Singles,4,4
1267718326,Singles,10,10
1267920908,Open Doubles Net,9,9
1267996189,Freestyle,1,1
1267996189,Open Net Doubles,7,7
1267996189,Open Net Singles,5,5
1268191383,Freestyle Shred,1,1
1268191383,Golf,4,4
1268191383,Masters Doubles Net,2,2
1268191383,Open Doubles Net,3,3
1268191383,Open Mixed Doubles,2,2
1268407783,Intermediate,18,7
1268407783,Novice,18,7
1268407783,Open,6,6
1268445253,Mixed Doubles Net,2,2
1268445253,Open Doubles Net,16,16
1268445253,Open Singles Net,24,24
1269111845,Open Singles Net,24,12
1269266785,Circle Contest,29,27
1269266785,Intermediate Singles Net,7,7
1269266785,Mixed Doubles Freestyle,3,3
1269266785,Mixed Doubles Net,8,8
1269266785,Open Doubles Freestyle,3,3
1269266785,Open Doubles Net,29,29
1269266785,Open Singles Freestyle,22,21
1269266785,Open Singles Net,48,48
1269266785,Request Contest,5,4
1269266785,Shred 30,18,18
1269266785,Sick 3,4,4
1269266785,Women Singles Freestyle,6,6
1269266785,Women's Doubles Net,4,4
1269266785,Women's Singles Net,7,7
1269860787,Open Doubles Net,7,7
1270518636,Golf,7,7
1270518636,Mixed Doubles,2,2
1270518636,Open Doubles,5,5
1270631935,Open Doubles Net,21,10
1270631935,Open Singles Net,17,17
1271270281,Open Doubles Net,19,19
1271275118,Open Doubles Net,4,4
1271275118,Open Singles Net,6,6
1272817638,Doubles,12,13
1272817638,Singles,20,20
1273248665,Inter Routines,2,2
1273248665,Intermediate Circle,3,3
1273248665,Intermediate Singles,4,4
1273248665,Open Circle,4,4
1273248665,Open Doubles,5,5
1273248665,Open Routines,4,4
1273248665,Open Sick 3,7,7
1273248665,Open Singles,8,8
1273248665,Other Circle Participants,1,1
1277805979,Open Doubles Net,7,8
1277805979,Open Sick Trick,4,5
1277805979,Open Singles Net,13,13
1277805979,Open Singles Routines,6,6
1278603677,Open 2-Square,13,13
1278603677,Open Circle Contest,15,14
1278603677,Open Shred:30,11,11
1278603677,Open Sick 3-Trick,4,4
1278603677,Open Singles Routines,10,9
1278603677,Women's Singles Routines,3,3
1280002674,Circle,4,4
1280002674,Freestyle Routines,6,6
1280002674,Open Doubles Net,8,8
1280002674,Open Singles Net,11,11
1280002674,Shred 30,3,3
1280907422,Footbag-Freestyle 30Sec Shred,1,1
1280907422,Footbag-Freestyle Men,8,8
1280907422,Footbag-Freestyle Women,3,3
1280907422,Footbag-Net Doubles,7,7
1280907422,Footbag-Net Singles,6,6
1282224512,German Circle,4,4
1282224512,Golf,7,8
1282224512,Intermediate Doubles Net,3,3
1282224512,Open Circle,4,4
1282224512,Open Doubles Net,19,19
1282224512,Open Mixed Doubles,6,6
1282224512,Open Routine,8,8
1282224512,Open Singles Net,35,35
1282224512,Shred 30,7,7
1282647603,Open Single Net,12,11
1282912320,Circle Contest,4,4
1282912320,Intermediate Singles Routines,7,7
1282912320,Open 2 Square,8,5
1282912320,Open Doubles Net,6,6
1282912320,Open Freestyle Golf,3,3
1282912320,Open Singles Routines,8,8
1282912320,Request Contest,3,3
1282912320,Women Singles Routines,3,3
1284182261,Doubles,10,10
1284182261,Singles,18,18
1284588517,Open Circle Contest,10,10
1284588517,Open Shred:30,8,8
1284588517,Open Singles Routines,9,9
1284588517,Women's Singles Routines,3,3
1285506605,2-Square,4,4
1285506605,Circle Contest,4,4
1285506605,Routines,9,5
1285989828,Doubles,6,6
1285989828,Singles,12,12
1286381206,Open Doubles,10,10
1286381206,Open Singles,13,13
1286381599,Intermediate Doubles,6,6
1286381599,Intermediate Singles,14,14
1286381599,Mixed,4,4
1286381599,Open Doubles,12,12
1286381599,Open Singles,21,21
1286644859,Net Doubles,2,2
1286644859,Net Singles,5,5
1286644859,Open Singles Freestyle,10,8
1286644859,Sick 3,3,3
1287439208,Open Doubles Net,4,4
1287703732,Kick Volley 03,8,8
1288096032,2 Square,3,3
1288096032,Circle Contest,8,8
1288096032,Footbag Golf,11,10
1288096032,Intermediate Singles Freestyle,5,5
1288096032,Open Doubles Net,3,3
1288096032,Open Singles Freestyle,9,9
1288096032,Request Contest,17,15
1288096032,Shred30,8,8
1288096032,Sick3,5,6
1288096032,Singles Net,6,6
1288096032,Women Singles Freestyle,4,4
1290861524,Doubles Net,22,21
1290861524,Golf,8,10
1293877677,Intermediate Doubles Net,4,4
1293877677,Intermediate Request Contest,6,6
1293877677,Intermediate Shred:30,4,4
1293877677,Intermediate Singles Net,8,5
1293877677,Intermediate Singles Routines,5,5
1293877677,Masters Singles Net,4,4
1293877677,Mixed Doubles Net,14,14
1293877677,Open 2-Square,24,20
1293877677,Open Circle Contest,42,36
1293877677,Open Doubles Net,37,37
1293877677,Open Doubles Routines,4,4
1293877677,Open Mixed Doubles Routines,3,3
1293877677,Open Request Contest,39,38
1293877677,Open Shred:30,28,28
1293877677,Open Sick 3-Trick Contest,19,19
1293877677,Open Singles Net,59,59
1293877677,Open Singles Routines,40,36
1293877677,Women's Circle Contest,9,7
1293877677,Women's Doubles Net,7,7
1293877677,Women's Shred:30,7,7
1293877677,Women's Singles Net,9,9
1293877677,Women's Singles Routines,9,9
1293877917,2 Square,3,3
1293877917,Golf,3,3
1293877917,Intermediate Doubles Net,4,4
1293877917,Intermediate Singles Net,7,5
1293877917,Intermediate Singles Routines,5,5
1293877917,Mixed Doubles Net,6,6
1293877917,Open Circle Contest,12,9
1293877917,Open Doubles Net,22,22
1293877917,Open Doubles Routines,3,3
1293877917,Open Shred 30,10,9
1293877917,Open Singles Net,35,36
1293877917,Open Singles Routines,9,9
1293877917,Request Contest,3,3
1293877917,Women's Circle Contest,3,3
1293877917,Women's Doubles Net,3,3
1293877917,Women's Shred 30,3,3
1293877917,Women's Singles Net,4,4
1293877917,Women's Singles Routines,5,5
1293878155,Open Shred:30,3,3
1293878155,Open Sick 3-Trick,8,7
1293878155,Open Sick Trick,4,4
1293878155,Open Singles Routines,12,12
1294262550,Intermediate Singles Net,6,6
1294262550,Mixed Doubles Net,7,7
1294262550,Open Doubles Net,30,30
1294262550,Open Routines,12,12
1294262550,Open Singles Net,47,47
1294262550,Request Contest,3,3
1294262550,Shred 30,3,3
1294262550,Women's Doubles Net,3,3
1294779128,Open Doubles Net,9,9
1294779128,Open Singles Net,11,11
1295120951,4-Square,8,8
1295120951,Doubles Net,15,15
1295120951,Intermediate Routines,1,1
1295120951,Intermediate Sick 3-Trick,1,1
1295120951,Mixed Doubles,3,3
1295120951,Open Circle Contest,4,4
1295120951,Open Sick 3-Trick,4,4
1295120951,Open Singles Routines,7,7
1295120951,Request Contest,3,3
1295120951,Singles Net,20,20
1295262886,Open Doubles Net,3,3
1295262886,Open Singles Net,7,7
1295842442,Intermediate Doubles,8,8
1295842442,Intermediate Singles,8,8
1295842442,Mixed Doubles,10,10
1295842442,Open Doubles,9,9
1295842442,Open Singles,8,8
1295842442,Unknown,10,10
1295842442,Women's Doubles,5,5
1295842442,Women's Singles,4,4
1297811412,Intermediate Singles Freestyle,19,9
1297811412,Open Circle Contest,18,16
1297811412,Open Doubles Freestyle,5,5
1297811412,Open Doubles Net,7,7
1297811412,Open Footbag Golf,13,13
1297811412,Open Singles Freestyle,16,13
1297811412,Open Singles Net,13,13
1297811412,Request Contest,32,19
1297811412,Shred 30,17,17
1297811412,Sick 3,8,8
1297811412,Women's Singles Freestyle,6,6
1297909685,Intermediate Doubles Net,4,4
1297909685,Mixed Doubles Net,6,6
1297909685,Open Doubles Net,9,9
1297909685,Open Singles Net,13,13
1297909685,Women's Singles Net,5,5
1298063977,Open Doubles Net,11,11
1298627369,Open Big Trick,5,5
1298627369,Open Circle Contest,13,13
1298627369,Open Doubles Net,15,15
1298627369,Open Footbag Golf,16,16
1298627369,Open Request Combo,9,9
1298627369,Open Routine,8,8
1298627369,Open Shred30,4,4
1298627369,Open Singles Net,23,23
1299019355,Mixed Doubles Net,3,3
1299019355,Open Doubles Net,13,13
1299019355,Open Singles Net,25,25
1299532552,Intermediate Doubles,5,5
1299532552,Intermediate Singles,9,9
1299532552,Open Doubles,9,9
1299532552,Open Singles,13,13
1300316952,Open Doubles Net,10,10
1300316952,Open Singles Net,18,18
1301104070,Open Singles Net,11,11
1301243982,Open Doubles Net,7,7
1301243982,Open Singles Net,12,12
1301675662,Intermediate Doubles Net,6,6
1301675662,Mixed Doubles Net,5,5
1301675662,Open Doubles Net,12,12
1301675662,Open Singles Net,18,18
1301675662,Woman Single Net,4,4
1301837216,Open Singles Net,11,9
1301837824,Open Doubles Net,10,11
1301837824,Open Singles Net,13,13
1301958487,Intermediate Circle Contest,3,3
1301958487,Intermediate Singles Routines,3,3
1301958487,Open Circle Contest,4,4
1301958487,Open Rippin' Run,4,3
1301958487,Open Sick 3-Trick,1,1
1301958487,Open Sick Trick,1,1
1301958487,Open Singles Routines,5,5
1302802291,Open Doubles Net,9,9
1302802291,Open Singles Net,12,12
1302874713,Open Doubles Net,8,8
1302874713,Open Singles Net,8,8
1305581560,Freesytle Routine,6,6
1305581560,Singles Net,21,19
1310408325,2011 Vancouver Open,1,20
1310408325,Golf,5,5
1310408325,Mixed,4,4
1310408325,Open Doubles,9,9
1310408325,Open Singles,8,8
1311699287,Doubles,15,15
1311699287,Mixed,4,4
1311699287,Singles,17,17
1313351184,Intermediate Circle Contest,3,3
1313351184,Intermediate Doubles Net,1,1
1313351184,Intermediate Freestyle Routines,3,3
1313351184,Intermediate Singles Net,4,4
1313351184,Open Circle Contest,4,4
1313351184,Open Doubles Net,4,4
1313351184,Open Freestyle Routines,7,7
1313351184,Open Singles Net,4,4
1314229545,Golf,9,9
1314229545,Mixed Doubles,2,2
1314229545,Open Doubles,6,6
1314229545,Singles Net,4,4
1314323534,Footbag Freestyle.,4,3
1314323534,Mixed,4,4
1314323534,Net Intermediate Doubles,7,7
1314323534,Net Intermediate Singles,14,14
1314323534,Net Open Doubles,15,15
1314323534,Net Open Singles,18,18
1314323534,Net Singles Women,3,3
1314323534,Shred 30,5,3
1314323534,Sick Three,3,3
1314328055,Open Doubles Net,9,9
1314328055,Open Singles Net,10,10
1315451053,Open Doubles Net,4,4
1316280393,Circle Contest,14,12
1316280393,Mixed Doubles Net,3,3
1316280393,Open Doubles Net,12,12
1316280393,Open Routines,9,9
1316280393,Open Singles Net,16,16
1316280393,Request Contest,3,3
1316280393,Sick 3,3,3
1316280393,Women's Routines,4,4
1318673467,Open Circle Contest,14,13
1318673467,Open Shred:30,11,11
1318673467,Open Singles Routines,16,15
1318673467,Women's Singles Routines,4,4
1319622692,Circle Contest,4,4
1319622692,Doubles Net,17,17
1319622692,Request Contest,7,7
1319622692,Routines,8,8
1319622692,Singles Net,16,16
1320232300,Open Doubles Net,10,10
1320232300,Open Singles Net,14,14
1320803601,Intermediate Doubles,7,7
1320803601,Intermediate Singles,9,9
1320803601,Open Doubles,5,5
1320803601,Open Singles,3,3
1320803601,Unknown,12,12
1320803601,Women's Doubles,4,4
1320803601,Women's Singles,6,6
1321368279,Doubles Net,10,10
1321368279,Singles Net,17,17
1321869570,Open Freestyle,14,12
1321869570,Open Singles Routines,12,14
1321869570,Shred 30,1,1
1321869570,Sick 3,8,8
1321869570,Women Freestyle,2,2
1321869570,Women's Singles Routines,2,2
1323272493,Intermediate Doubles Net,8,5
1323272493,Intermediate Singles Net,8,8
1323272493,Master's Doubles Net,8,5
1323272493,Master's Singles Net,11,9
1323272493,Mixed Doubles Net,15,15
1323272493,Mixed Doubles Routines,3,3
1323272493,Open Circle Contest,36,30
1323272493,Open Doubles Net,42,42
1323272493,Open Doubles Routines,11,7
1323272493,Open Freestyle Routines,8,8
1323272493,Open Shred 30,31,31
1323272493,Open Singles Net,68,69
1323272493,Request Contest,41,41
1323272493,Women's Circle Contest,8,6
1323272493,Women's Doubles Net,7,7
1323272493,Women's Freestyle Routines,8,7
1323272493,Women's Shred 30,6,6
1323272493,Women's Singles Net,11,11
1323980691,Open Doubles Net,10,10
1323980691,Open Singles Net,11,11
1325504349,Open Doubles Net,17,17
1326451143,Open Doubles Net,6,7
1327693335,Open Doubles Net,7,7
1327693335,Open Mixed Doubles Net,4,4
1328094862,Intermediate Singles Routines,3,3
1328094862,Open Circle Contest,13,13
1328094862,Open Doubles Net,35,35
1328094862,Open Doubles Routines,3,3
1328094862,Open Sick 3-Trick,4,4
1328094862,Open Sick Trick,6,6
1328094862,Open Singles Net,52,51
1328094862,Open Singles Routines,20,17
1328094862,Women's Circle Contest,4,4
1328094862,Women's Singles Routines,3,3
1329044785,Open Doubles Net,6,6
1329044785,Open Singles Net,6,6
1329132977,Intermediate Routine,3,3
1329132977,Intermediate Singles Routines,3,3
1329132977,Open Circle,4,4
1329132977,Open Circle Contest,1,6
1329132977,Open Double Net,14,14
1329132977,Open Routine,8,8
1329132977,Open Single Net,17,17
1329132977,Open Singles Routines,8,8
1329132977,Request,3,3
1329132977,Shred 30,3,3
1329132977,Woman Circle,5,5
1329132977,Woman Routine,5,5
1329132977,Women's Circle Contest,5,5
1329132977,Women's Singles Routines,5,5
1330833781,Open Doubles Net,11,11
1330833781,Open Singles Net,18,19
1330902233,Open Circle Contest,7,7
1330902233,Open Doubles Net,12,12
1330902233,Open Mixed Doubles Net,3,3
1330902233,Open Sick 3-Trick,6,6
1330902233,Open Singles Net,9,9
1330902233,Open Singles Routines,6,6
1331667371,Open Doubles Net,13,13
1331667371,Open Singles Net,22,22
1333483324,Open Doubles Net,6,6
1333483324,Open Singles Net,9,9
1335148163,Intermediate Circle Contest,4,4
1335148163,Intermediate Singles Routines,4,4
1335148163,Open Circle Contest,12,9
1335148163,Open Singles Routines,13,13
1335381794,Open Doubles Net,8,9
1335381794,Open Singles Net,17,18
1335761071,Open Doubles Net,11,11
1335761071,Open Singles Net,21,21
1335898356,Open Doubles Net,5,5
1335898356,Open Singles Net,5,5
1336988107,2 Square,7,17
1336988107,Circle Contest,9,17
1336988107,Doubles Routines,3,3
1336988107,Golf,13,15
1336988107,Intermediate Singles Net,4,4
1336988107,Mixed Doubles Routines,4,4
1336988107,Open Doubles Net,6,6
1336988107,Open Freestyle Routines,10,11
1336988107,Open Mixed Doubles Net,3,3
1336988107,Open Singles Net,12,12
1336988107,Shred 30,20,15
1336988107,Sick 3,10,9
1336988107,Women's Freestyle Routines,5,5
1336988107,Women's Singles Net,3,3
1337309613,Intermediate Doubles Net,3,3
1337309613,Open Doubles Net,10,10
1337309613,Open Mixed Doubles Net,3,3
1337309613,Open Singles Golf,6,6
1337309613,Open Singles Net,15,15
1337327565,Doubles,12,12
1337327565,Simple,13,13
1337617980,Circle Contest,4,4
1337617980,Golf,3,3
1337617980,Mixed Doubles Net,4,4
1337617980,Open Doubles Net,16,16
1337617980,Open Singles Net,26,26
1337617980,Request,12,9
1337617980,Routine,10,8
1337617980,Shred:30,8,8
1337617980,Sick 3,6,6
1337617980,Women's Singles Net,4,4
1337623340,Doubles Net,10,10
1337623340,Intermediate Circle,4,4
1337623340,Open Circle,4,4
1337623340,Open Routines,3,3
1337623340,Singles Net,15,16
1338821785,Open Doubles Net,5,5
1338821785,Open Singles Net,5,5
1339389008,Intermediate Doubles Net,4,4
1339389008,Open Doubles Net,14,15
1339389008,Open Mixed Doubles Net,4,4
1339389008,Open Singles Net,29,29
1344519313,Open Doubles Net,7,7
1344593549,Footbag Golf,5,5
1344593549,Intermediate Circle Contest,6,5
1344593549,Open Austrian Freestyle Routines,7,7
1344593549,Open Circle Contest,10,10
1344593549,Open Doubles Net,6,6
1344593549,Open Freestyle Routines,8,8
1344593549,Shred:30Sec,9,9
1344593549,Women's Freestyle Routines,1,1
1344933824,Footbag Golf,13,13
1344933824,Open Big 1,3,3
1344933824,Open Doubles Net,3,3
1344933824,Open Sick 3,3,3
1344933824,Open Singles Net,7,7
1346947092,Freestyle Open Big One,3,3
1346947092,Freestyle Open Círculo,3,3
1346947092,Freestyle Open Rutina,3,3
1346947092,Freestyle Open Sick Tree,3,3
1346947092,Freestyle Shred 30,2,3
1346947092,Open Doubles Net,6,7
1346947092,Open Net Individual,10,10
1346948712,Open Freestyle Circle,11,5
1346948712,Sick 3,5,5
1346948712,Singles Net,6,6
1347475695,Open Doubles Net,8,8
1347475695,Open Singles Net,15,15
1348171585,Doubles Net,4,4
1348929718,Open Doubles Net,10,10
1348929718,Open Singles Net,14,14
1349043745,Open Circle Contest,4,4
1349043745,Open Doubles Net,21,21
1349043745,Open Mixed Doubles Net,6,6
1349043745,Open Shred:30,9,9
1349043745,Open Singles Net,28,28
1349043745,Open Singles Routines,8,8
1349043745,Women's Singles Net,6,6
1353085933,Open Doubles Net,6,6
1353085933,Open Singles Net,9,9
1353223688,Circle Contest,6,5
1353223688,Freestyle Routines,6,6
1353223688,Open Doubles Net,9,8
1353223688,Open Singles Net,17,14
1353223688,Open Singles Routines,6,6
1353223688,Shred 30,4,4
1353380057,Open Doubles Net,11,12
1353380057,Open Mixed Doubles Net,3,3
1353380057,Open Singles Net,17,18
1354752474,Circle Contest,3,3
1354752474,Intermediate Singles Freestyle,3,3
1354752474,Intermediate Singles Net,6,6
1354752474,Mixed Doubles Net,8,8
1354752474,Open Circle Contest,1,4
1354752474,Open Doubles Net,24,24
1354752474,Open Shred:30,7,9
1354752474,Open Singles Freestyle,9,9
1354752474,Open Singles Net,31,31
1354752474,Open Singles Routines,9,9
1354752474,Request,3,3
1354752474,Shred 30,2,3
1354752474,Women's Singles Freestyle,3,3
1354752474,Women's Singles Net,7,7
1354752474,Women's Singles Routines,3,3
1357101984,Intermediate Doubles Net,5,5
1357101984,Intermediate Singles Net,4,5
1357101984,Open Doubles Net,6,6
1357101984,Open Mixed Doubles Net,10,11
1357101984,Open Singles Net,5,5
1357101984,Women's Doubles Net,4,5
1357101984,Women's Singles Net,4,4
1357206898,Open Circle Contest,4,4
1357206898,Open Shred:30,7,7
1357206898,Open Sick 3-Trick,3,3
1357206898,Open Sick Trick,3,3
1357206898,Open Singles Routines,17,17
1357231609,Open Doubles Net,8,8
1357231609,Open Singles Net,12,12
1357234775,Open Doubles Net,8,8
1357234775,Open Singles Net,8,8
1357642226,Open Doubles Net,22,22
1358271250,Open Circle Contest,8,7
1358271250,Open Doubles Net,12,12
1358271250,Open Sick 3-Trick,1,5
1358271250,Open Singles Net,14,14
1358271250,Open Singles Routines,5,5
1358964427,Open Doubles Net,6,6
1360305756,Open Circle Contest,7,7
1360305756,Open Singles Routines,9,9
1361207019,Intermediate Doubles Net,4,4
1361207019,Intermediate Singles Net,10,10
1361207019,Intermediate Singles Routines,4,4
1361207019,Open 2-Square,13,13
1361207019,Open Circle Contest,22,21
1361207019,Open Doubles Net,36,36
1361207019,Open Mixed Doubles Net,8,8
1361207019,Open Shred:30,11,11
1361207019,Open Sick 3-Trick,3,7
1361207019,Open Singles Net,50,50
1361207019,Open Singles Routines,16,13
1361207019,Women's Circle Contest,4,4
1361207019,Women's Doubles Net,3,3
1361207019,Women's Shred:30,4,4
1361207019,Women's Singles Net,7,7
1361207019,Women's Singles Routines,4,4
1361239371,Open Doubles Net,7,7
1361239371,Open Singles Net,9,9
1361239920,Open Doubles Net,7,7
1361239920,Open Singles Net,14,14
1362598500,Open Doubles Net,14,14
1362598500,Open Mixed Doubles Net,5,5
1362598500,Open Singles Net,15,15
1362657553,Open Doubles Net,15,15
1362657553,Open Mixed Doubles Net,3,3
1362657553,Open Singles Net,26,29
1362657553,Open Singles Routines,10,10
1362915311,Open Doubles Net,6,6
1362915311,Open Singles Net,9,9
1363551565,Open Doubles Net,7,7
1363551565,Open Singles Net,13,13
1366240051,Doubles Open,3,11
1366240051,Open Singles,16,16
1366375326,Circle Contest,6,6
1366375326,Doubles Net,6,6
1366375326,Request Contest,11,9
1366375326,Singles Net,11,11
1367327351,Open Circle Contest,4,4
1367327351,Open Doubles Net,4,4
1367327351,Open Singles Net,8,8
1367327351,Open Singles Routines,4,4
1368559562,Open Doubles Net,17,17
1368559562,Open Singles Net,22,22
1369141018,Open Doubles Net,5,5
1369141018,Open Singles Net,6,6
1369864929,Open Doubles Net,7,7
1370276202,Open Doubles Net,13,13
1370276202,Open Mixed Doubles Net,7,7
1370276202,Open Singles Net,15,15
1371821574,Intermediate Singles Routines,6,6
1371821574,Open Circle Contest,9,7
1371821574,Open Freestyle Challenge,12,10
1371821574,Open Singles Routines,10,10
1374570632,Circle,12,12
1374570632,Intermediate Doubles,4,4
1374570632,Intermediate Singles,9,9
1374570632,Open Doubles,10,10
1374570632,Open Singles,14,14
1374570632,Request,4,4
1374570632,Routines,10,10
1376036018,Circle Contest,13,13
1376036018,Footbag Golf,3,3
1376036018,Intermediate Doubles Net,3,3
1376036018,Intermediate Routines,1,1
1376036018,Intermediate Singles Net,7,7
1376036018,Open Doubles Net,6,6
1376036018,Open Mix Doubles Net,3,3
1376036018,Open Singles Net,11,11
1376036018,Open Singles Routines,10,10
1376036018,Request Contest,9,9
1376036018,Shred30,11,11
1376036018,Sick 3,36,11
1376036018,Women Singles Routines,2,2
1377192359,Circle,3,3
1377192359,Doubles,15,15
1377192359,Open Singles Net,19,19
1377192359,Request,3,3
1377192359,Routines,3,3
1377192359,Shred 30,3,3
1377192359,Sick 3,3,3
1378666423,Big 1,5,5
1378666423,Circle,4,4
1378666423,Danish Championships,3,3
1378666423,Request Contest,13,13
1378666423,Routines,9,9
1378666423,Shred 30,10,10
1378666423,Sick 3,3,3
1378821205,Open Doubles Net,10,10
1378821205,Open Singles Net,17,17
1378928859,Open Doubles Net,6,6
1378928859,Open Singles Net,13,13
1379414806,Circle,4,4
1379414806,Routines,12,10
1379414806,Sick 3,1,1
1382778441,Battle,5,5
1382778441,Circle Contest,5,5
1382778441,Intermediate Circle,4,4
1382778441,Open Doubles Net,4,4
1382778441,Open Routine,6,6
1382778441,Request Contest,7,10
1382778441,Shred 30,7,7
1383076667,Open Doubles Net,25,25
1383076667,Open Mixed Doubles Net,8,8
1386623061,Intermediate Circle Contest,3,3
1386623061,Intermediate Doubles Net,4,4
1386623061,Intermediate Singles Net,5,5
1386623061,Intermediate Singles Routines,2,2
1386623061,Mixed Doubles Net,6,6
1386623061,Open Circle Contest,8,7
1386623061,Open Doubles Net,7,7
1386623061,Open Sick 3,6,5
1386623061,Open Sick Trick,5,5
1386623061,Open Singles Net,7,7
1386623061,Open Singles Routines,6,6
1386623061,Women's Singles Net,3,3
1389338303,Open 2-Square,4,4
1389338303,Open Circle Contest,10,7
1389338303,Open Doubles Net,22,22
1389338303,Open Shred:30,5,5
1389338303,Open Singles Net,36,37
1389338303,Open Singles Routines,11,11
1389613723,Intermediate Singles Routines,5,5
1389613723,Open Circle Contest,4,4
1389613723,Open Singles Routines,6,6
1389730147,Open Circle Contest,9,7
1389730147,Open Doubles Net,2,2
1389730147,Open Sick Trick,6,7
1389730147,Open Singles Net,5,5
1389730147,Open Singles Routines,14,13
1391176125,Open Doubles Net,6,6
1391176125,Open Singles Net,6,6
1391189882,Intermediate Singles Routines,8,7
1391189882,Master Doubles Net,7,5
1391189882,Master Singles Net,7,5
1391189882,Open 2-Square,12,9
1391189882,Open Circle Contest,19,17
1391189882,Open Doubles Net,37,37
1391189882,Open Doubles Routines,4,4
1391189882,Open Mixed Doubles Net,14,14
1391189882,Open Shred:30,12,12
1391189882,Open Sick 3-Trick,6,10
1391189882,Open Singles Golf,13,13
1391189882,Open Singles Net,62,62
1391189882,Open Singles Routines,16,13
1391189882,Women's Circle Contest,4,4
1391189882,Women's Doubles Net,6,6
1391189882,Women's Shred:30,4,4
1391189882,Women's Singles Net,11,11
1391189882,Women's Singles Routines,4,4
1392497284,Open Circle Contest,4,4
1393451254,Freestyle,5,5
1393451254,Open Doubles Net,10,10
1393451254,Open Singles Net,8,8
1393501611,Open Doubles Net,14,14
1394621886,Open Singles Net,5,5
1394742347,Intermediate Singles Net,4,4
1394742347,Open Doubles Net,11,11
1394742347,Open Singles Net,10,10
1394773593,Open Circle Contest,5,5
1394773593,Open Doubles Net,14,14
1394773593,Open Mixed Doubles Net,3,3
1394773593,Open Singles Net,13,13
1394773593,Open Singles Routines,4,4
1399929003,Categoría Intermedio Net Individual,6,6
1399929003,Categoría Novatos Net Indivudual,4,4
1401113913,Open Doubles Net,10,10
1401113913,Open Mixed Doubles Net,4,4
1401113913,Open Singles Net,8,8
1401624489,Open Doubles Net,6,6
1401624489,Open Singles Net,6,6
1403287103,Open Doubles Net,7,7
1403287103,Open Singles Net,11,11
1404123889,Open Doubles Net,4,4
1404123889,Open Singles Net,7,7
1405875596,Intermediate Circle Contest,8,6
1405875596,Intermediate Routines,4,4
1405875596,Intermediate Singles Net,4,3
1405875596,Open Circle Contest,14,5
1405875596,Open Doubles Net,7,7
1405875596,Open Routines,8,8
1405875596,Open Singles Net,10,10
1405875596,Unknown,1,12
1406219099,Circle Contest,3,3
1406219099,Double Net,3,3
1406219099,Golf,3,3
1406219099,Intermediate Net,3,3
1406219099,Open 2-Square,4,4
1406219099,Open Circle Contest,2,4
1406219099,Open Doubles Net,3,3
1406219099,Open Rippin' Run,3,3
1406219099,Open Routine,7,7
1406219099,Open Sick Trick,6,6
1406219099,Open Singles Net,3,3
1406219099,Open Singles Routines,8,8
1406219099,Request Contest,3,3
1406219099,Shred 30,7,5
1406219099,Sick 3,11,6
1406219099,Single Net,3,3
1406219099,Unknown,4,4
1406219099,Women Freestyle,2,2
1406219099,Women's Singles Routines,2,2
1407335213,Open Doubles Net,14,14
1407335213,Open Mixed Doubles Net,7,7
1407335213,Open Singles Net,16,16
1407335213,Open Singles Routines,4,4
1407335213,Women's Singles Net,5,5
1408070192,Int Circle,3,3
1408070192,Int Request,1,1
1408070192,Ironman,1,1
1408070192,Open Circle,3,3
1408070192,Open Request,1,1
1408070192,Open Shred,1,1
1412859519,Open Doubles Net,16,16
1412859519,Open Mixed Doubles Net,6,6
1413607134,Open Doubles Net,11,11
1413607134,Open Singles Net,17,17
1415986036,Battle,3,3
1415986036,Request,7,4
1415986036,Routines,7,7
1415986036,Sick 3,5,3
1417000778,Doubles Net,4,4
1417000778,Singles Net,9,9
1417735560,Intermediate Sick Trick,3,3
1417735560,Intermediate Singles Routines,4,4
1417735560,Master Doubles Net,6,5
1417735560,Master Singles Net,9,9
1417735560,Open 2-Square,15,15
1417735560,Open Circle Contest,30,29
1417735560,Open Doubles Net,33,33
1417735560,Open Doubles Routines,4,4
1417735560,Open Mixed Doubles Net,14,14
1417735560,Open Shred:30,9,17
1417735560,Open Sick 3-Trick,10,10
1417735560,Open Sick Trick,15,15
1417735560,Open Singles Golf,6,6
1417735560,Open Singles Net,51,51
1417735560,Open Singles Routines,28,25
