event_id,year,division_canon,division_category,place,competitor_type,person_id,team_person_key,person_canon,team_display_name,coverage_flag,person_unresolved,norm,division_raw
1984_worlds,1984,Doubles One-Pass Consecutive Kicks,net,2,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,__NON_PERSON__,Jodi Chandler / Jon Lind,complete,0,doubles one pass consecutive kicks,Doubles One-Pass Consecutive Kicks
1984_worlds,1984,Doubles One-Pass Consecutive Kicks,net,3,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Mag Hughes / Greg Cortopassi,complete,0,doubles one pass consecutive kicks,Doubles One-Pass Consecutive Kicks
1984_worlds,1984,Golf,golf,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,golf,Golf
1984_worlds,1984,Golf,golf,2,player,5e46bdbe-bbbb-5cca-aacb-d5edf9bf2540,,Tim Mackey,,complete,0,golf,Golf
1984_worlds,1984,Golf,golf,3,player,f38e2f8e-cba6-5fff-8b20-90791fd0d794,,Torbin Wigger,,complete,0,golf,Golf
1984_worlds,1984,Intermediate Doubles Net,net,1,team,,f38e2f8e-cba6-5fff-8b20-90791fd0d794|8ca3812a-3df8-5cfe-9cff-a1df1963b8e6,__NON_PERSON__,Torbin Wigger / Rick Kaufman,complete,0,intermediate doubles net,Intermediate Doubles Net
1984_worlds,1984,Intermediate Freestyle,freestyle,1,team,,95643c20-ec23-57a5-a742-5b44534ae959|face7f79-7983-5032-a0de-d238eeb55bb2,__NON_PERSON__,Brent Welch / Colin Cowles,complete,0,intermediate freestyle,Intermediate Freestyle
1984_worlds,1984,Intermediate Singles Net,net,1,player,f0156ba3-ee86-5eab-b884-99ba8719dd84,,Tom Akin,,complete,0,intermediate singles net,Intermediate Singles Net
1984_worlds,1984,Men's Overall,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,men s overall,Men's Overall
1984_worlds,1984,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|895b0608-34df-509a-853d-684ffa24e824,__NON_PERSON__,Tricia George / David Robinson,complete,0,mixed doubles net,Mixed Doubles Net
1984_worlds,1984,Mixed Doubles Net,net,2,team,,eccb075a-3997-5288-a805-774d358f5656|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Nancy Reynolds / Greg Cortopassi,complete,0,mixed doubles net,Mixed Doubles Net
1984_worlds,1984,Mixed Doubles Net,net,3,team,,cfcef53f-670c-5721-b206-1ebe7d63987c|ca63a7da-a00a-5a83-ae43-2e17b5758fc8,__NON_PERSON__,Cheryl Hughes / Mag Hughes,complete,0,mixed doubles net,Mixed Doubles Net
1984_worlds,1984,Open Freestyle,freestyle,1,player,d86e1aad-2058-5773-95eb-c5fd05217112,,Doug Little,,complete,0,open freestyle,Open Freestyle
1984_worlds,1984,Singles Consecutive Kicks,net,1,player,fb644300-e5a4-51ca-962f-e59dad795b03,,Pat Castle,,complete,0,singles consecutive kicks,Singles Consecutive Kicks
1984_worlds,1984,Singles Consecutive Kicks,net,2,player,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14,,Gary Lautt,,complete,0,singles consecutive kicks,Singles Consecutive Kicks
1984_worlds,1984,Singles Consecutive Kicks,net,3,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,singles consecutive kicks,Singles Consecutive Kicks
1984_worlds,1984,Singles Freestyle,freestyle,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,singles freestyle,Singles Freestyle
1984_worlds,1984,Singles Freestyle,freestyle,2,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,singles freestyle,Singles Freestyle
1984_worlds,1984,Singles Freestyle,freestyle,3,player,b7c2a69b-7547-5ee6-936e-b675c748d131,,Jack Schoolcraft,,complete,0,singles freestyle,Singles Freestyle
1984_worlds,1984,Team Freestyle,freestyle,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|b54020bc-1a1a-5d23-89e1-34617b3514fa,__NON_PERSON__,Jack Schoolcraft / Jim Fitzgerald,complete,0,team freestyle,Team Freestyle
1984_worlds,1984,Team Freestyle,freestyle,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Mag Hughes / Gary Lautt / Jimmy Caveney,complete,0,team freestyle,Team Freestyle
1984_worlds,1984,Team Freestyle,freestyle,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,team freestyle,Team Freestyle
1984_worlds,1984,Ultra Doubles Net,net,1,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,ultra doubles net,Ultra Doubles Net
1984_worlds,1984,Ultra Doubles Net,net,2,team,,9837d58a-0b5d-58cf-a565-dda9bde70bac|14941d8e-1763-5f1e-9daf-dc3c7fa97c96,__NON_PERSON__,Kevin Coker / Steve Granzberg,complete,0,ultra doubles net,Ultra Doubles Net
1984_worlds,1984,Ultra Doubles Net,net,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,ultra doubles net,Ultra Doubles Net
1984_worlds,1984,Ultra Singles Net,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,ultra singles net,Ultra Singles Net
1984_worlds,1984,Ultra Singles Net,net,2,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,ultra singles net,Ultra Singles Net
1984_worlds,1984,Ultra Singles Net,net,3,player,895b0608-34df-509a-853d-684ffa24e824,,David Robinson,,complete,0,ultra singles net,Ultra Singles Net
1984_worlds,1984,Women's Doubles Consecutive Kicks,net,1,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Jodi Chandler / Tricia George,complete,0,women s doubles consecutive kicks,Women's Doubles Consecutive Kicks
1984_worlds,1984,Women's Doubles Consecutive Kicks,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|03ed9422-5152-5132-a181-7249637c824a,__NON_PERSON__,Constance Constable / Vanessa Sabala,complete,0,women s doubles consecutive kicks,Women's Doubles Consecutive Kicks
1984_worlds,1984,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s doubles net,Women's Doubles Net
1984_worlds,1984,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|3f48caf5-14c9-59f1-8255-1db7ef2fd049,__NON_PERSON__,Constance Constable / Jenny Davison,complete,0,women s doubles net,Women's Doubles Net
1984_worlds,1984,Women's Doubles Net,net,3,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|c04b0df1-3194-55ab-aa97-16adb45c25d3,__NON_PERSON__,Jodi Chandler / Shannon Storment,complete,0,women s doubles net,Women's Doubles Net
1984_worlds,1984,Women's Doubles One-Pass Consecutive Kicks,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|826201f8-2540-5663-9bbf-239e94ccee43,__NON_PERSON__,Tricia George / Constance Constable,complete,0,women s doubles one pass consecutive kicks,Women's Doubles One-Pass Consecutive Kicks
1984_worlds,1984,Women's Doubles One-Pass Consecutive Kicks,net,2,team,,a10fa54f-eadb-5842-8df1-fdca1920e7e7|03ed9422-5152-5132-a181-7249637c824a,__NON_PERSON__,Ruth Osterman / Vanessa Sabala,complete,0,women s doubles one pass consecutive kicks,Women's Doubles One-Pass Consecutive Kicks
1984_worlds,1984,Women's Freestyle,freestyle,1,team,,4a06d35f-7a27-5347-8c06-3157385d71f6|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Jodi Chandler / Tricia George,complete,0,women s freestyle,Women's Freestyle
1984_worlds,1984,Women's Freestyle,freestyle,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,__NON_PERSON__,Constance Constable / Suzanne Beauchemin,complete,0,women s freestyle,Women's Freestyle
1984_worlds,1984,Women's Freestyle,freestyle,3,team,,a10fa54f-eadb-5842-8df1-fdca1920e7e7|03ed9422-5152-5132-a181-7249637c824a|3f48caf5-14c9-59f1-8255-1db7ef2fd049,__NON_PERSON__,Ruth Osterman / Vanessa Sabala / Jenny Davison,complete,0,women s freestyle,Women's Freestyle
1984_worlds,1984,Women's Golf,golf,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s golf,Women's Golf
1984_worlds,1984,Women's Golf,golf,2,player,826201f8-2540-5663-9bbf-239e94ccee43,,Constance Constable,,complete,0,women s golf,Women's Golf
1984_worlds,1984,Women's Golf,golf,3,player,03ed9422-5152-5132-a181-7249637c824a,,Vanessa Sabala,,complete,0,women s golf,Women's Golf
1984_worlds,1984,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1984_worlds,1984,Women's Singles Consecutive Kicks,net,1,player,4a06d35f-7a27-5347-8c06-3157385d71f6,,Jodi Chandler,,complete,0,women s singles consecutive kicks,Women's Singles Consecutive Kicks
1984_worlds,1984,Women's Singles Consecutive Kicks,net,2,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s singles consecutive kicks,Women's Singles Consecutive Kicks
1984_worlds,1984,Women's Singles Consecutive Kicks,net,3,player,826201f8-2540-5663-9bbf-239e94ccee43,,Constance Constable,,complete,0,women s singles consecutive kicks,Women's Singles Consecutive Kicks
1984_worlds,1984,Women's Singles Net,net,1,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s singles net,Women's Singles Net
1984_worlds,1984,Women's Singles Net,net,2,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s singles net,Women's Singles Net
1984_worlds,1984,Women's Singles Net,net,3,player,3b25f805-f97e-528c-915d-3647ecaa8914,,Trudy Archdale,,complete,0,women s singles net,Women's Singles Net
1984_worlds,1984,Women's Ultra Singles Net,net,1,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s ultra singles net,Women's Ultra Singles Net
1984_worlds,1984,Women's Ultra Singles Net,net,2,player,cfcef53f-670c-5721-b206-1ebe7d63987c,,Cheryl Hughes,,complete,0,women s ultra singles net,Women's Ultra Singles Net
1984_worlds,1984,Women's Ultra Singles Net,net,3,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s ultra singles net,Women's Ultra Singles Net
1984_euro_champs,1984,Open Singles Net,net,1,player,6448a460-2f45-5a41-879d-f967d87e8a5c,,Jan-Olof Karlsson,,partial,0,open singles net,Open Singles Net
1984_wfa_nationals,1984,Men's Overall,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,men s overall,Men's Overall
1984_wfa_nationals,1984,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Tricia George / Dave Robinson,complete,0,mixed dbls net,Mixed Dbls Net
1984_wfa_nationals,1984,Mixed Doubles Net,net,2,team,,eccb075a-3997-5288-a805-774d358f5656|bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,__NON_PERSON__,Nancy Reynolds / Greg Cortopassi,complete,0,mixed dbls net,Mixed Dbls Net
1984_wfa_nationals,1984,Mixed Doubles Net,net,3,team,,cfcef53f-670c-5721-b206-1ebe7d63987c|ca63a7da-a00a-5a83-ae43-2e17b5758fc8,__NON_PERSON__,Cheryl Hughes / Mag Hughes,complete,0,mixed dbls net,Mixed Dbls Net
1984_wfa_nationals,1984,Open Doubles Net,net,1,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,open dbls net,Open Dbls Net
1984_wfa_nationals,1984,Open Doubles Net,net,2,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,open dbls net,Open Dbls Net
1984_wfa_nationals,1984,Open Doubles Net,net,3,team,,df329352-6f3b-5e98-b23b-1af6737d100b|e7b054cf-d4f7-56cb-aafb-26a313fbbc14,__NON_PERSON__,Jimmy Caveney / Dave Robinson,complete,0,open dbls net,Open Dbls Net
1984_wfa_nationals,1984,Open Golf,golf,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open golf,Open Golf
1984_wfa_nationals,1984,Open Golf,golf,2,player,5e46bdbe-bbbb-5cca-aacb-d5edf9bf2540,,Tim Mackey,,complete,0,open golf,Open Golf
1984_wfa_nationals,1984,Open Golf,golf,3,player,f38e2f8e-cba6-5fff-8b20-90791fd0d794,,Torbin Wigger,,complete,0,open golf,Open Golf
1984_wfa_nationals,1984,Open Singles Consecutive,net,1,player,fb644300-e5a4-51ca-962f-e59dad795b03,,Pat Castle,,complete,0,open sgls consecutive,Open Sgls Consecutive
1984_wfa_nationals,1984,Open Singles Freestyle,freestyle,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,open sgls freestyle,Open Sgls Freestyle
1984_wfa_nationals,1984,Open Singles Freestyle,freestyle,2,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls freestyle,Open Sgls Freestyle
1984_wfa_nationals,1984,Open Singles Freestyle,freestyle,3,player,b7c2a69b-7547-5ee6-936e-b675c748d131,,Jack Schoolcraft,,complete,0,open sgls freestyle,Open Sgls Freestyle
1984_wfa_nationals,1984,Open Singles Net,net,1,player,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,,Mag Hughes,,complete,0,open sgls net,Open Sgls Net
1984_wfa_nationals,1984,Open Singles Net,net,2,player,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,,Dave Robinson,,complete,0,open sgls net,Open Sgls Net
1984_wfa_nationals,1984,Open Singles Net,net,3,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,open sgls net,Open Sgls Net
1984_wfa_nationals,1984,Open Team Freestyle,freestyle,1,team,,b54020bc-1a1a-5d23-89e1-34617b3514fa|b7c2a69b-7547-5ee6-936e-b675c748d131,__NON_PERSON__,Jim Fitzgerald / Jack Schoolcraft,complete,0,open team freestyle,Open Team Freestyle
1984_wfa_nationals,1984,Open Team Freestyle,freestyle,2,team,,66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14|df329352-6f3b-5e98-b23b-1af6737d100b|ca63a7da-a00a-5a83-ae43-2e17b5758fc8,__NON_PERSON__,Gary Lautt / Jimmy Caveney / Mag Hughes,complete,0,open team freestyle,Open Team Freestyle
1984_wfa_nationals,1984,Open Team Freestyle,freestyle,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,open team freestyle,Open Team Freestyle
1984_wfa_nationals,1984,Singles,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,singles,Singles
1984_wfa_nationals,1984,Singles,net,2,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,singles,Singles
1984_wfa_nationals,1984,Singles,net,3,player,b7c2a69b-7547-5ee6-936e-b675c748d131,,Jack Schoolcraft,,complete,0,singles,Singles
1984_wfa_nationals,1984,Team,net,1,team,,b7c2a69b-7547-5ee6-936e-b675c748d131|b54020bc-1a1a-5d23-89e1-34617b3514fa,__NON_PERSON__,Jack Schoolcraft / Jim Fitzgerald,complete,0,team,Team
1984_wfa_nationals,1984,Team,net,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|66a5ee0b-abd2-5b24-9d53-5c4f6e3fee14|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Mag Hughes / Gary Lautt / Jimmy Caveney,complete,0,team,Team
1984_wfa_nationals,1984,Team,net,3,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,team,Team
1984_wfa_nationals,1984,Women's Doubles Net,net,1,team,,eccb075a-3997-5288-a805-774d358f5656|26349aa8-a1ff-5e6a-bff5-f93a89d20c68,__NON_PERSON__,Nancy Reynolds / Tricia George,complete,0,women s dbls net,Women's Dbls Net
1984_wfa_nationals,1984,Women's Doubles Net,net,2,team,,826201f8-2540-5663-9bbf-239e94ccee43|3f48caf5-14c9-59f1-8255-1db7ef2fd049,__NON_PERSON__,Constance Constable / Jenny Davison,complete,0,women s dbls net,Women's Dbls Net
1984_wfa_nationals,1984,Women's Doubles Net,net,3,team,,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0|4667c817-96f6-5e6e-b3ab-46ecd390dc0e,__NON_PERSON__,Jodi Sebastian / Shannon Aubin,complete,0,women s dbls net,Women's Dbls Net
1984_wfa_nationals,1984,Women's Overall,net,1,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s overall,Women's Overall
1984_wfa_nationals,1984,Women's Singles Net,net,1,player,eccb075a-3997-5288-a805-774d358f5656,,Nancy Reynolds,,complete,0,women s sgls net,Women's Sgls Net
1984_wfa_nationals,1984,Women's Singles Net,net,2,player,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,,Tricia George,,complete,0,women s sgls net,Women's Sgls Net
1984_wfa_nationals,1984,Women's Singles Net,net,3,player,3b25f805-f97e-528c-915d-3647ecaa8914,,Trudy Archdale,,complete,0,women s sgls net,Women's Sgls Net
1984_wfa_nationals,1984,Women's Team Freestyle,freestyle,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,__NON_PERSON__,Tricia George / Jodi Sebastian,complete,0,women s team freestyle,Women's Team Freestyle
1984_wfa_nationals,1984,Women's Team Freestyle,freestyle,2,team,,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82|826201f8-2540-5663-9bbf-239e94ccee43,__NON_PERSON__,Suzanne Beauchemin / Constance Constable,complete,0,women s team freestyle,Women's Team Freestyle
1984_wfa_nationals,1984,Women's Team Freestyle,freestyle,3,team,,3f48caf5-14c9-59f1-8255-1db7ef2fd049|a10fa54f-eadb-5842-8df1-fdca1920e7e7,__NON_PERSON__,Jenny Davison / Ruth Osterman,complete,0,women s team freestyle,Women's Team Freestyle
1985_worlds,1985,Advanced Doubles Net,net,1,team,,1df424ed-8425-5452-ac6a-f7abb11bb468|8959d778-41d3-554e-a831-6e1f73534b0f,__NON_PERSON__,Jimmy Evans / Chris Ott,complete,0,advanced doubles net,Advanced Doubles Net
1985_worlds,1985,Advanced Doubles Net,net,2,team,,886e5b99-bd46-5707-a490-a2e938b09a35|64a7a989-aa2c-5a58-b141-e8378be4a962,__NON_PERSON__,Bruce Guettich / Andy Linder,complete,0,advanced doubles net,Advanced Doubles Net
1985_worlds,1985,Advanced Doubles Net,net,3,team,,5f056e75-0943-584d-8969-c6a2a03760f2|f8bd392f-8e8a-5fd4-8ef1-006d2c3e1e0b,__NON_PERSON__,Peter Shunny / John East,complete,0,advanced doubles net,Advanced Doubles Net
1985_worlds,1985,Advanced Singles Net,net,1,player,8b8c45bf-a622-55cd-bd2d-67f3b395873e,,Gary Griggs,,complete,0,advanced singles net,Advanced Singles Net
1985_worlds,1985,Advanced Singles Net,net,2,player,1df424ed-8425-5452-ac6a-f7abb11bb468,,Jimmy Evans,,complete,0,advanced singles net,Advanced Singles Net
1985_worlds,1985,Advanced Singles Net,net,3,player,64472889-80b6-5457-a226-8aa66fa810fd,,Allan Petersen,,complete,0,advanced singles net,Advanced Singles Net
1985_worlds,1985,Doubles Consecutive Kicks,net,1,team,,fb644300-e5a4-51ca-962f-e59dad795b03|b7c2a69b-7547-5ee6-936e-b675c748d131,__NON_PERSON__,Pat Castle / Jack Schoolcraft,complete,0,doubles consecutive kicks,Doubles Consecutive Kicks
1985_worlds,1985,Doubles Consecutive Kicks,net,2,team,,8959d778-41d3-554e-a831-6e1f73534b0f|76c8b933-3ec9-53e9-b2a7-a862b32704db,__NON_PERSON__,Chris Ott / Jeff Johnson,complete,0,doubles consecutive kicks,Doubles Consecutive Kicks
1985_worlds,1985,Doubles Consecutive Kicks,net,3,team,,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83|84641a6f-36d4-5857-af3f-827b1f57102f,__NON_PERSON__,Jon Lind / Dennis Ross,complete,0,doubles consecutive kicks,Doubles Consecutive Kicks
1985_worlds,1985,Doubles One-Pass Consecutive Kicks,net,1,team,,df329352-6f3b-5e98-b23b-1af6737d100b|886e5b99-bd46-5707-a490-a2e938b09a35,__NON_PERSON__,Jimmy Caveney / Bruce Guettich,complete,0,doubles one pass consecutive kicks,Doubles One-Pass Consecutive Kicks
1985_worlds,1985,Doubles One-Pass Consecutive Kicks,net,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|895b0608-34df-509a-853d-684ffa24e824,__NON_PERSON__,Mag Hughes / David Robinson,complete,0,doubles one pass consecutive kicks,Doubles One-Pass Consecutive Kicks
1985_worlds,1985,Doubles One-Pass Consecutive Kicks,net,3,team,,95643c20-ec23-57a5-a742-5b44534ae959|40fa16ff-a418-5da9-914e-3a09e231f2a7,__NON_PERSON__,Brent Welch / Bill Langbehn,complete,0,doubles one pass consecutive kicks,Doubles One-Pass Consecutive Kicks
1985_worlds,1985,Golf,golf,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,golf,Golf
1985_worlds,1985,Golf,golf,2,player,8959d778-41d3-554e-a831-6e1f73534b0f,,Chris Ott,,complete,0,golf,Golf
1985_worlds,1985,Golf,golf,3,player,7bbc620b-366a-5ffb-8bf3-0f9f3e9e8e0e,,Evan Bozett,,complete,0,golf,Golf
1985_worlds,1985,Intermediate Doubles Net,net,1,team,,046fa84f-2797-5d25-866e-4d04c12880dd|d84a8f26-14f2-5966-b09c-971a685c6c50,__NON_PERSON__,Randy Ross / James Stallcup,complete,0,intermediate doubles net,Intermediate Doubles Net
1985_worlds,1985,Intermediate Singles Net,net,1,player,6dd7483e-cc7e-53ca-8424-1f36838e8faa,,Mark Pistorio,,complete,0,intermediate singles net,Intermediate Singles Net
1985_worlds,1985,Men's Overall,net,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,men s overall,Men's Overall
1985_worlds,1985,Men's Overall,net,2,player,df329352-6f3b-5e98-b23b-1af6737d100b,,Jimmy Caveney,,complete,0,men s overall,Men's Overall
1985_worlds,1985,Men's Overall,net,3,player,886e5b99-bd46-5707-a490-a2e938b09a35,,Bruce Guettich,,complete,0,men s overall,Men's Overall
1985_worlds,1985,Mixed Doubles Net,net,1,team,,26349aa8-a1ff-5e6a-bff5-f93a89d20c68|895b0608-34df-509a-853d-684ffa24e824,__NON_PERSON__,Tricia George / David Robinson,complete,0,mixed doubles net,Mixed Doubles Net
1985_worlds,1985,Mixed Doubles Net,net,2,team,,3b25f805-f97e-528c-915d-3647ecaa8914|886e5b99-bd46-5707-a490-a2e938b09a35,__NON_PERSON__,Trudy Archdale / Bruce Guettich,complete,0,mixed doubles net,Mixed Doubles Net
1985_worlds,1985,Mixed Doubles Net,net,3,team,,826201f8-2540-5663-9bbf-239e94ccee43|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,Constance Constable / Jimmy Caveney,complete,0,mixed doubles net,Mixed Doubles Net
1985_worlds,1985,Open Freestyle,freestyle,1,player,d86e1aad-2058-5773-95eb-c5fd05217112,,Doug Little,,complete,0,open freestyle,Open Freestyle
1985_worlds,1985,Open Singles Net,net,1,player,8f420eba-d663-5f06-b0f4-b62bf7550f80,,John Stalberger,,complete,0,open singles net,Open Singles Net
1985_worlds,1985,Singles Consecutive Kicks,net,1,player,64a7a989-aa2c-5a58-b141-e8378be4a962,,Andy Linder,,complete,0,singles consecutive kicks,Singles Consecutive Kicks
1985_worlds,1985,Singles Consecutive Kicks,net,2,player,fb644300-e5a4-51ca-962f-e59dad795b03,,Pat Castle,,complete,0,singles consecutive kicks,Singles Consecutive Kicks
1985_worlds,1985,Singles Consecutive Kicks,net,3,player,06e833ec-f06f-50fb-9c56-390ca839e23f,,Fred Barnum,,complete,0,singles consecutive kicks,Singles Consecutive Kicks
1985_worlds,1985,Singles Freestyle,freestyle,1,player,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,,Kenneth Shults,,complete,0,singles freestyle,Singles Freestyle
1985_worlds,1985,Singles Freestyle,freestyle,2,player,84641a6f-36d4-5857-af3f-827b1f57102f,,Dennis Ross,,complete,0,singles freestyle,Singles Freestyle
1985_worlds,1985,Singles Freestyle,freestyle,3,player,b7c2a69b-7547-5ee6-936e-b675c748d131,,Jack Schoolcraft,,complete,0,singles freestyle,Singles Freestyle
1985_worlds,1985,Team Freestyle,freestyle,1,team,,df329352-6f3b-5e98-b23b-1af6737d100b|886e5b99-bd46-5707-a490-a2e938b09a35,__NON_PERSON__,Jimmy Caveney / Bruce Guettich,complete,0,team freestyle,Team Freestyle
1985_worlds,1985,Team Freestyle,freestyle,2,team,,777d9449-6e41-5985-bb7d-cdaf8647ef9c|67af5b3f-6e16-530a-8841-409debf11fb0,__NON_PERSON__,Scott Cleere / Bill Bethurum,complete,0,team freestyle,Team Freestyle
1985_worlds,1985,Team Freestyle,freestyle,3,team,,95643c20-ec23-57a5-a742-5b44534ae959|40fa16ff-a418-5da9-914e-3a09e231f2a7,__NON_PERSON__,Brent Welch / Bill Langbehn,complete,0,team freestyle,Team Freestyle
1985_worlds,1985,Ultra Doubles Net,net,1,team,,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|d75b5871-83c1-5284-b09d-a5eb5d4377dd,__NON_PERSON__,Kenneth Shults / Mike Harding,complete,0,ultra doubles net,Ultra Doubles Net
1985_worlds,1985,Ultra Doubles Net,net,2,team,,ca63a7da-a00a-5a83-ae43-2e17b5758fc8|92b0ee3b-efaa-545a-b07e-30ab6d8ebeb0,__NON_PERSON__,Mag Hughes / Bill Hayne,complete,0,ultra doubles net,Ultra Doubles Net
1985_worlds,1985,Ultra Doubles Net,net,3,team,,895b0608-34df-509a-853d-684ffa24e824|df329352-6f3b-5e98-b23b-1af6737d100b,__NON_PERSON__,David Robinson / Jimmy Caveney,complete,0,ultra doubles net,Ultra Doubles Net
