qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Doubles Net,11,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Doubles Net,12,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Doubles Net,13,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Doubles Net,14,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Doubles Net,15,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Open Mixed Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,979334083,2001,Women's Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,European Doubles Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,European Doubles Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,European Doubles Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,European Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,European Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,European Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Intermediate Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Intermediate Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Open Doubles Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Open Doubles Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Open Doubles Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Open Doubles Freestyle,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,980502839,2001,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Intermediate Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Intermediate Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Novice Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Novice Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981129410,2001,Open Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Mens Open Freestyle,1,Jose Capacoel,jose capacoel
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Mens Open Freestyle,2,Christian Dubuis,christian dubuis
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Mens Open Freestyle,3,Kahu Weber,kahu weber
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Mens Open Freestyle,5,Christian Dubuis,christian dubuis
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Mens Open Freestyle,6,Jose Capacoel,jose capacoel
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Mens Open Freestyle,9,Kahu Weber,kahu weber
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,981560223,2001,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,984694623,2001,Intermediate Freestyle - Routines,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,984694623,2001,Intermediate Freestyle - Routines,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,984694623,2001,Intermediate Freestyle - Routines,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Mixed Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Mixed Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Open Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Open Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Open Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Open Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Open Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,988434364,2001,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,989875090,2001,30 Second Shred,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,989875090,2001,30 Second Shred,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,989875090,2001,30 Second Shred,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,990512631,2001,Doubles Net,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991285803,2001,Open Singles,7,Jean,jean
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991285803,2001,Open Singles,19,Jean,jean
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Best Bag Golf-,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Best Bag Golf-,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Intermediate Dbl Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Intermediate Dbl Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Intermediate Dbl Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Novice Dbl Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Novice Dbl Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Pro Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Pro Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Pro Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Pro Doubles Net,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Team Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,991757909,2001,Team Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,992517335,2001,Sick 5,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,992517335,2001,Sick 5,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,996293200,2001,Doubles Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,996293200,2001,Doubles Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,996293200,2001,Doubles Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,2,Ermo Naarits,ermo naarits
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,3,Ermo Naarits,ermo naarits
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,3,Uve Poom,uve poom
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,4,Janar Stamm,janar stamm
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,5,Uve Poom,uve poom
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,5,Reimo Oun,reimo oun
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,8,Janar Stamm,janar stamm
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Freestyle Overall,9,Reimo Oun,reimo oun
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Estonia,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Estonia,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Estonia,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Estonia,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,4,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,5,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,6,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,7,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,8,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,999985344,2001,Footbag Net Overall,9,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,1527557123,2018,Open Doubles,1,CARLOS RAMIREZ,carlos ramirez
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001980001,1980,Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001980001,1980,Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001980001,1980,Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001981001,1981,Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001981001,1981,Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001981001,1981,Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001981001,1981,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001981001,1981,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001981001,1981,Women's Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Women's Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001982001,1982,Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Women's Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Team Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Team Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983001,1983,Team Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Women's Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Team Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Team Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001983002,1983,Team Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Advanced Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Advanced Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Advanced Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Ultra Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Ultra Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Ultra Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Mixed Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Mixed Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Mixed Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles Net,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Doubles Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Doubles Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Doubles Consecutive Kicks,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Doubles One-Pass Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Doubles One-Pass Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Doubles One-Pass Consecutive Kicks,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles One-Pass Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Doubles One-Pass Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Team Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Team Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Team Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Freestyle,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Freestyle,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001984001,1984,Women's Freestyle,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Advanced Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Advanced Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Ultra Doubles Net,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Ultra Doubles Net,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Doubles Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Doubles Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Doubles Consecutive Kicks,3,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Doubles One-Pass Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Doubles One-Pass Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Women's Doubles Consecutive Kicks,1,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Women's Doubles Consecutive Kicks,2,__NON_PERSON__,
V2_R06_PERSON_MULTIPLE_PLACES,same person has multiple places in same event+division,2001985001,1985,Women's Doubles Consecutive Kicks,3,__NON_PERSON__,
