event_id,year,division_canon,division_category,place,competitor_type,person_id,team_person_key,person_canon,team_display_name,coverage_flag,person_unresolved
1361207019,2013,Open Doubles Net,net,36,team,61656316-f92f-5235-a6fd-e3218d5601f8|f861dfae-a8c1-5b93-9f5e-c82a3b7c76bf,61656316-f92f-5235-a6fd-e3218d5601f8|f861dfae-a8c1-5b93-9f5e-c82a3b7c76bf,__NON_PERSON__,Jim Hankins / Anthony Ritz,complete,
1361207019,2013,Open Doubles Net,net,4,team,83629694-b951-527d-922d-9a5d7d9a37e1|eb025239-b9ab-5cef-9307-7639f88a225a,83629694-b951-527d-922d-9a5d7d9a37e1|eb025239-b9ab-5cef-9307-7639f88a225a,__NON_PERSON__,Karim Daouk / Arthur Ledain,complete,
1361207019,2013,Open Doubles Net,net,5,team,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,__NON_PERSON__,Christopher Siebert / Kenny Shults,complete,
1361207019,2013,Open Doubles Net,net,6,team,563baddd-8bf2-576f-b915-19fe76431eaa|c312c02d-8a8c-5c73-8b68-65fc9e3fa453,563baddd-8bf2-576f-b915-19fe76431eaa|c312c02d-8a8c-5c73-8b68-65fc9e3fa453,__NON_PERSON__,Gilles Demers / Benjamin Rochon,complete,
1361207019,2013,Open Doubles Net,net,7,team,76079f4a-40db-5e3c-97e1-99e590791839|c6704eb0-91e0-538b-8806-9a43b16e91cb,76079f4a-40db-5e3c-97e1-99e590791839|c6704eb0-91e0-538b-8806-9a43b16e91cb,__NON_PERSON__,Walt Houston / Benjamin Alston,complete,
1361207019,2013,Open Doubles Net,net,8,team,10bcd8b8-7925-51f0-958b-a09a887db9a0|3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,10bcd8b8-7925-51f0-958b-a09a887db9a0|3ef63282-9e9c-5f57-94c5-e1b5c4fe8c3c,__NON_PERSON__,P.T. Lovern / Emmanuel Bouchard,complete,
1361207019,2013,Open Doubles Net,net,9,team,0354318e-9155-5e89-85c4-058a9dcf310a|a03090dc-7534-5454-aab3-f3a074f67d33,0354318e-9155-5e89-85c4-058a9dcf310a|a03090dc-7534-5454-aab3-f3a074f67d33,__NON_PERSON__,Andreas Wolff / Uli Haase,complete,
1361207019,2013,Open Mixed Doubles Net,net,1,team,40a3babb-8d9d-522c-8cbf-9f221bbc5903|9d9b7019-1c24-54b4-8dfb-75bc689657e2,40a3babb-8d9d-522c-8cbf-9f221bbc5903|9d9b7019-1c24-54b4-8dfb-75bc689657e2,__NON_PERSON__,Marilyn Demuy / François Pelletier,complete,
1361207019,2013,Open Mixed Doubles Net,net,2,team,82d71601-f3dc-5514-ab7b-4e48acd93833|ab966624-6643-5dea-b165-67e66af402f9,82d71601-f3dc-5514-ab7b-4e48acd93833|ab966624-6643-5dea-b165-67e66af402f9,__NON_PERSON__,Florian Goetze / Kerstin Adineh,complete,
1361207019,2013,Open Mixed Doubles Net,net,3,team,b3b2232e-40c2-5a99-bf1f-aa3e4f5b569c|fea99a91-ae13-5cb1-b87f-3c352783dc2e,b3b2232e-40c2-5a99-bf1f-aa3e4f5b569c|fea99a91-ae13-5cb1-b87f-3c352783dc2e,__NON_PERSON__,Luke Legault / Geneviève Bousquet,complete,
1361207019,2013,Open Mixed Doubles Net,net,4,team,b69d06e1-49be-5fac-ae61-a9194ef30ee0|c312c02d-8a8c-5c73-8b68-65fc9e3fa453,b69d06e1-49be-5fac-ae61-a9194ef30ee0|c312c02d-8a8c-5c73-8b68-65fc9e3fa453,__NON_PERSON__,Maude Landreville / Benjamin Rochon,complete,
1361207019,2013,Open Mixed Doubles Net,net,5,team,1dc7bf3f-8a4d-57b0-912b-b6626fb29cfb|ddffefad-c620-55ab-b1bc-ca01939671c6,1dc7bf3f-8a4d-57b0-912b-b6626fb29cfb|ddffefad-c620-55ab-b1bc-ca01939671c6,__NON_PERSON__,Matti Pohjola / Piia Tantarimäki,complete,
1361207019,2013,Open Mixed Doubles Net,net,6,team,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|93d75393-13d7-55c0-b23e-cf0c9a077583,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f|93d75393-13d7-55c0-b23e-cf0c9a077583,__NON_PERSON__,Becca English / Kenny Shults,complete,
1361207019,2013,Open Mixed Doubles Net,net,7,team,2367d506-3a7b-5532-9c55-3f970c46cf8c|?,2367d506-3a7b-5532-9c55-3f970c46cf8c,__NON_PERSON__,Dominic O'Brien / Marie,complete,
1361207019,2013,Open Mixed Doubles Net,net,8,team,313958c0-32b7-53ee-a0da-817ec8d36753|ecf4cab4-a4f2-549d-85fb-5d8528db3948,313958c0-32b7-53ee-a0da-817ec8d36753|ecf4cab4-a4f2-549d-85fb-5d8528db3948,__NON_PERSON__,Tammo Rockel / Tabea Fetz,complete,
1361207019,2013,Open Shred:30,freestyle,1,player,7c74c3f5-dc54-5e47-8365-e84497f4c943,,Aleksi Airinen,,complete,
1361207019,2013,Open Shred:30,freestyle,10,player,77f224b6-e2fa-59f2-af85-15a21d1d8c51,,Dante Diotallevi,,complete,
1361207019,2013,Open Shred:30,freestyle,11,player,62344062-d3a4-56d5-bc8d-0ce8612be463,,Nick Pollini,,complete,
1361207019,2013,Open Shred:30,freestyle,2,player,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,,Jan Weber,,complete,
1361207019,2013,Open Shred:30,freestyle,3,player,db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,,John Suderman,,complete,
1361207019,2013,Open Shred:30,freestyle,4,player,9585ffd8-cc96-528e-ba4a-4211da8cef00,,Rene Ruehr,,complete,
1361207019,2013,Open Shred:30,freestyle,5,player,04a43526-37ba-5ea0-a01c-8e357a694c42,,Felix Zenger,,complete,
1361207019,2013,Open Shred:30,freestyle,6,player,be7a8e7f-f052-5c31-b27b-47d4fee9a265,,Evan Gatesman,,complete,
1361207019,2013,Open Shred:30,freestyle,7,player,58bb3c4a-1a60-537d-ba4e-55de294abd8c,,Dustin Rhodes,,complete,
1361207019,2013,Open Shred:30,freestyle,8,player,eae790d9-83f5-5339-8828-c641f33ec86d,,Nathan Pipenberg,,complete,
1361207019,2013,Open Shred:30,freestyle,9,player,ecd47dee-6803-5d73-b31c-dcb9860e767e,,Mathieu Gauthier,,complete,
1361207019,2013,Open Sick 3-Trick,freestyle,7,player,7c74c3f5-dc54-5e47-8365-e84497f4c943,,Aleksi Airinen,,complete,
1361207019,2013,Open Sick 3-Trick,freestyle,7,player,3568ce18-bf1b-55b6-aefd-61f65f55b08c,,Jakub Grabarczyk,,complete,
1361207019,2013,Open Sick 3-Trick,freestyle,7,player,eae790d9-83f5-5339-8828-c641f33ec86d,,Nathan Pipenberg,,complete,
1361207019,2013,Open Singles Net,net,1,player,eb025239-b9ab-5cef-9307-7639f88a225a,,Karim Daouk,,complete,
1361207019,2013,Open Singles Net,net,10,player,c7a23f15-f2ed-5f2b-ac50-bb1adb185475,,Greg Lima,,complete,
1361207019,2013,Open Singles Net,net,11,player,fd8d3afc-a726-5ac8-841c-be6459e303bf,,Manuel Kruse,,complete,
1361207019,2013,Open Singles Net,net,12,player,ec1d5118-cd4b-591f-a84a-04bbe20868bc,,Grischa Tellenbach,,complete,
1361207019,2013,Open Singles Net,net,13,player,4f12fea1-3237-5a49-bc94-31fd3e10d91c,,Yassin Khateeb,,complete,
1361207019,2013,Open Singles Net,net,14,player,691f48a0-1dbd-5ef5-99ea-13615a7437d2,,Yves Archambault,,complete,
1361207019,2013,Open Singles Net,net,15,player,ecf4cab4-a4f2-549d-85fb-5d8528db3948,,Tammo Rockel,,complete,
1361207019,2013,Open Singles Net,net,16,player,31bd4e75-1a44-56b4-94b3-071cdc8dee82,,Jeremy Mirken,,complete,
1361207019,2013,Open Singles Net,net,17,player,7c8cfb20-ed0b-5203-89ea-46dea3ebf0e0,,Jack Harris,,complete,
1361207019,2013,Open Singles Net,net,18,player,2367d506-3a7b-5532-9c55-3f970c46cf8c,,Dominic O'Brien,,complete,
1361207019,2013,Open Singles Net,net,19,player,897d9022-b9cd-5d56-b9c8-19d31f38b5a7,,Mouss Kabbal,,complete,
1361207019,2013,Open Singles Net,net,2,player,e7937047-c7f1-5739-bb84-aceb23c17dd7,,Tuomas Karki,,complete,
1361207019,2013,Open Singles Net,net,20,player,d0fd4b0a-a59e-525d-a918-eefb16c70e80,,Martin Graton,,complete,
1361207019,2013,Open Singles Net,net,21,player,deb1a724-c5cd-5173-bd6e-71d8f1d585bf,,Luka Weyler,,complete,
1361207019,2013,Open Singles Net,net,22,player,4e7dc073-b469-5740-821c-76e0ee26a3d1,,Dan Greer,,complete,
1361207019,2013,Open Singles Net,net,23,player,8769fa9e-200a-505d-b008-889add42a38b,,Jyri Ilama,,complete,
1361207019,2013,Open Singles Net,net,24,player,bd1ac97c-6c20-5bcd-9fbd-f5279f4c22bf,,Chris Seibert,,complete,
1361207019,2013,Open Singles Net,net,25,player,6dd904b7-11c6-5d62-af34-dad61040e67e,,Sebastien Duchesne,,complete,
1361207019,2013,Open Singles Net,net,26,player,04253241-2763-57c5-a946-fa08f4b8d8e0,,Simon Voss,,complete,
1361207019,2013,Open Singles Net,net,27,player,c4f49339-ef54-500b-bedc-3e3ae2e081e1,,Yves Mingard,,complete,
1361207019,2013,Open Singles Net,net,28,player,1ef51b9d-a795-592e-8d0c-46184f784bf4,,Phillip Schaefer,,complete,
1361207019,2013,Open Singles Net,net,3,player,ddffefad-c620-55ab-b1bc-ca01939671c6,,Matti Pohjola,,complete,
1361207019,2013,Open Singles Net,net,30,player,b946c187-fb73-54fb-bc77-5b2bf8209df8,,Steve Dusablon,,complete,
1361207019,2013,Open Singles Net,net,31,player,7d094f73-d2d9-5f99-9b73-6593696c90ef,,Quentin Isackson,,complete,
1361207019,2013,Open Singles Net,net,32,player,6f69628f-6e43-53b9-91a6-0bff36dc6ee7,,Christian Bock,,complete,
1361207019,2013,Open Singles Net,net,33,player,28565dd0-2196-5404-bf23-6cf0617ce79b,,Tuan Vu,,complete,
1361207019,2013,Open Singles Net,net,34,player,3568ce18-bf1b-55b6-aefd-61f65f55b08c,,Jakub Grabarczyk,,complete,
1361207019,2013,Open Singles Net,net,35,player,1a1b1397-a4b8-5826-b51d-ff5391eba110,,Hakan Hellberg,,complete,
1361207019,2013,Open Singles Net,net,36,player,fc767e35-5ca6-5aec-9080-269c6846e7fb,,Eurik Lindner,,complete,
1361207019,2013,Open Singles Net,net,37,player,78e060c9-3854-5b49-a5da-130392b333ea,,Olivier Berthiaume,,complete,
1361207019,2013,Open Singles Net,net,38,player,fe600dcf-025a-54ac-a7da-f20f4101ede8,,Russell Arseneault,,complete,
1361207019,2013,Open Singles Net,net,39,player,0295db32-9628-5fdd-9420-212a8adc5b6d,,Stéphane Tailleur,,complete,
1361207019,2013,Open Singles Net,net,4,player,ab966624-6643-5dea-b165-67e66af402f9,,Florian Goetze,,complete,
1361207019,2013,Open Singles Net,net,40,player,24331263-e0d9-5d89-be90-7558ae1a3db6,,Nicolas De Zeeuw,,complete,
1361207019,2013,Open Singles Net,net,41,player,f861dfae-a8c1-5b93-9f5e-c82a3b7c76bf,,Anthony Tony Ritz,,complete,
1361207019,2013,Open Singles Net,net,42,player,0539e096-7911-5237-8814-b514ed5442e2,,Fletcher Funk,,complete,
1361207019,2013,Open Singles Net,net,43,player,0012c28e-3f60-5c87-8d19-869ef819e724,,Faris Barakat,,complete,
1361207019,2013,Open Singles Net,net,44,player,e2b56394-d34c-578b-b3be-6f86c02f532e,,Dan Baron,,complete,
1361207019,2013,Open Singles Net,net,45,player,f1f49edd-da47-536a-b759-de441795fc2f,,Cory Current,,complete,
1361207019,2013,Open Singles Net,net,46,player,58cca5c0-0120-5bf1-a40e-ae4f46712dc1,,Jaakko Inkinen,,complete,
1361207019,2013,Open Singles Net,net,47,player,8000b520-2bfb-5767-86a7-b5c8eefc7651,,Silwan Daouk,,complete,
1361207019,2013,Open Singles Net,net,48,player,df248674-08b9-5252-80f6-d4abc558b0a3,,Benjamin De Bastos,,complete,
1361207019,2013,Open Singles Net,net,49,player,61656316-f92f-5235-a6fd-e3218d5601f8,,Jim Hankins,,complete,
1361207019,2013,Open Singles Net,net,5,player,c6704eb0-91e0-538b-8806-9a43b16e91cb,,Walt Houston,,complete,
1361207019,2013,Open Singles Net,net,50,player,71ae4086-3d7f-5fdb-812b-778eda4da0cf,,Anthony Intemann,,complete,
1361207019,2013,Open Singles Net,net,6,player,a03090dc-7534-5454-aab3-f3a074f67d33,,Andreas Wolff,,complete,
1361207019,2013,Open Singles Net,net,7,player,76079f4a-40db-5e3c-97e1-99e590791839,,Benjamin Alston,,complete,
1361207019,2013,Open Singles Net,net,8,player,9d9b7019-1c24-54b4-8dfb-75bc689657e2,,Francois Pelletier,,complete,
1361207019,2013,Open Singles Net,net,9,player,e528ca88-e462-5870-bd7f-45fb49bfbcfc,,Arthur Ledain,,complete,
1361207019,2013,Open Singles Routines,freestyle,1,player,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,,Jan Weber,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,11,player,ecd47dee-6803-5d73-b31c-dcb9860e767e,,Mathieu Gauthier,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,11,player,274d2f51-e2d5-5458-be40-6b9211ff813e,,Scott Davidson,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,13,player,4e7dc073-b469-5740-821c-76e0ee26a3d1,,Dan Greer,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,13,player,0b4b650a-3eae-53c0-aeb4-f5b47ca34cc6,,Drew Martin,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,13,player,3568ce18-bf1b-55b6-aefd-61f65f55b08c,,Jakub Grabarczyk,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,13,player,62344062-d3a4-56d5-bc8d-0ce8612be463,,Nick Pollini,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,2,player,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,,Jindrich Smola,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,3,player,7c74c3f5-dc54-5e47-8365-e84497f4c943,,Aleksi Airinen,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,4,player,9585ffd8-cc96-528e-ba4a-4211da8cef00,,Rene Ruehr,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,5,player,04a43526-37ba-5ea0-a01c-8e357a694c42,,Felix Zenger,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,6,player,d1aace44-cd92-5b85-9ed1-fe4afb2cd502,,Ken Somolinos,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,7,player,58bb3c4a-1a60-537d-ba4e-55de294abd8c,,Dustin Rhodes,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,8,player,43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,,Chris Dean,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,9,player,db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,,John Suderman,,mostly_complete,
1361207019,2013,Open Singles Routines,freestyle,9,player,e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,,Rory Dawson,,mostly_complete,
1361207019,2013,Women's Circle Contest,freestyle,1,player,d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,,Hannia Mickiewicz,,complete,
1361207019,2013,Women's Circle Contest,freestyle,2,player,dfc35597-39c1-5425-8b94-6e24dbc24696,,Cass Taylor,,complete,
1361207019,2013,Women's Circle Contest,freestyle,3,player,ec4889ac-d5c0-52a0-aaa7-859e33108c5b,,Chrissy Fryer,,complete,
1361207019,2013,Women's Circle Contest,freestyle,4,player,a6500854-2f53-5a6f-b63f-a3c072838ebd,,Caroline Birch,,complete,
1361207019,2013,Women's Doubles Net,net,1,team,b69d06e1-49be-5fac-ae61-a9194ef30ee0|fea99a91-ae13-5cb1-b87f-3c352783dc2e,b69d06e1-49be-5fac-ae61-a9194ef30ee0|fea99a91-ae13-5cb1-b87f-3c352783dc2e,__NON_PERSON__,Maude Landreville / Geneviève Bousquet,complete,
1361207019,2013,Women's Doubles Net,net,2,team,1dc7bf3f-8a4d-57b0-912b-b6626fb29cfb|82d71601-f3dc-5514-ab7b-4e48acd93833,1dc7bf3f-8a4d-57b0-912b-b6626fb29cfb|82d71601-f3dc-5514-ab7b-4e48acd93833,__NON_PERSON__,Piia Tantarimäki / Kerstin Adineh,complete,
1361207019,2013,Women's Doubles Net,net,3,team,40a3babb-8d9d-522c-8cbf-9f221bbc5903|93d75393-13d7-55c0-b23e-cf0c9a077583,40a3babb-8d9d-522c-8cbf-9f221bbc5903|93d75393-13d7-55c0-b23e-cf0c9a077583,__NON_PERSON__,Becca English / Marilyn Demuy,complete,
1361207019,2013,Women's Shred:30,freestyle,1,player,d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,,Hannia Mickiewicz,,complete,
1361207019,2013,Women's Shred:30,freestyle,2,player,ec4889ac-d5c0-52a0-aaa7-859e33108c5b,,Chrissy Fryer,,complete,
1361207019,2013,Women's Shred:30,freestyle,3,player,dfc35597-39c1-5425-8b94-6e24dbc24696,,Cass Taylor,,complete,
1361207019,2013,Women's Shred:30,freestyle,4,player,a6500854-2f53-5a6f-b63f-a3c072838ebd,,Caroline Birch,,complete,
1361207019,2013,Women's Singles Net,net,1,player,fea99a91-ae13-5cb1-b87f-3c352783dc2e,,Geneviève Bousquet,,complete,
1361207019,2013,Women's Singles Net,net,2,player,40a3babb-8d9d-522c-8cbf-9f221bbc5903,,Marilyn Demuy,,complete,
1361207019,2013,Women's Singles Net,net,3,player,1dc7bf3f-8a4d-57b0-912b-b6626fb29cfb,,Piia Tantarimäki,,complete,
1361207019,2013,Women's Singles Net,net,4,player,b69d06e1-49be-5fac-ae61-a9194ef30ee0,,Maude Laudreville,,complete,
1361207019,2013,Women's Singles Net,net,6,player,82d71601-f3dc-5514-ab7b-4e48acd93833,,Kerstin Adineh,,complete,
1361207019,2013,Women's Singles Net,net,7,player,313958c0-32b7-53ee-a0da-817ec8d36753,,Tabea Fetz,,complete,
1361207019,2013,Women's Singles Routines,freestyle,1,player,dfc35597-39c1-5425-8b94-6e24dbc24696,,Cass Taylor,,complete,
1361207019,2013,Women's Singles Routines,freestyle,2,player,d31ec18e-4fa1-5538-8eac-b7d5fcab24c6,,Hannia Mickiewicz,,complete,
1361207019,2013,Women's Singles Routines,freestyle,3,player,a6500854-2f53-5a6f-b63f-a3c072838ebd,,Caroline Birch,,complete,
1361207019,2013,Women's Singles Routines,freestyle,4,player,ec4889ac-d5c0-52a0-aaa7-859e33108c5b,,Chrissy Fryer,,complete,
1361239371,2013,Open Doubles Net,net,1,team,dfb408b6-d225-5b9f-b1c7-3f9a76c4319a|f1fc2658-161b-53b1-bdc4-b9d88847819e,dfb408b6-d225-5b9f-b1c7-3f9a76c4319a|f1fc2658-161b-53b1-bdc4-b9d88847819e,__NON_PERSON__,Carlos Márquez / Anthony Vivas Barrera,complete,
1361239371,2013,Open Doubles Net,net,2,team,c683cb86-d6c9-5934-a233-52fe46b39a6e|f575cc2c-4155-547e-87ac-e2c53e7b63fc,c683cb86-d6c9-5934-a233-52fe46b39a6e|f575cc2c-4155-547e-87ac-e2c53e7b63fc,__NON_PERSON__,Andres Vivas / Julio García,complete,
1361239371,2013,Open Doubles Net,net,3,team,c2637d75-15a7-5f34-b78a-16264db593c0|e5395a41-84fc-5c0f-8d71-1d79a06dddce,c2637d75-15a7-5f34-b78a-16264db593c0|e5395a41-84fc-5c0f-8d71-1d79a06dddce,__NON_PERSON__,Juan Palacios Lemos / Alberto Perez,complete,
