event_id,year,event_name,event_type,is_major,division_canon,place,competitor_type,source_name_raw,source_name_norm,pbp_status,partner_name,candidate_rank,candidate_person_id,candidate_name,score_total,score_last_name,score_first_name,last_name_exact,confidence_bucket,match_reason,suggested_action,n_candidates_above_threshold
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Open Singles Freestyle,9,player,Derrick Fogle,derrick fogle,UNRESOLVED,,1,a1cf399e-b52c-5ffe-9b80-10df4e20232f,Ida Fogle,0.7605,1.0000,0.4921,1,MEDIUM,last_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Open Timed Consecutives,1,player,Derrick Fogle,derrick fogle,UNRESOLVED,,1,a1cf399e-b52c-5ffe-9b80-10df4e20232f,Ida Fogle,0.7605,1.0000,0.4921,1,MEDIUM,last_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,4,player,Derrick Fogle,derrick fogle,UNRESOLVED,,1,a1cf399e-b52c-5ffe-9b80-10df4e20232f,Ida Fogle,0.7605,1.0000,0.4921,1,MEDIUM,last_exact,REVIEW,3
1193783964,2008,U.S. Open Footbag Championships,mixed,0,Open Singles Net,12,player,Dave Robinson,dave robinson,MISSING,,3,4267c3df-e72e-55df-bc9e-d2f2428c2fa6,Robbie Robinson,0.7603,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1193783964,2008,U.S. Open Footbag Championships,mixed,0,Open Doubles Net,6,team,Dave Robinson,dave robinson,MISSING,,3,4267c3df-e72e-55df-bc9e-d2f2428c2fa6,Robbie Robinson,0.7603,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1117746703,2005,6th Frankfurt Footbag Open,mixed,0,Double Open Net,4,team,Thomsenf und die 4. Dimension+,thomsenf und die 4. dimension+,UNRESOLVED,Ypsilonassin,1,d0a40b46-1161-5116-b2f1-8290f72f561a,Thomas Didomenico,0.7602,0.7638,0.8917,0,MEDIUM,last_similar+first_similar,REVIEW,1
1028800969,2002,3. Frankfurt Footbag Open,mixed,0,Doubles Net Open,6,team,David,david,UNRESOLVED,Felix Golz,1,939cf1b0-80cc-551f-9dba-a9f230ca0274,Juan David,0.7600,1.0000,0.4833,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,9,team,Waldispuhl,waldispuhl,UNRESOLVED,Zahrer,2,e224c612-2853-5de3-854c-59d7773cf055,Geri Waldispühl,0.7600,1.0000,0.4500,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,13,team,Kreil,kreil,UNRESOLVED,Schmidt,1,b274fbcc-9283-5e2e-9c68-704f3212796e,Yves Kreil,0.7600,1.0000,0.4833,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,13,team,Baker,baker,UNRESOLVED,Freller,2,b35d9868-bdc1-5cb4-9a75-ab4d97823af5,Matt Baker,0.7600,1.0000,0.4833,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,21,player,Waldispuhl,waldispuhl,UNRESOLVED,,2,e224c612-2853-5de3-854c-59d7773cf055,Geri Waldispühl,0.7600,1.0000,0.4500,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,21,player,Baker,baker,UNRESOLVED,,2,b35d9868-bdc1-5cb4-9a75-ab4d97823af5,Matt Baker,0.7600,1.0000,0.4833,1,MEDIUM,last_exact,REVIEW,3
1149881200,2006,Funtastik Summer Classic Tournament and Festival,mixed,0,Singles Net- Novice,2,player,David,david,UNRESOLVED,,1,939cf1b0-80cc-551f-9dba-a9f230ca0274,Juan David,0.7600,1.0000,0.4833,1,MEDIUM,last_exact,REVIEW,3
1366240051,2013,4ta. Copa Ciencias,net,0,Doubles Open,7,team,Orace,orace,MISSING,,1,c9709664-582e-53ef-b4df-e2f075704e41,John Orace,0.7600,1.0000,0.4833,1,MEDIUM,last_exact,REVIEW,3
1329132977,2012,Swiss Footbag Championships 2012,mixed,0,Open Doubles Net,13,team,Gabriel Salgado,gabriel salgado,MISSING,,2,a9ddcc2c-6bbb-5c7c-9742-d23cd83a97e7,Alex Salgado,0.7598,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,0,Novice Freestyle,1,player,Frank Sellers,frank sellers,UNRESOLVED,,3,9d9b7019-1c24-54b4-8dfb-75bc689657e2,Francois Pelletier,0.7598,0.7566,0.8600,0,MEDIUM,last_similar+first_similar,REVIEW,3
1286381599,2010,4to Campeonato Suramericano de Footbag,net,0,Open Singles,21,team,Goncalves,goncalves,UNRESOLVED,José Ángel,2,82d8b095-2599-5f5d-96d2-f33f90bc934e,José Goncalves,0.7597,1.0000,0.4537,1,MEDIUM,last_exact,REVIEW,3
1018812342,2002,Czech Footbag Championships,freestyle,0,Girl's Freestyle,1,team,Martin,martin,UNRESOLVED,Jan Huleja (Praha),3,0b4b650a-3eae-53c0-aeb4-f5b47ca34cc6,Drew Martin,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,13,team,Brunet,brunet,UNRESOLVED,Riffaud,1,a5c9d383-777c-5f21-9604-6fd1cba79fb4,Marc Brunet,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,13,team,Touzelet,touzelet,UNRESOLVED,Donnat,2,414acac1-acb2-58f9-9c40-c0f8a8f2d70c,Fred Touzelet,0.7595,1.0000,0.4583,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,21,player,Brunet,brunet,UNRESOLVED,,1,a5c9d383-777c-5f21-9604-6fd1cba79fb4,Marc Brunet,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,21,player,Zahner,zahner,UNRESOLVED,,2,a47d1872-8a14-5644-80a7-1b4ea47b202d,Beni Zahner,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1125936037,2005,7e Open de France de Footbag,mixed,0,Open Doubles Freestyle,5,team,Thomas,thomas,UNRESOLVED,Robinson Sustrac,2,a5b82f3c-dc9e-530a-a41f-b6cc91ed593c,Russ Thomas,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1125936037,2005,7e Open de France de Footbag,mixed,0,Open Doubles Freestyle,5,team,Thomas,thomas,UNRESOLVED,Robinson Sustrac,3,8519ad8c-7103-5eee-97c4-a08a9895da57,Ryan Thomas,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1195677906,2008,FC Footstar's 10th anniversary,mixed,0,Doubles Net,1,team,Thomas,thomas,UNRESOLVED,Yassin,2,a5b82f3c-dc9e-530a-a41f-b6cc91ed593c,Russ Thomas,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1195677906,2008,FC Footstar's 10th anniversary,mixed,0,Doubles Net,1,team,Thomas,thomas,UNRESOLVED,Yassin,3,8519ad8c-7103-5eee-97c4-a08a9895da57,Ryan Thomas,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1245793403,2009,Funtastik Summer Classic,mixed,0,Doubles Net- Intermediate,2,team,Martin,martin,UNRESOLVED,J Lentz,3,0b4b650a-3eae-53c0-aeb4-f5b47ca34cc6,Drew Martin,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Open Singles Net,15,team,Holzmann,holzmann,UNRESOLVED,Tino DD,1,8eecbc3c-d682-5125-96f0-6d25a4831ad0,Tino Holzmann,0.7595,1.0000,0.4583,1,MEDIUM,last_exact,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Open Singles Net,16,team,Schmidt,schmidt,UNRESOLVED,Anne DD,3,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,0.7595,1.0000,0.5238,1,MEDIUM,last_exact,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Womens Singles Net,2,team,Schmidt,schmidt,UNRESOLVED,Anne DD,3,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,0.7595,1.0000,0.5238,1,MEDIUM,last_exact,REVIEW,3
1699593640,2023,8vo Suramericano Footbag Net 2023,net,0,Intermediate Doubles Net,4,team,Renato,renato,UNRESOLVED,Nelson Jiménez,1,0d2400ce-e4f5-570a-bf16-367bbb5a99e2,Vida Renato,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Freestyle,10,player,Anthony Glick,anthony glick,UNRESOLVED,,2,d7070195-f1d4-50ec-b00a-e13088399b00,Benny Leick,0.7595,0.8667,0.6762,0,MEDIUM,last_similar+first_partial,REVIEW,3
981560223,2001,Swiss Footbag Championships (FootJam),mixed,0,Intermediate Doubles Net,3,team,Zahner,zahner,MISSING,,2,a47d1872-8a14-5644-80a7-1b4ea47b202d,Beni Zahner,0.7595,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,13,team,Dargent,dargent,UNRESOLVED,Heyes,1,8878d71c-056c-5816-b35e-9d098d15253b,Eric Dargent,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,17,player,Fritsch,fritsch,UNRESOLVED,,1,9dac33d2-6aed-52eb-8231-a5a469a63f5a,Toni Fritsch,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1058378281,2003,Texas State Footbag Championships,mixed,0,Freestyle - Open,9,team,Houston,houston,UNRESOLVED,Windsen Pan,1,c6704eb0-91e0-538b-8806-9a43b16e91cb,Walt Houston,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1252451527,2010,Funtastik Summer Classic,mixed,0,Doubles Net- Intermediate,3,team,Johnson,johnson,UNRESOLVED,P Duran,3,76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1323272493,2012,33rd IFPA WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Women's Shred 30,5,player,Mał�gorzata Olędzka,mał�gorzata oledzka,UNRESOLVED,,2,dc19ddb6-e563-5c1c-a11d-4c3716b3befc,Gosia Oledzska,0.7594,0.9750,0.5131,0,MEDIUM,last_near_exact,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Open Singles Net,1,team,Fritsch,fritsch,UNRESOLVED,Antonio B,1,9dac33d2-6aed-52eb-8231-a5a469a63f5a,Toni Fritsch,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Open Singles Net,25,team,Deckert,deckert,UNRESOLVED,Sebastian Aue,1,94445f5c-2fb8-5481-a136-e75b34963a18,Sebastian Deckert,0.7594,1.0000,0.5026,1,MEDIUM,last_exact,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Open Singles Net,26,team,Murkner,murkner,UNRESOLVED,Lars Aue,1,21cad2ce-d0c2-51e3-976c-8dc4d6ce65f9,Lars Murkner,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1489248474,2017,Lake Erie Footbag Tournament,net,0,Footbag Net: Singles,7,team,Johnson,johnson,UNRESOLVED,Dan,3,76c8b933-3ec9-53e9-b2a7-a862b32704db,Jeff Johnson,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
876356874,1998,WESTERN REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,0,Open Golf,2,player,"Richard ""Chard"" Cook","richard ""chard"" cook",UNRESOLVED,,2,28ccdba7-d837-53e4-bd64-ebc2c8341142,Heather Cook,0.7594,1.0000,0.5079,1,MEDIUM,last_exact,REVIEW,3
892446131,1998,Kansas Footbag Open,mixed,0,Intermediate,3,team,Bolivar,bolivar,UNRESOLVED,Davie Piper,1,ffdcaf7f-8188-5fa1-be12-6dbfdb4b9804,José Bolívar,0.7594,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Freestyle,10,player,Anthony Glick,anthony glick,UNRESOLVED,,3,37f62076-e671-5403-81cb-f4d0b07d0e84,Tony Glick,0.7584,1.0000,0.4286,1,MEDIUM,last_exact,REVIEW,3
1366240051,2013,4ta. Copa Ciencias,net,0,Doubles Open,1,team,Nelson Gonzalez,nelson gonzalez,MISSING,,2,db02f5ef-a2ac-52a1-bc6f-fc4ceeaf4bd0,Johan Gonzalez,0.7581,1.0000,0.4556,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,9,player,Tellenbach,tellenbach,UNRESOLVED,,1,ec1d5118-cd4b-591f-a84a-04bbe20868bc,Grischa Tellenbach,0.7575,1.0000,0.4651,1,MEDIUM,last_exact,REVIEW,3
1529239199,2019,Lake Erie Footbag Tournament,mixed,0,Intermediate Circle,1,player,Kyle Hale,kyle hale,UNRESOLVED,,2,8f3abed3-4321-5ac7-97e9-20354f4e7bef,Keaton Halley,0.7574,0.9222,0.6111,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
1706536250,2024,14th Bembel Cup 2024 - a jam with friends,net,0,Open Doubles Net,10,team,Anton Kunde,anton kunde,UNRESOLVED,Noah Haunhorst,1,10d47e03-3a3a-5b84-a4d7-66ed9ad14212,Torsten Künzel,0.7569,0.8756,0.6762,0,MEDIUM,last_similar+first_partial,REVIEW,3
1134914723,2006,RNH Contest 2006,mixed,0,Open Doubles Net,11,team,Ivan Bel,ivan bel,MISSING,,3,e368b23b-3c07-55eb-847f-a1181e820e97,Lisa Übele,0.7567,0.8667,0.6667,0,MEDIUM,last_similar+first_partial,REVIEW,3
917741782,1999,2nd Annual Illini Footbag Festival,mixed,0,Open Singles Net,1,team,Malta IL,malta il,UNRESOLVED,Steve Smith,1,dd88fadc-24f2-5d6a-8eb7-000f1c0cabb4,Matt Bailey,0.7559,0.7778,0.8267,0,MEDIUM,last_similar+first_similar,REVIEW,3
917741782,1999,2nd Annual Illini Footbag Festival,mixed,0,Open Singles Net,1,team,Malta IL,malta il,UNRESOLVED,Steve Smith,2,38235b83-a291-534d-ae4b-6ba8c6d6bf67,Matt Vilade,0.7559,0.7778,0.8267,0,MEDIUM,last_similar+first_similar,REVIEW,3
857879540,1997,The 15th Annual EAST COAST FOOTBAG CHAMPIONSHIPS,mixed,0,Singles Freestyle,3,team,Craig Singer,craig singer,UNRESOLVED,St Marys,3,827f3d99-0101-511e-8212-d1e5945c18b2,Corina Giger,0.7557,0.8222,0.7300,0,MEDIUM,last_similar+first_partial,REVIEW,3
979089216,2001,First Annual Eugene Freestyle Freekout!!!,freestyle,0,Sick 10 Trick,4,team,between Logan Dethman,between logan dethman,UNRESOLVED,Travis Strickland,1,cb06d632-79b1-593e-a603-7827cd60a33a,Logan Dethman,0.7555,1.0000,0.4476,1,MEDIUM,last_exact,REVIEW,3
1485863923,2017,17th Annual Polish Footbag Championships,mixed,0,Open Singles Net,11,player,�ukasz Domin,�ukasz domin,UNRESOLVED,,3,b1f5af7d-70ec-50eb-bf27-042893db3630,Lukas Dobias,0.7553,0.7600,0.8222,0,MEDIUM,last_similar+first_similar,REVIEW,3
1485863923,2017,17th Annual Polish Footbag Championships,mixed,0,2 Square,7,player,�ukasz Domin,�ukasz domin,UNRESOLVED,,3,b1f5af7d-70ec-50eb-bf27-042893db3630,Lukas Dobias,0.7553,0.7600,0.8222,0,MEDIUM,last_similar+first_similar,REVIEW,3
1485863923,2017,17th Annual Polish Footbag Championships,mixed,0,Footbag Golf,9,player,�ukasz Domin,�ukasz domin,UNRESOLVED,,3,b1f5af7d-70ec-50eb-bf27-042893db3630,Lukas Dobias,0.7553,0.7600,0.8222,0,MEDIUM,last_similar+first_similar,REVIEW,3
1518200935,2018,20th Annual IFPA European Footbag Championships,freestyle,1,Golf,10,player,Łukasz Domin,łukasz domin,UNRESOLVED,,3,b1f5af7d-70ec-50eb-bf27-042893db3630,Lukas Dobias,0.7553,0.7600,0.8222,0,MEDIUM,last_similar+first_similar,REVIEW,3
1624971880,2021,21st IFPA European Footbag Net Championships,net,1,Open Singles Net,22,player,Łukasz Domin,łukasz domin,UNRESOLVED,,3,b1f5af7d-70ec-50eb-bf27-042893db3630,Lukas Dobias,0.7553,0.7600,0.8222,0,MEDIUM,last_similar+first_similar,REVIEW,3
1694170899,2023,XXIII Polish Footbag Championships - Warsaw 2023,mixed,0,Singles Net,7,player,Łukasz Domin,łukasz domin,UNRESOLVED,,3,b1f5af7d-70ec-50eb-bf27-042893db3630,Lukas Dobias,0.7553,0.7600,0.8222,0,MEDIUM,last_similar+first_similar,REVIEW,3
1765581778,2025,II.Bilbao Tournament of Footbag (Individual),net,0,Open Singles Net,4,team,Joseba Fernandez,joseba fernandez,UNRESOLVED,Basque Country,2,403742dd-27cb-5ebc-a0db-4382eaccfe64,Sergio Hernandez,0.7552,0.9259,0.5556,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
1231432184,2009,Todexon 10,freestyle,0,Open Singles Routines,17,player,Karel Hák (Czech Republic),karel hak (czech republic),UNRESOLVED,,1,953c9f19-81e2-5b49-b779-2022fccd6656,Czech Republic,0.7550,0.9778,0.4667,0,MEDIUM,last_near_exact,REVIEW,1
857880964,1997,13th Annual MIDWEST REGIONAL FOOTBAG CHAMPIONSHIPS,mixed,0,Pro Doubles Net Listing,1,player,SERVICE POACHING,service poaching,UNRESOLVED,,2,10f0e26c-4ec9-5916-bc9b-ff587c0681d4,Eric Chan,0.7546,0.7500,0.8571,0,MEDIUM,last_similar+first_similar,REVIEW,3
1706536250,2024,14th Bembel Cup 2024 - a jam with friends,net,0,Open Doubles Net,9,team,Marc Gebauer,marc gebauer,UNRESOLVED,Jacob Kunde,1,dd55903b-5289-5883-a1d7-da4ddf08f22a,Max Gabler,0.7544,0.8043,0.7778,0,MEDIUM,last_similar+first_similar,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,9,team,Smirnov,smirnov,UNRESOLVED,Tikhomirova,1,4fe4f26c-8c31-5464-a3cf-d0ddfd4776f0,Aleksander Smirnov,0.7541,1.0000,0.4952,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,9,player,Smirnov,smirnov,UNRESOLVED,,1,4fe4f26c-8c31-5464-a3cf-d0ddfd4776f0,Aleksander Smirnov,0.7541,1.0000,0.4952,1,MEDIUM,last_exact,REVIEW,3
1235653935,2009,11th Annual IFPA European Footbag Championships - Strzelin,mixed,1,Open Doubles Net,3,player,Chis Löw ? Hannes Daniel,chis low ? hannes daniel,UNRESOLVED,,3,c86e1ec0-fcf2-5279-81e5-abf4ab5ff157,Hanneé Daniel,0.7538,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1083699966,2004,JFK Net Battle,net,0,Open Singles Net Open Doubles Net,6,team,Olli Savolainen 6. Jani Lirkki,olli savolainen 6. jani lirkki,UNRESOLVED,Teppo Harju,1,3d1a7216-f5c6-58ef-b850-743fe1db4cc9,Jani Lirkki,0.7537,1.0000,0.5000,1,MEDIUM,last_exact,REVIEW,2
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,8,player,Brad Smith,brad smith,UNRESOLVED,,2,08ecb6e2-5ae2-539e-a4be-41cb2d98524b,Garth Smith,0.7533,1.0000,0.4667,1,MEDIUM,last_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Golf,1,player,Brad Smith,brad smith,UNRESOLVED,,2,08ecb6e2-5ae2-539e-a4be-41cb2d98524b,Garth Smith,0.7533,1.0000,0.4667,1,MEDIUM,last_exact,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,21,player,Crain,crain,UNRESOLVED,,1,f8221498-f0fb-5598-b251-b5b12fccdcab,Crazy Mike Craig,0.7532,0.9200,0.8133,0,MEDIUM,last_near_exact+first_similar,REVIEW,3
1061453080,2003,Australian East Coast Regionals,freestyle,0,Intermediate Sick 3,1,player,Mark Roberts,mark roberts,MISSING,,3,e967dfce-4594-591f-903b-95b327c52496,Sean Robertson,0.7531,0.9556,0.5000,0,MEDIUM,last_near_exact,REVIEW,3
1061453080,2003,Australian East Coast Regionals,freestyle,0,Intermediate Shred 30,2,player,Mark Roberts,mark roberts,UNRESOLVED,,3,e967dfce-4594-591f-903b-95b327c52496,Sean Robertson,0.7531,0.9556,0.5000,0,MEDIUM,last_near_exact,REVIEW,3
1094201584,2004,Frankfurt Footbag Open 2004,mixed,0,Open Net Fives,3,player,Jason,jason,UNRESOLVED,,1,2f132bc2-3b57-5af9-83f2-cd55afd474b3,Ryan Jackson,0.7528,0.9238,0.6333,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
1366240051,2013,4ta. Copa Ciencias,net,0,Doubles Open,2,team,Victor Hernandez,victor hernandez,MISSING,,1,403742dd-27cb-5ebc-a0db-4382eaccfe64,Sergio Hernandez,0.7528,1.0000,0.4444,1,MEDIUM,last_exact,REVIEW,3
1366240051,2013,4ta. Copa Ciencias,net,0,Doubles Open,6,team,Alfinger,alfinger,MISSING,,3,58b8b504-077c-5a37-9e96-0bb405506e02,Aaron Finger,0.7525,0.9167,0.5500,0,MEDIUM,last_near_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Singles Net,8,player,Brad Smith,brad smith,UNRESOLVED,,3,24c82c78-29ee-5a20-a93d-505d50a28d0c,Alison Smith,0.7525,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
915561090,1999,WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Golf,1,player,Brad Smith,brad smith,UNRESOLVED,,3,24c82c78-29ee-5a20-a93d-505d50a28d0c,Alison Smith,0.7525,1.0000,0.4722,1,MEDIUM,last_exact,REVIEW,3
1529239199,2019,Lake Erie Footbag Tournament,mixed,0,Intermediate Circle,1,player,Kyle Hale,kyle hale,UNRESOLVED,,3,66464366-b029-5e3c-b772-e196240ad434,Ulrike Häßler,0.7524,0.9111,0.6111,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
1568961264,2019,RNH Footbag 20th Anniversary,net,0,Open Singles Net,10,player,"Arnaud, Anthony","arnaud, anthony",UNRESOLVED,,2,d54df96c-ec53-5661-8094-e6fcf4067dab,Eric Anthony,0.7524,1.0000,0.4643,1,MEDIUM,last_exact,REVIEW,3
1075781798,2004,Funtastik Summer Classic Footbag Tournament,mixed,0,Pro Doubles Net,4,team,S.Comeau,s.comeau,UNRESOLVED,P. Lessard prize,1,bb062ead-e9ba-5969-889f-f3f429a2abd7,Stefane Comeau,0.7519,0.9167,0.6012,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
1529239199,2019,Lake Erie Footbag Tournament,mixed,0,Intermediate Circle,2,player,Rich Mpelezoz,rich mpelezoz,UNRESOLVED,,1,35842465-e7cc-5afa-8bc7-7888b7ec6747,Ricardo Mello,0.7518,0.7900,0.8083,0,MEDIUM,last_similar+first_similar,REVIEW,1
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Open Doubles Net,11,team,Thomas Forster,thomas forster,UNRESOLVED,Yassin Khateeb,3,111079c7-b085-530e-b4da-68e9b975803e,Oskari Forstén,0.7517,0.9429,0.5556,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Open Singles Net,17,player,Thomas Forster,thomas forster,UNRESOLVED,,3,111079c7-b085-530e-b4da-68e9b975803e,Oskari Forstén,0.7517,0.9429,0.5556,0,MEDIUM,last_near_exact+first_partial,REVIEW,3
955745735,2000,4th Annual Kansas Footbag Open,mixed,0,Novice Singles 5 Min. Timed Consecutives,1,team,Brian Hudson,brian hudson,UNRESOLVED,Wichita KS,2,25f072a2-f905-5c6d-b352-da6b0344e28d,Ryan Richardson,0.7517,0.7778,0.7833,0,MEDIUM,last_similar+first_similar,REVIEW,3
1079605499,2004,6th Annual IFPA European Footbag Championships,mixed,1,"Womens Singles Freestyle [Very, Very Close (1-4)]",9,player,Nigisch Johanna,nigisch johanna,UNRESOLVED,,2,60f2f097-5583-5ef1-afc0-d077656d1026,Nicholas Janin,0.7515,0.8114,0.7705,0,MEDIUM,last_similar+first_similar,REVIEW,3
1337617980,2012,German Footbag Open (14th Annual German Footbag Championships),mixed,0,Open Singles Net,10,team,Kaufmann,kaufmann,UNRESOLVED,David B,2,8ca3812a-3df8-5cfe-9cff-a1df1963b8e6,Rick Kaufman,0.7512,0.9750,0.4583,0,MEDIUM,last_near_exact,REVIEW,3
1052775366,2003,Danish Footbag Open 03,mixed,0,Open Double Net,4,team,Thomas Mortensen,thomas mortensen,UNRESOLVED,Mikkel Frederiksen,2,79665d43-fc4f-5484-9f76-92c81c16ee10,John Mortensen,0.7511,1.0000,0.4444,1,MEDIUM,last_exact,REVIEW,3
1645621833,2022,IV.Basque Tournament of Footbag Net (Individual),net,0,Open Singles Net,2,player,Frank Haase,frank haase,UNRESOLVED,,1,0a497c97-bf82-5bd1-a319-298d00821134,Grant Hayes,0.7511,0.8267,0.7333,0,MEDIUM,last_similar+first_partial,REVIEW,3
1678957450,2023,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,worlds,1,Intermediate Singles Net,9,team,Simon Munoz Arango,simon munoz arango,UNRESOLVED,Edgar Camargo,2,5e7aee36-aee8-5e0f-8ba5-3e955de284f3,Timo Aarnio,0.7509,0.8400,0.7833,0,MEDIUM,last_similar+first_similar,REVIEW,3
1032602594,2002,Victorian Footbag Championships,freestyle,0,Freestyle Routines,4,player,Fil Klindblad,fil klindblad,UNRESOLVED,,1,979fa012-9bfb-5fce-956f-6b0a2d2eab54,Bill Kling,0.7508,0.8489,0.7222,0,MEDIUM,last_similar+first_partial,REVIEW,1
1035277529,2003,24th Annual WORLD FOOTBAG CHAMPIONSHIPS,worlds,1,Intermediate Doubles Net,9,team,Tikhomirova,tikhomirova,UNRESOLVED,Smirnov,2,0b73f6bd-2b2a-57ef-8de6-853138d11297,Yulia Tikhomirova,0.7507,1.0000,0.4303,1,MEDIUM,last_exact,REVIEW,3
