chain_id,event_id,year,person_id,person_canon,attribution_confidence,sequence_index,trick_canon,adds,score_method
1176650845_12,1176650845,2007,,,none,2,spinning,,unscored
1176650845_13,1176650845,2007,,,none,0,torque,4.0,direct
1176650845_13,1176650845,2007,,,none,1,swirl,3.0,direct
1176650845_13,1176650845,2007,,,none,2,spinning osis,4.0,direct
1183729267_169,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,ducking mirage,3.0,direct
1183729267_169,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,ducking,,unscored
1183729267_169,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,2,paradox,,unscored
1183729267_171,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,food processor,6.0,direct
1183729267_171,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,ducking,,unscored
1183729267_172,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,food processor,6.0,direct
1183729267_172,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,superfly,5.0,direct
1183729267_173,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,legover,2.0,direct
1183729267_173,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,legover,2.0,direct
1183729267_175,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,drifter,3.0,direct
1183729267_175,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,blurry whirl,5.0,direct
1183729267_175,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,2,paradox,,unscored
1183729267_176,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,symposium,,unscored
1183729267_176,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,symposium whirl,4.0,direct
1183729267_176,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,2,whirl,3.0,direct
1183729267_178,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,blurry whirl,5.0,direct
1183729267_178,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,whirl,3.0,direct
1183729267_178,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,2,swirl,3.0,direct
1183729267_179,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,legover,2.0,direct
1183729267_179,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,symposium,,unscored
1183729267_181,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,paradox whirl,4.0,direct
1183729267_181,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,spinning osis,4.0,direct
1183729267_182,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,0,paradox whirl,4.0,direct
1183729267_182,1183729267,2007,71475c85-2292-5764-b481-1c24bd73bda6,Robinson Sustrac,context_window,1,paradox mirage,3.0,direct
1185458086_28,1185458086,2007,71d9c0ca-ac16-53a7-b604-d4ee36eaee28,Król Tomasz,context_window,0,spinning,,unscored
1185458086_28,1185458086,2007,71d9c0ca-ac16-53a7-b604-d4ee36eaee28,Król Tomasz,context_window,1,dimwalk,4.0,direct
1185458086_30,1185458086,2007,71d9c0ca-ac16-53a7-b604-d4ee36eaee28,Król Tomasz,context_window,0,drifter,3.0,direct
1185458086_30,1185458086,2007,71d9c0ca-ac16-53a7-b604-d4ee36eaee28,Król Tomasz,context_window,1,blurriest,5.0,direct
1185458086_30,1185458086,2007,71d9c0ca-ac16-53a7-b604-d4ee36eaee28,Król Tomasz,context_window,2,eggbeater,3.0,direct
1188233129_12,1188233129,2007,,,none,0,blur,4.0,direct
1188233129_12,1188233129,2007,,,none,1,butterfly,3.0,direct
1188233129_13,1188233129,2007,,,none,0,blurry whirl,5.0,direct
1188233129_13,1188233129,2007,,,none,1,blurry whirl,5.0,direct
1188233129_13,1188233129,2007,,,none,2,blurriest,5.0,direct
1188233129_14,1188233129,2007,,,none,0,blurry whirl,5.0,direct
1188233129_14,1188233129,2007,,,none,1,ripwalk,4.0,direct
1188233129_14,1188233129,2007,,,none,2,whirl,3.0,direct
1188233129_16,1188233129,2007,,,none,0,dimwalk,4.0,direct
1188233129_16,1188233129,2007,,,none,1,ripwalk,4.0,direct
1188233129_16,1188233129,2007,,,none,2,butterfly,3.0,direct
1193783964_10,1193783964,2008,,,none,0,stepping,,unscored
1193783964_10,1193783964,2008,,,none,1,ducking,,unscored
1193783964_6,1193783964,2008,,,none,0,whirl,3.0,direct
1193783964_6,1193783964,2008,,,none,1,whirl,3.0,direct
1195773772_26,1195773772,2007,,,none,0,drifter,3.0,direct
1195773772_26,1195773772,2007,,,none,1,spinning,,unscored
1195773772_26,1195773772,2007,,,none,2,tapping,,unscored
1195773772_28,1195773772,2007,,,none,0,food processor,6.0,direct
1195773772_28,1195773772,2007,,,none,1,mobius,5.0,direct
1200325415_98,1200325415,2008,,,none,0,paradox mirage,3.0,direct
1200325415_98,1200325415,2008,,,none,1,blur,4.0,direct
1200325415_98,1200325415,2008,,,none,2,symposium whirl,4.0,direct
1200725314_3,1200725314,2008,,,none,0,whirl,3.0,direct
1200725314_3,1200725314,2008,,,none,1,whirl,3.0,direct
1200725314_3,1200725314,2008,,,none,2,paradox torque,5.0,direct
1200725314_4,1200725314,2008,,,none,0,ripwalk,4.0,direct
1200725314_4,1200725314,2008,,,none,1,whirl,3.0,direct
1200725314_4,1200725314,2008,,,none,2,whirl,3.0,direct
1204904987_42,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,0,pixie,2.0,direct
1204904987_42,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,1,blurry whirl,5.0,direct
1204904987_42,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,2,whirl,3.0,direct
1204904987_43,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,0,ripwalk,4.0,direct
1204904987_43,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,1,whirl,3.0,direct
1204904987_44,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,0,dimwalk,4.0,direct
1204904987_44,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,1,drifter,3.0,direct
1204904987_44,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,2,legover,2.0,direct
1204904987_45,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,0,ducking clipper,3.0,direct
1204904987_45,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,1,drifter,3.0,direct
1204904987_45,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,2,legover,2.0,direct
1216849705_29,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,0,blur,4.0,direct
1216849705_29,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,1,dimwalk,4.0,direct
1216849705_29,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,2,swirl,3.0,direct
1216849705_29,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,3,smear,3.0,direct
1216849705_29,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,4,dimwalk,4.0,direct
1216849705_30,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,0,ripwalk,4.0,direct
1216849705_30,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,1,ripwalk,4.0,direct
1216849705_30,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,2,swirl,3.0,direct
1216849705_31,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,0,butterfly,3.0,direct
1216849705_31,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,1,mirage,2.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,0,butterfly,3.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,1,whirl,3.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,2,osis,3.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,3,dimwalk,4.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,4,osis,3.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,5,butterfly,3.0,direct
1216849705_33,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,6,swirl,3.0,direct
1216849705_36,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,0,swirl,3.0,direct
1216849705_36,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,1,swirl,3.0,direct
1216849705_40,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,0,ducking butterfly,4.0,direct
1216849705_40,1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,context_window,1,dimwalk,4.0,direct
1219405634_116,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,clipper,2.0,direct
1219405634_116,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,ducking,,unscored
1219405634_120,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,drifter,3.0,direct
1219405634_120,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,spinning clipper,3.0,direct
1219405634_123,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,legover,2.0,direct
1219405634_123,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,drifter,3.0,direct
1219405634_123,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,2,stepping,,unscored
1219405634_125,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,ducking clipper,3.0,direct
1219405634_125,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,ducking,,unscored
1219405634_125,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,2,whirl,3.0,direct
1219405634_128,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,stepping,,unscored
1219405634_128,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,eggbeater,3.0,direct
1219405634_131,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,butterfly,3.0,direct
1219405634_131,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,spinning osis,4.0,direct
1219405634_134,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,blender,4.0,direct
1219405634_134,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,atom smasher,4.0,direct
1219405634_137,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,osis,3.0,direct
1219405634_137,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,paradox whirl,4.0,direct
1219405634_137,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,2,symposium whirl,4.0,direct
1219405634_140,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,mirage,2.0,direct
1219405634_140,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,spinning osis,4.0,direct
1219405634_143,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,eggbeater,3.0,direct
1219405634_143,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,drifter,3.0,direct
1219405634_146,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,stepping,,unscored
1219405634_146,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,atomic,,unscored
1219405634_149,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,whirl,3.0,direct
1219405634_149,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,eggbeater,3.0,direct
1219405634_149,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,2,symposium,,unscored
1219405634_98,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,drifter,3.0,direct
1219405634_98,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,torque,4.0,direct
1219405634_99,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,0,barraging,,unscored
1219405634_99,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1,symposium dlo,4.0,direct
1219405634_99,1219405634,2008,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,2,atomic,,unscored
1222687523_131,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,legover,2.0,direct
1222687523_131,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,pixie,2.0,direct
1222687523_132,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,fog,5.0,direct
1222687523_132,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,pixie,2.0,direct
1222687523_133,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,legover,2.0,direct
1222687523_133,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,torque,4.0,direct
1222687523_133,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,2,paradox blender,5.0,direct
1222687523_134,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,blurry whirl,5.0,direct
1222687523_134,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,whirl,3.0,direct
1222687523_135,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,blurry whirl,5.0,direct
1222687523_135,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,legover,2.0,direct
1222687523_135,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,2,symposium,,unscored
1222687523_136,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,pixie,2.0,direct
1222687523_136,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,paradox whirl,4.0,direct
1222687523_136,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,2,whirl,3.0,direct
1222687523_137,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,0,legover,2.0,direct
1222687523_137,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1,dimwalk,4.0,direct
1222687523_137,1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,2,whirl,3.0,direct
1224962900_49,1224962900,2008,abe227f2-b4d5-5baa-9f72-2b6dfa32036e,Artur Pichura,context_window,0,fusion,5.0,direct
1224962900_49,1224962900,2008,abe227f2-b4d5-5baa-9f72-2b6dfa32036e,Artur Pichura,context_window,1,eggbeater,3.0,direct
1226679678_191,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,fusion,5.0,direct
1226679678_191,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,food processor,6.0,direct
1226679678_192,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,fusion,5.0,direct
1226679678_192,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,food processor,6.0,direct
1226679678_194,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,spinning osis,4.0,direct
1226679678_194,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,food processor,6.0,direct
1226679678_195,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,food processor,6.0,direct
1226679678_195,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,superfly,5.0,direct
1226679678_196,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,osis,3.0,direct
1226679678_196,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,ducking butterfly,4.0,direct
1226679678_199,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,pixie,2.0,direct
1226679678_199,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,blurry whirl,5.0,direct
1226679678_199,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,2,mobius,5.0,direct
1226679678_200,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,drifter,3.0,direct
1226679678_200,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,torque,4.0,direct
1226679678_201,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,legover,2.0,direct
1226679678_201,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,pixie,2.0,direct
1226679678_202,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,0,ducking butterfly,4.0,direct
1226679678_202,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,1,torque,4.0,direct
1226679678_202,1226679678,2009,dfd9c592-0f50-582b-8e8c-fcb60d9c2bb8,Tuukka Antikainen,context_window,2,blender,4.0,direct
1228946926_15,1228946926,2008,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,context_window,0,fog,5.0,direct
1228946926_15,1228946926,2008,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,context_window,1,pixie,2.0,direct
1228946926_17,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,0,fusion,5.0,direct
1228946926_17,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1,eggbeater,3.0,direct
1228946926_19,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,0,ducking,,unscored
1228946926_19,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1,ducking osis,4.0,direct
1228946926_19,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,2,torque,4.0,direct
1228946926_21,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,0,blurry whirl,5.0,direct
1228946926_21,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1,blurry whirl,5.0,direct
1228946926_21,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,2,whirl,3.0,direct
1228946926_23,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,0,blurry whirl,5.0,direct
1228946926_23,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1,ripwalk,4.0,direct
1228946926_23,1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,2,whirl,3.0,direct
1228946926_25,1228946926,2008,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,context_window,0,dimwalk,4.0,direct
1228946926_25,1228946926,2008,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,context_window,1,ripwalk,4.0,direct
1228946926_25,1228946926,2008,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,context_window,2,tomahawk,5.0,direct
1239721441_10,1239721441,2009,,,none,0,blur,4.0,direct
1239721441_10,1239721441,2009,,,none,1,barfly,4.0,direct
1239721441_10,1239721441,2009,,,none,2,blurriest,5.0,direct
1239721441_2,1239721441,2009,,,none,0,fusion,5.0,direct
1239721441_2,1239721441,2009,,,none,1,food processor,6.0,direct
1239721441_5,1239721441,2009,,,none,0,blurry whirl,5.0,direct
1239721441_5,1239721441,2009,,,none,1,spinning,,unscored
1239721441_6,1239721441,2009,,,none,0,torque,4.0,direct
1239721441_6,1239721441,2009,,,none,1,whirl,3.0,direct
1239721441_7,1239721441,2009,,,none,0,fog,5.0,direct
1239721441_7,1239721441,2009,,,none,1,fusion,5.0,direct
1239721441_8,1239721441,2009,,,none,0,blurry whirl,5.0,direct
1239721441_8,1239721441,2009,,,none,1,swirl,3.0,direct
1239721441_8,1239721441,2009,,,none,2,superfly,5.0,direct
1245432804_8,1245432804,2009,1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,context_window,0,dimwalk,4.0,direct
1245432804_8,1245432804,2009,1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,context_window,1,butterfly,3.0,direct
1245432804_8,1245432804,2009,1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,context_window,2,ducking butterfly,4.0,direct
1255957016_49,1255957016,2009,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,0,atomic,,unscored
1255957016_49,1255957016,2009,8859edda-82f6-5013-97d0-1057cb8bdd3b,Arkadiusz Stanek,context_window,1,eggbeater,3.0,direct
1265745512_110,1265745512,2010,,,none,0,eggbeater,3.0,direct
1265745512_110,1265745512,2010,,,none,1,swirl,3.0,direct
1265745512_110,1265745512,2010,,,none,2,symposium,,unscored
1265745512_111,1265745512,2010,,,none,0,spinning osis,4.0,direct
1265745512_111,1265745512,2010,,,none,1,food processor,6.0,direct
1265745512_111,1265745512,2010,,,none,2,mobius,5.0,direct
1267199851_66,1267199851,2010,1023877e-072b-55ae-be8f-f0cd7a7456dc,Maciek Bujko,context_window,0,gyro,,unscored
1267199851_66,1267199851,2010,1023877e-072b-55ae-be8f-f0cd7a7456dc,Maciek Bujko,context_window,1,swirl,3.0,direct
1269266785_95,1269266785,2010,,,none,0,fusion,5.0,direct
1269266785_95,1269266785,2010,,,none,1,torque,4.0,direct
1269266785_96,1269266785,2010,,,none,0,swirl,3.0,direct
1269266785_96,1269266785,2010,,,none,1,spinning,,unscored
1269266785_97,1269266785,2010,,,none,0,eggbeater,3.0,direct
1269266785_97,1269266785,2010,,,none,1,swirl,3.0,direct
1269266785_97,1269266785,2010,,,none,2,symposium,,unscored
1269266785_99,1269266785,2010,,,none,0,ducking,,unscored
1269266785_99,1269266785,2010,,,none,1,pixie,2.0,direct
1288096032_48,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,0,blurry whirl,5.0,direct
1288096032_48,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1,symposium,,unscored
1288096032_50,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,0,stepping,,unscored
1288096032_50,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1,torque,4.0,direct
1288096032_52,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,0,drifter,3.0,direct
1288096032_52,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1,mobius,5.0,direct
1288096032_54,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,0,pickup,2.0,direct
1288096032_54,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1,legover,2.0,direct
1288096032_54,1288096032,2010,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,2,legover,2.0,direct
1316280393_77,1316280393,2011,ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,context_window,0,stepping,,unscored
1316280393_77,1316280393,2011,ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,context_window,1,dimwalk,4.0,direct
1336988107_72,1336988107,2012,,,none,0,whirl,3.0,direct
1336988107_72,1336988107,2012,,,none,1,mirage,2.0,direct
1337617980_83,1337617980,2012,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,context_window,0,ducking,,unscored
