result_id,canonical_event_id,division_raw,place,player_name_raw,person_id,person_canon,resolution_status,source_type
2126a597d0,1990_worlds,Open Sgls Freestyle,2,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
dab52e3910,1990_worlds,Open Sgls Freestyle,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
37f8febf08,1990_worlds,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
37f8febf08,1990_worlds,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
38a20ae73c,1990_worlds,Open Team Freestyle,2,Bruce Guettich,886e5b99-bd46-5707-a490-a2e938b09a35,Bruce Guettich,MATCHED,FBW
38a20ae73c,1990_worlds,Open Team Freestyle,2,Greg Cortopassi,bf5ce187-5cac-52fc-be9b-ba22c5c6fc01,Greg Cortopassi,MATCHED,FBW
866e822855,1990_worlds,Open Team Freestyle,3,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
866e822855,1990_worlds,Open Team Freestyle,3,[UNKNOWN PARTNER],,[UNKNOWN PARTNER],SENTINEL,FBW
79e7509cea,1990_worlds,Open Sgls Consecutive,2,John Lind,290ed496-1837-57fd-820d-a907ba6ea20b,John Lind,MATCHED,FBW
3034700fb7,1990_worlds,Open Sgls Consecutive,3,Rick Reese,0858e74f-3f58-51c5-8d9b-4a6f2333c08c,Rick Reese,MATCHED,FBW
0676580b88,1990_worlds,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
0676580b88,1990_worlds,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
4e27b83bb9,1990_worlds,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
4e27b83bb9,1990_worlds,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
30219b9a81,1990_worlds,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
30219b9a81,1990_worlds,Open Dbls Consecutive,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
60481a8f86,1991_worlds,Men's Overall,1,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
3fb47044e1,1991_worlds,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
9019364f74,1991_worlds,Open Sgls Net,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
d3842dc538,1991_worlds,Open Sgls Net,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
d55ef28b6e,1991_worlds,Open Sgls Net,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
3437f51951,1991_worlds,Open Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
3437f51951,1991_worlds,Open Dbls Net,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
f46c486974,1991_worlds,Open Dbls Net,2,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
f46c486974,1991_worlds,Open Dbls Net,2,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
677f6d8004,1991_worlds,Open Dbls Net,3,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
677f6d8004,1991_worlds,Open Dbls Net,3,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
a51bbf9d2e,1991_worlds,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
33028a5bbd,1991_worlds,Women's Sgls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
ff7c357886,1991_worlds,Women's Sgls Net,3,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
f34a1645c0,1991_worlds,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
f34a1645c0,1991_worlds,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
5b3bb0ed25,1991_worlds,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
5b3bb0ed25,1991_worlds,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
80a6788945,1991_worlds,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
80a6788945,1991_worlds,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
2261ec5ae9,1991_worlds,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
2261ec5ae9,1991_worlds,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
1a2e93a0ae,1991_worlds,Mixed Dbls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
1a2e93a0ae,1991_worlds,Mixed Dbls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
1c7e2cc3b7,1991_worlds,Mixed Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
1c7e2cc3b7,1991_worlds,Mixed Dbls Net,3,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
95e3efa41f,1991_worlds,Open Sgls Freestyle,1,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
49189e7843,1991_worlds,Open Sgls Freestyle,2,Andy Linder,64a7a989-aa2c-5a58-b141-e8378be4a962,Andy Linder,MATCHED,FBW
8b48ba4513,1991_worlds,Open Sgls Freestyle,3,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
1a29c0e1f0,1991_worlds,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
1a29c0e1f0,1991_worlds,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
5a9872f948,1991_worlds,Open Team Freestyle,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
5a9872f948,1991_worlds,Open Team Freestyle,2,[UNKNOWN PARTNER],,[UNKNOWN PARTNER],SENTINEL,FBW
7d981ac0ce,1991_worlds,Open Team Freestyle,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
7d981ac0ce,1991_worlds,Open Team Freestyle,3,Bill Langbehn,40fa16ff-a418-5da9-914e-3a09e231f2a7,Bill Langbehn,MATCHED,FBW
2c0d79d873,1991_worlds,Open Sgls Consecutive,2,Rick Reese,0858e74f-3f58-51c5-8d9b-4a6f2333c08c,Rick Reese,MATCHED,FBW
e11ad34796,1991_worlds,Open Sgls Consecutive,3,Ted Martens,3d1b24de-41bd-56eb-86b8-8afb919a63b5,Ted Martin,MATCHED,FBW
d6a0cdf547,1991_worlds,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
d6a0cdf547,1991_worlds,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
f33fee66fe,1991_worlds,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
f33fee66fe,1991_worlds,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
bba0bb9dd9,1991_worlds,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
bba0bb9dd9,1991_worlds,Open Dbls Consecutive,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
2693722f5b,1992_worlds,Men's Overall,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
df9f80fb3f,1992_worlds,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
7956fbe385,1992_worlds,Open Sgls Net,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
563331c366,1992_worlds,Open Sgls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
cefc30e4e8,1992_worlds,Open Sgls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
82c26e068a,1992_worlds,Open Dbls Net,1,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
82c26e068a,1992_worlds,Open Dbls Net,1,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
c1988daa46,1992_worlds,Open Dbls Net,2,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
c1988daa46,1992_worlds,Open Dbls Net,2,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
20c9753efe,1992_worlds,Open Dbls Net,3,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
20c9753efe,1992_worlds,Open Dbls Net,3,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
7484d84d39,1992_worlds,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
c8e03d7451,1992_worlds,Women's Sgls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
24c54aa585,1992_worlds,Women's Sgls Net,3,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
83f11c70b2,1992_worlds,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
83f11c70b2,1992_worlds,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
fa380cf1fb,1992_worlds,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
fa380cf1fb,1992_worlds,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
6955f57ae3,1992_worlds,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
6955f57ae3,1992_worlds,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
b32d793aaa,1992_worlds,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
b32d793aaa,1992_worlds,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
70f2ff4bd4,1992_worlds,Mixed Dbls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
70f2ff4bd4,1992_worlds,Mixed Dbls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
8e0bdfb5cd,1992_worlds,Mixed Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
8e0bdfb5cd,1992_worlds,Mixed Dbls Net,3,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
97ea1a3af1,1992_worlds,Open Sgls Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
8a7064e753,1992_worlds,Open Sgls Freestyle,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
2e96ea689d,1992_worlds,Open Sgls Freestyle,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
830360837e,1992_worlds,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
830360837e,1992_worlds,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
c41b5a7697,1992_worlds,Open Team Freestyle,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
c41b5a7697,1992_worlds,Open Team Freestyle,2,[UNKNOWN PARTNER],,[UNKNOWN PARTNER],SENTINEL,FBW
c3f6a2547f,1992_worlds,Open Team Freestyle,3,Brent Welch,95643c20-ec23-57a5-a742-5b44534ae959,Brent Welch,MATCHED,FBW
c3f6a2547f,1992_worlds,Open Team Freestyle,3,Bill Langbehn,40fa16ff-a418-5da9-914e-3a09e231f2a7,Bill Langbehn,MATCHED,FBW
6c9f549a03,1992_worlds,Open Sgls Consecutive,2,Ted Martens,3d1b24de-41bd-56eb-86b8-8afb919a63b5,Ted Martin,MATCHED,FBW
b617481fe3,1992_worlds,Open Sgls Consecutive,3,Rick Reese,0858e74f-3f58-51c5-8d9b-4a6f2333c08c,Rick Reese,MATCHED,FBW
385d46bc42,1992_worlds,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
385d46bc42,1992_worlds,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
e6e3504b7d,1992_worlds,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
e6e3504b7d,1992_worlds,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
7f607e5a77,1992_worlds,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
7f607e5a77,1992_worlds,Open Dbls Consecutive,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
ac1cb7b5a0,1993_worlds,Men's Overall,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
35daeac35e,1993_worlds,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
91c1c7001c,1993_worlds,Open Sgls Net,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
1cb377b7d3,1993_worlds,Open Sgls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
14f2dbd812,1993_worlds,Open Sgls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
376bb62209,1993_worlds,Open Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
376bb62209,1993_worlds,Open Dbls Net,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
1bbfccc816,1993_worlds,Open Dbls Net,2,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
1bbfccc816,1993_worlds,Open Dbls Net,2,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
0357a3b4be,1993_worlds,Open Dbls Net,3,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
0357a3b4be,1993_worlds,Open Dbls Net,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
c19bbf9314,1993_worlds,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
bdd3fa245e,1993_worlds,Women's Sgls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
0d6bb07cfe,1993_worlds,Women's Sgls Net,3,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
0ec152e543,1993_worlds,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
0ec152e543,1993_worlds,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
423421ea5f,1993_worlds,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
423421ea5f,1993_worlds,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
c3c7a75c6d,1993_worlds,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
c3c7a75c6d,1993_worlds,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
d4e6d2c622,1993_worlds,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
d4e6d2c622,1993_worlds,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
1dfa4c0f7c,1993_worlds,Mixed Dbls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
1dfa4c0f7c,1993_worlds,Mixed Dbls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
9f4487abc4,1993_worlds,Mixed Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
9f4487abc4,1993_worlds,Mixed Dbls Net,3,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
6534910873,1993_worlds,Open Sgls Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
b4c5c7c9c5,1993_worlds,Open Sgls Freestyle,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
0d7c39158a,1993_worlds,Open Sgls Freestyle,3,Torgeir Rygh,42b5c8be-9cb5-5b3b-b167-13fd86b35ca4,Torgeir Rygh,NEW_PLAYER,FBW
5b9b7255f1,1993_worlds,Open Team Freestyle,1,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
5b9b7255f1,1993_worlds,Open Team Freestyle,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
393ea10b01,1993_worlds,Open Team Freestyle,2,Scott Cleere,777d9449-6e41-5985-bb7d-cdaf8647ef9c,Scott Cleere,MATCHED,FBW
393ea10b01,1993_worlds,Open Team Freestyle,2,[UNKNOWN PARTNER],,[UNKNOWN PARTNER],SENTINEL,FBW
55af40455b,1993_worlds,Open Team Freestyle,3,Torgeir Rygh,42b5c8be-9cb5-5b3b-b167-13fd86b35ca4,Torgeir Rygh,NEW_PLAYER,FBW
55af40455b,1993_worlds,Open Team Freestyle,3,Sindre Madsen,e0682f82-69f2-5395-bf80-1f7c9a2e2cad,Sindre Madsen,NEW_PLAYER,FBW
5a51ce9375,1993_worlds,Open Sgls Consecutive,2,Rick Reese,0858e74f-3f58-51c5-8d9b-4a6f2333c08c,Rick Reese,MATCHED,FBW
745f954cd8,1993_worlds,Open Sgls Consecutive,3,Ted Martens,3d1b24de-41bd-56eb-86b8-8afb919a63b5,Ted Martin,MATCHED,FBW
9b31bdfbb7,1993_worlds,Open Dbls Consecutive,1,Jack Schoolcraft,b7c2a69b-7547-5ee6-936e-b675c748d131,Jack Schoolcraft,MATCHED,FBW
9b31bdfbb7,1993_worlds,Open Dbls Consecutive,1,Pat Castle,fb644300-e5a4-51ca-962f-e59dad795b03,Pat Castle,MATCHED,FBW
b12a6281df,1993_worlds,Open Dbls Consecutive,2,Jon Lind,a6e260ae-74e5-5ef5-8b20-d7c2fbd65b83,Jon Lind,MATCHED,FBW
b12a6281df,1993_worlds,Open Dbls Consecutive,2,Dennis Ross,84641a6f-36d4-5857-af3f-827b1f57102f,Dennis Ross,MATCHED,FBW
d195c8ae71,1993_worlds,Open Dbls Consecutive,3,Chris Ott,8959d778-41d3-554e-a831-6e1f73534b0f,Chris Ott,MATCHED,FBW
d195c8ae71,1993_worlds,Open Dbls Consecutive,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
5c601b3d6b,1994_worlds_palo_alto,Men's Overall,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
242ff432aa,1994_worlds_palo_alto,Women's Overall,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
b96e8b8876,1994_worlds_palo_alto,Open Sgls Net,1,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
c5193227b1,1994_worlds_palo_alto,Open Sgls Net,2,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
7f1d7388ec,1994_worlds_palo_alto,Open Sgls Net,3,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
196311f4bd,1994_worlds_palo_alto,Open Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
196311f4bd,1994_worlds_palo_alto,Open Dbls Net,1,Steve Fennell,fb605451-fa41-5e6d-ad21-1b541b3fc82b,Steve Fennell,MATCHED,FBW
26ade66473,1994_worlds_palo_alto,Open Dbls Net,2,Kenny Shults,2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,MATCHED,FBW
26ade66473,1994_worlds_palo_alto,Open Dbls Net,2,Mike Harding,d75b5871-83c1-5284-b09d-a5eb5d4377dd,Mike Harding,MATCHED,FBW
a25d3e26d7,1994_worlds_palo_alto,Open Dbls Net,3,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
a25d3e26d7,1994_worlds_palo_alto,Open Dbls Net,3,Jim Fitzgerald,b54020bc-1a1a-5d23-89e1-34617b3514fa,Jim Fitzgerald,MATCHED,FBW
086679e82b,1994_worlds_palo_alto,Women's Sgls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
5f6ad90752,1994_worlds_palo_alto,Women's Sgls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
2f5ba391b4,1994_worlds_palo_alto,Women's Sgls Net,3,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
842d6fd323,1994_worlds_palo_alto,Women's Dbls Net,1,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
842d6fd323,1994_worlds_palo_alto,Women's Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
d66b943ddc,1994_worlds_palo_alto,Women's Dbls Net,2,Constance Constable,826201f8-2540-5663-9bbf-239e94ccee43,Constance Constable,MATCHED,FBW
d66b943ddc,1994_worlds_palo_alto,Women's Dbls Net,2,Jodi Sebastian,2224d6ba-5be4-56a5-90e1-aaa61a15bcb0,Jodi Sebastian,MATCHED,FBW
dd8152a222,1994_worlds_palo_alto,Women's Dbls Net,3,Suzanne Beauchemin,3c09d4cc-2da9-5e1f-8a4c-e44ca0542f82,Suzanne Beauchemin,MATCHED,FBW
dd8152a222,1994_worlds_palo_alto,Women's Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
7f2cc0e4fc,1994_worlds_palo_alto,Mixed Dbls Net,1,Tricia George,26349aa8-a1ff-5e6a-bff5-f93a89d20c68,Tricia George,MATCHED,FBW
7f2cc0e4fc,1994_worlds_palo_alto,Mixed Dbls Net,1,Dave Robinson,e7b054cf-d4f7-56cb-aafb-26a313fbbc14,Dave Robinson,MATCHED,FBW
acae426d4d,1994_worlds_palo_alto,Mixed Dbls Net,2,Nancy Reynolds,eccb075a-3997-5288-a805-774d358f5656,Nancy Reynolds,MATCHED,FBW
acae426d4d,1994_worlds_palo_alto,Mixed Dbls Net,2,Mag Hughes,ca63a7da-a00a-5a83-ae43-2e17b5758fc8,Mag Hughes,MATCHED,FBW
cd7264586f,1994_worlds_palo_alto,Mixed Dbls Net,3,Linda Burt,669a3821-2547-5215-9edd-7965ff400e69,Linda Burt,MATCHED,FBW
