event_id,year,event_name,event_type,sport,division,placement,player_text_raw,player_names_split,team_flag,score_text,source_line
1353223688,2012,Finnish Footbag Open,mixed,,Open Singles Routines,6,Mikko Tapaninaho (Finland),Mikko Tapaninaho (Finland),,,6. Mikko Tapaninaho (Finland)
1353223688,2012,Finnish Footbag Open,mixed,,Open Shred:30,1,Lauri Airinen (Finland)  228,Lauri Airinen (Finland)  228,,,1. Lauri Airinen (Finland)  228
1353223688,2012,Finnish Footbag Open,mixed,,Open Shred:30,2,Toni Pääkkönen (Finland)  222.35,Toni Pääkkönen (Finland)  222.35,,,2. Toni Pääkkönen (Finland)  222.35
1353223688,2012,Finnish Footbag Open,mixed,,Open Shred:30,3,Samu Ahola (Finland)  195.35,Samu Ahola (Finland)  195.35,,,3. Samu Ahola (Finland)  195.35
1353223688,2012,Finnish Footbag Open,mixed,,Open Shred:30,4,Tuomas Riisalo (Finland)  166.07,Tuomas Riisalo (Finland)  166.07,,,4. Tuomas Riisalo (Finland)  166.07
1353223688,2012,Finnish Footbag Open,mixed,,Open Circle Contest,1,Toni Pääkkönen (Finland),Toni Pääkkönen (Finland),,,1. Toni Pääkkönen (Finland)
1353223688,2012,Finnish Footbag Open,mixed,,Open Circle Contest,2,Tuukka Antikainen (Finland),Tuukka Antikainen (Finland),,,2. Tuukka Antikainen (Finland)
1353223688,2012,Finnish Footbag Open,mixed,,Open Circle Contest,3,Tuomas Riisalo (Finland),Tuomas Riisalo (Finland),,,3. Tuomas Riisalo (Finland)
1353223688,2012,Finnish Footbag Open,mixed,,Open Circle Contest,4,Lauri Airinen (Finland),Lauri Airinen (Finland),,,4. Lauri Airinen (Finland)
1353223688,2012,Finnish Footbag Open,mixed,,Open Circle Contest,5,Timo Aarnio (Finland),Timo Aarnio (Finland),,,5. Timo Aarnio (Finland)
1353223688,2012,Finnish Footbag Open,mixed,,Open Circle Contest,5,Samu Ahola (Finland),Samu Ahola (Finland),,,5. Samu Ahola (Finland)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,1,Luke Legault / François Pelletier (Canada),Luke Legault|François Pelletier (Canada),1,,1. Luke Legault / François Pelletier (Canada)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,2,Marc Girard-Larivière / Olivier Berthiaume-Bergé (Canada),Marc Girard-Larivière|Olivier Berthiaume-Bergé (Canada),1,,2. Marc Girard-Larivière / Olivier Berthiaume-Bergé (Canada)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,3,Yves Archambault / Carl-Antoine Boulay (Canada),Yves Archambault|Carl-Antoine Boulay (Canada),1,,3. Yves Archambault / Carl-Antoine Boulay (Canada)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,4,Maude Landreville / Geneviève Bousquet (Canada),Maude Landreville|Geneviève Bousquet (Canada),1,,4. Maude Landreville / Geneviève Bousquet (Canada)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,5,Marilyn Demuy (Canada) / Christian Bock (Germany),Marilyn Demuy (Canada)|Christian Bock (Germany),1,,5. Marilyn Demuy (Canada) / Christian Bock (Germany)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,6,Philippe Lessard / Luka Weyler-Lavallée (Canada),Philippe Lessard|Luka Weyler-Lavallée (Canada),1,,6. Philippe Lessard / Luka Weyler-Lavallée (Canada)
1327693335,2013,Kick Volley 04,net,,Open Doubles Net,7,Marie-Lou Roy / Christophe Spooner (Canada),Marie-Lou Roy|Christophe Spooner (Canada),1,,7. Marie-Lou Roy / Christophe Spooner (Canada)
1327693335,2013,Kick Volley 04,net,,Open Mixed Doubles Net,1,Marilyn Demuy / François Pelletier (Canada),Marilyn Demuy|François Pelletier (Canada),1,,1. Marilyn Demuy / François Pelletier (Canada)
1327693335,2013,Kick Volley 04,net,,Open Mixed Doubles Net,2,Luke Legault / Geneviève Bousquet (Canada),Luke Legault|Geneviève Bousquet (Canada),1,,2. Luke Legault / Geneviève Bousquet (Canada)
1327693335,2013,Kick Volley 04,net,,Open Mixed Doubles Net,3,Maude Landreville / Yves Archambault (Canada),Maude Landreville|Yves Archambault (Canada),1,,3. Maude Landreville / Yves Archambault (Canada)
1327693335,2013,Kick Volley 04,net,,Open Mixed Doubles Net,4,Marie-Lou Roy (Canada) / Christian Bock (Germany),Marie-Lou Roy (Canada)|Christian Bock (Germany),1,,4. Marie-Lou Roy (Canada) / Christian Bock (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,1,Karim Daouk (Switzerland),Karim Daouk (Switzerland),,,1. Karim Daouk (Switzerland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,2,Antonio Fritsch (Germany),Antonio Fritsch (Germany),,,2. Antonio Fritsch (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,3,Yassin Khateeb (Germany),Yassin Khateeb (Germany),,,3. Yassin Khateeb (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,4,Sébastien Maillet (France),Sébastien Maillet (France),,,4. Sébastien Maillet (France)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,5,Tammo Rockel (Germany),Tammo Rockel (Germany),,,5. Tammo Rockel (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,6,Chris Löw (Deutschland),Chris Löw (Deutschland),,,6. Chris Löw (Deutschland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,7,Markus Portenkirchner (Germany),Markus Portenkirchner (Germany),,,7. Markus Portenkirchner (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,8,Wiktor Debski (Poland),Wiktor Debski (Poland),,,8. Wiktor Debski (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,9,Jyri Ilama (Finland),Jyri Ilama (Finland),,,9. Jyri Ilama (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,10,Damian Budzik (Poland),Damian Budzik (Poland),,,10. Damian Budzik (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,11,Eurik Lindner (Germany),Eurik Lindner (Germany),,,11. Eurik Lindner (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,12,Marcin Staroñ (Poland),Marcin Staroñ (Poland),,,12. Marcin Staroñ (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,13,Joona Koistinen (Finland),Joona Koistinen (Finland),,,13. Joona Koistinen (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,14,Robin Püchel (Germany),Robin Püchel (Germany),,,14. Robin Püchel (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,15,Christian Bock (Germany),Christian Bock (Germany),,,15. Christian Bock (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,16,Joschka Sebrantke (Germany),Joschka Sebrantke (Germany),,,16. Joschka Sebrantke (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,17,Julien Coblence (France),Julien Coblence (France),,,17. Julien Coblence (France)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,18,Steve Kuntze (Germany),Steve Kuntze (Germany),,,18. Steve Kuntze (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,19,Hendrik Simon (Germany),Hendrik Simon (Germany),,,19. Hendrik Simon (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,20,Tino Holzmann (Germany),Tino Holzmann (Germany),,,20. Tino Holzmann (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,21,Simon Rollmann (Germany),Simon Rollmann (Germany),,,21. Simon Rollmann (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,22,Benjamin Kanske (Germany),Benjamin Kanske (Germany),,,22. Benjamin Kanske (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,23,Pawel Rozek (Poland),Pawel Rozek (Poland),,,23. Pawel Rozek (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,24,Jakub Grabarczyk (Poland),Jakub Grabarczyk (Poland),,,24. Jakub Grabarczyk (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,25,Matthias Feulner (Germany),Matthias Feulner (Germany),,,25. Matthias Feulner (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,26,Alex Michelewski (Germany),Alex Michelewski (Germany),,,26. Alex Michelewski (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,27,Russell Thomas (Germany),Russell Thomas (Germany),,,27. Russell Thomas (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Net,28,Felix Ostwaldt (Germany),Felix Ostwaldt (Germany),,,28. Felix Ostwaldt (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,1,Karim Daouk (Switzerland) / Arthur Ledain (France),Karim Daouk (Switzerland)|Arthur Ledain (France),1,,1. Karim Daouk (Switzerland) / Arthur Ledain (France)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,2,Florian Goetze / Yves Kreil (Germany),Florian Goetze|Yves Kreil (Germany),1,,2. Florian Goetze / Yves Kreil (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,3,Manuel Kruse / Simon Voss (Germany),Manuel Kruse|Simon Voss (Germany),1,,3. Manuel Kruse / Simon Voss (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,4,Andreas Wolff (Deutschland) / Uli Haase (Germany),Andreas Wolff (Deutschland)|Uli Haase (Germany),1,,4. Andreas Wolff (Deutschland) / Uli Haase (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,5,Eurik Lindner / Antonio Fritsch (Germany),Eurik Lindner|Antonio Fritsch (Germany),1,,5. Eurik Lindner / Antonio Fritsch (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,6,Chris Löw (Deutschland) / Yassin Khateeb (Germany),Chris Löw (Deutschland)|Yassin Khateeb (Germany),1,,6. Chris Löw (Deutschland) / Yassin Khateeb (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,7,Wiktor Debski / Marcin Staroñ (Poland),Wiktor Debski|Marcin Staroñ (Poland),1,,7. Wiktor Debski / Marcin Staroñ (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,8,Sébastien Maillet / Julien Coblence (France),Sébastien Maillet|Julien Coblence (France),1,,8. Sébastien Maillet / Julien Coblence (France)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,9,Hendrik Simon / Joschka Sebrantke (Germany),Hendrik Simon|Joschka Sebrantke (Germany),1,,9. Hendrik Simon / Joschka Sebrantke (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,10,Marilyn Demuy (Canada) / Christian Bock (Germany),Marilyn Demuy (Canada)|Christian Bock (Germany),1,,10. Marilyn Demuy (Canada) / Christian Bock (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,11,Jyri Ilama / Joona Koistinen (Finland),Jyri Ilama|Joona Koistinen (Finland),1,,11. Jyri Ilama / Joona Koistinen (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,12,Faris Barakat / Simon Rollmann (Germany),Faris Barakat|Simon Rollmann (Germany),1,,12. Faris Barakat / Simon Rollmann (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,13,Tammo Rockel / Tino Holzmann (Germany),Tammo Rockel|Tino Holzmann (Germany),1,,13. Tammo Rockel / Tino Holzmann (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,14,Markus Portenkirchner / David Kaufmann (Germany),Markus Portenkirchner|David Kaufmann (Germany),1,,14. Markus Portenkirchner / David Kaufmann (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,15,Johannes Korff / Alex Bartsch (Germany),Johannes Korff|Alex Bartsch (Germany),1,,15. Johannes Korff / Alex Bartsch (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,16,Alex Michelewski / Matthias Feulner (Germany),Alex Michelewski|Matthias Feulner (Germany),1,,16. Alex Michelewski / Matthias Feulner (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,17,Steve Kuntze / Benjamin Kanske (Germany),Steve Kuntze|Benjamin Kanske (Germany),1,,17. Steve Kuntze / Benjamin Kanske (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,18,Damian Budzik / Pawel Rozek (Poland),Damian Budzik|Pawel Rozek (Poland),1,,18. Damian Budzik / Pawel Rozek (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,19,Robin Püchel / Anne Schmidt (Germany),Robin Püchel|Anne Schmidt (Germany),1,,19. Robin Püchel / Anne Schmidt (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,20,Jakub Grabarczyk (Poland) / Russell Thomas (Germany),Jakub Grabarczyk (Poland)|Russell Thomas (Germany),1,,20. Jakub Grabarczyk (Poland) / Russell Thomas (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Doubles Net,21,Felix Ostwaldt (Germany) / Nakaleth Franz (Deutschland),Felix Ostwaldt (Germany)|Nakaleth Franz (Deutschland),1,,21. Felix Ostwaldt (Germany) / Nakaleth Franz (Deutschland)
1349043745,2013,15 Years FC Footstar,mixed,,Women's Singles Net,1,Marilyn Demuy (Canada),Marilyn Demuy (Canada),,,1. Marilyn Demuy (Canada)
1349043745,2013,15 Years FC Footstar,mixed,,Women's Singles Net,2,Julia Klouda (Russia),Julia Klouda (Russia),,,2. Julia Klouda (Russia)
1349043745,2013,15 Years FC Footstar,mixed,,Women's Singles Net,3,Heike Koller (Germany),Heike Koller (Germany),,,3. Heike Koller (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Women's Singles Net,4,Anne Schmidt (Germany),Anne Schmidt (Germany),,,4. Anne Schmidt (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Women's Singles Net,5,Katharina Probst (Switzerland),Katharina Probst (Switzerland),,,5. Katharina Probst (Switzerland)
1349043745,2013,15 Years FC Footstar,mixed,,Women's Singles Net,6,Tabea Fetz (Switzerland),Tabea Fetz (Switzerland),,,6. Tabea Fetz (Switzerland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Mixed Doubles Net,1,Yves Kreil (Germany) / Julia Klouda (Russia),Yves Kreil (Germany)|Julia Klouda (Russia),1,,1. Yves Kreil (Germany) / Julia Klouda (Russia)
1349043745,2013,15 Years FC Footstar,mixed,,Open Mixed Doubles Net,2,Marilyn Demuy (Canada) / Christian Bock (Germany),Marilyn Demuy (Canada)|Christian Bock (Germany),1,,2. Marilyn Demuy (Canada) / Christian Bock (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Mixed Doubles Net,3,Tammo Rockel / Anne Schmidt (Germany),Tammo Rockel|Anne Schmidt (Germany),1,,3. Tammo Rockel / Anne Schmidt (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Mixed Doubles Net,4,Katharina Probst (Switzerland) / Simon Voss (Germany),Katharina Probst (Switzerland)|Simon Voss (Germany),1,,4. Katharina Probst (Switzerland) / Simon Voss (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Mixed Doubles Net,5,Matthias Feulner / Heike Koller (Germany),Matthias Feulner|Heike Koller (Germany),1,,5. Matthias Feulner / Heike Koller (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Mixed Doubles Net,6,Felix Ostwaldt / Bettina Knobel (Germany),Felix Ostwaldt|Bettina Knobel (Germany),1,,6. Felix Ostwaldt / Bettina Knobel (Germany)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,1,Milan Benda (Czech Republic),Milan Benda (Czech Republic),,,1. Milan Benda (Czech Republic)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,2,Václav Klouda (Czech Republic),Václav Klouda (Czech Republic),,,2. Václav Klouda (Czech Republic)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,3,Aleksi Airinen (Finland),Aleksi Airinen (Finland),,,3. Aleksi Airinen (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,4,Rafal Kaleta (Poland),Rafal Kaleta (Poland),,,4. Rafal Kaleta (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,5,Tuomas Riisalo (Finland),Tuomas Riisalo (Finland),,,5. Tuomas Riisalo (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,6,Jakub Grabarczyk (Poland),Jakub Grabarczyk (Poland),,,6. Jakub Grabarczyk (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,7,Pawel Nowak (Poland),Pawel Nowak (Poland),,,7. Pawel Nowak (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Singles Routines,8,Filip Wójcik (Poland),Filip Wójcik (Poland),,,8. Filip Wójcik (Poland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,1,Lauri Airinen (Finland)  234.1,Lauri Airinen (Finland)  234.1,,,1. Lauri Airinen (Finland)  234.1
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,2,Aleksi Airinen (Finland)  214.7,Aleksi Airinen (Finland)  214.7,,,2. Aleksi Airinen (Finland)  214.7
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,3,Mathias Blau (Denmark)  208.3,Mathias Blau (Denmark)  208.3,,,3. Mathias Blau (Denmark)  208.3
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,4,Alexander Trenner (Austria)  198.3,Alexander Trenner (Austria)  198.3,,,4. Alexander Trenner (Austria)  198.3
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,5,Stefan Siegert (Germany)  166.8,Stefan Siegert (Germany)  166.8,,,5. Stefan Siegert (Germany)  166.8
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,6,Ilja Mitrofanov (Estonia)  150.4,Ilja Mitrofanov (Estonia)  150.4,,,6. Ilja Mitrofanov (Estonia)  150.4
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,7,Filip Wójcik (Poland)  137.9,Filip Wójcik (Poland)  137.9,,,7. Filip Wójcik (Poland)  137.9
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,8,Pawel Nowak (Poland)  133.7,Pawel Nowak (Poland)  133.7,,,8. Pawel Nowak (Poland)  133.7
1349043745,2013,15 Years FC Footstar,mixed,,Open Shred:30,9,Tuomas Riisalo (Finland),Tuomas Riisalo (Finland),,,9. Tuomas Riisalo (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Circle Contest,1,Milan Benda (Czech Republic),Milan Benda (Czech Republic),,,1. Milan Benda (Czech Republic)
1349043745,2013,15 Years FC Footstar,mixed,,Open Circle Contest,2,Václav Klouda (Czech Republic),Václav Klouda (Czech Republic),,,2. Václav Klouda (Czech Republic)
1349043745,2013,15 Years FC Footstar,mixed,,Open Circle Contest,3,Aleksi Airinen (Finland),Aleksi Airinen (Finland),,,3. Aleksi Airinen (Finland)
1349043745,2013,15 Years FC Footstar,mixed,,Open Circle Contest,4,Jindra Smola (Czech Republic),Jindra Smola (Czech Republic),,,4. Jindra Smola (Czech Republic)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,1,Victor Lezama (Chile),Victor Lezama (Chile),,,1. Victor Lezama (Chile)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,2,Jairo Lagos (Venezuela),Jairo Lagos (Venezuela),,,2. Jairo Lagos (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,3,Roberto Da Silva (España),Roberto Da Silva (España),,,3. Roberto Da Silva (España)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,4,Darwins Mora (Deutschland),Darwins Mora (Deutschland),,,4. Darwins Mora (Deutschland)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,5,Eduardo Martinez (Venezuela),Eduardo Martinez (Venezuela),,,5. Eduardo Martinez (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,6,Diego Chavez Diaz (Venezuela),Diego Chavez Diaz (Venezuela),,,6. Diego Chavez Diaz (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,7,Alan Gonzalez Gomez (Venezuela),Alan Gonzalez Gomez (Venezuela),,,7. Alan Gonzalez Gomez (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,8,Eduardo Cantillo (Venezuela),Eduardo Cantillo (Venezuela),,,8. Eduardo Cantillo (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,9,Anthony Vivas Barrera (Venezuela),Anthony Vivas Barrera (Venezuela),,,9. Anthony Vivas Barrera (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,10,Ivan Funes (Venezuela),Ivan Funes (Venezuela),,,10. Ivan Funes (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,11,Sergio Pinto (Venezuela),Sergio Pinto (Venezuela),,,11. Sergio Pinto (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,12,Carlos Acosta Funes (Venezuela),Carlos Acosta Funes (Venezuela),,,12. Carlos Acosta Funes (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,13,Leandro Ribeiro (Venezuela),Leandro Ribeiro (Venezuela),,,13. Leandro Ribeiro (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,14,Jhon Orace Valera (Venezuela),Jhon Orace Valera (Venezuela),,,14. Jhon Orace Valera (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,15,Moises Satie Curie (Spain),Moises Satie Curie (Spain),,,15. Moises Satie Curie (Spain)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,17,Astrid Archila (Venezuela),Astrid Archila (Venezuela),,,17. Astrid Archila (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Singles Net,18,Yalis Iasenzaniro (Venezuela),Yalis Iasenzaniro (Venezuela),,,18. Yalis Iasenzaniro (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,1,Eduardo Martinez (Venezuela) / Victor Lezama (Chile),Eduardo Martinez (Venezuela)|Victor Lezama (Chile),1,,1. Eduardo Martinez (Venezuela) / Victor Lezama (Chile)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,2,Oscar Loreto (Argentina ) / Alan Gonzalez Gomez (Venezuela),Oscar Loreto (Argentina )|Alan Gonzalez Gomez (Venezuela),1,,2. Oscar Loreto (Argentina ) / Alan Gonzalez Gomez (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,3,Roberto Da Silva (España) / Angel Hernandez (Venezuela),Roberto Da Silva (España)|Angel Hernandez (Venezuela),1,,3. Roberto Da Silva (España) / Angel Hernandez (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,4,Jairo Lagos (Venezuela) / Darwins Mora (Deutschland),Jairo Lagos (Venezuela)|Darwins Mora (Deutschland),1,,4. Jairo Lagos (Venezuela) / Darwins Mora (Deutschland)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,5,Carlos Márquez / Anthony Vivas Barrera (Venezuela),Carlos Márquez|Anthony Vivas Barrera (Venezuela),1,,5. Carlos Márquez / Anthony Vivas Barrera (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,6,Diego Chavez Diaz (Venezuela) / Moises Satie Curie (Spain),Diego Chavez Diaz (Venezuela)|Moises Satie Curie (Spain),1,,6. Diego Chavez Diaz (Venezuela) / Moises Satie Curie (Spain)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,7,Eduardo Vetromile Rocha / Ronald Añez Mora (Venezuela),Eduardo Vetromile Rocha|Ronald Añez Mora (Venezuela),1,,7. Eduardo Vetromile Rocha / Ronald Añez Mora (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,9,Eduardo Cantillo (Venezuela) /   (),Eduardo Cantillo (Venezuela)|(),1,,9. Eduardo Cantillo (Venezuela) /   ()
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,9,Ivan Funes / Carlos Acosta Funes (Venezuela),Ivan Funes|Carlos Acosta Funes (Venezuela),1,,9. Ivan Funes / Carlos Acosta Funes (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,10,Leandro Ribeiro / Johan Winchester (Venezuela),Leandro Ribeiro|Johan Winchester (Venezuela),1,,10. Leandro Ribeiro / Johan Winchester (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,11,Astrid Archila / Yalis Iasenzaniro (Venezuela),Astrid Archila|Yalis Iasenzaniro (Venezuela),1,,11. Astrid Archila / Yalis Iasenzaniro (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Doubles Net,12,Johan Gonzalez / Gianni Santucci (Venezuela),Johan Gonzalez|Gianni Santucci (Venezuela),1,,12. Johan Gonzalez / Gianni Santucci (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Mixed Doubles Net,1,Jessica Cedeño (Venezuela) / Roberto Da Silva (España),Jessica Cedeño (Venezuela)|Roberto Da Silva (España),1,,1. Jessica Cedeño (Venezuela) / Roberto Da Silva (España)
1353380057,2013,5ta Copa X-PRO,net,,Open Mixed Doubles Net,2,Eduardo Martinez / Astrid Archila (Venezuela),Eduardo Martinez|Astrid Archila (Venezuela),1,,2. Eduardo Martinez / Astrid Archila (Venezuela)
1353380057,2013,5ta Copa X-PRO,net,,Open Mixed Doubles Net,3,Yalis Iasenzaniro (Venezuela) / Darwins Mora (Deutschland),Yalis Iasenzaniro (Venezuela)|Darwins Mora (Deutschland),1,,3. Yalis Iasenzaniro (Venezuela) / Darwins Mora (Deutschland)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,1,Tuomas Kärki (Finland),Tuomas Kärki (Finland),,,1. Tuomas Kärki (Finland)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,2,Jean-Francois Lemieux (France),Jean-Francois Lemieux (France),,,2. Jean-Francois Lemieux (France)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,3,Arthur Ledain (France),Arthur Ledain (France),,,3. Arthur Ledain (France)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,4,Greg Lima (France),Greg Lima (France),,,4. Greg Lima (France)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,5,Sébastien Maillet (France),Sébastien Maillet (France),,,5. Sébastien Maillet (France)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,6,Tammo Rockel (Germany),Tammo Rockel (Germany),,,6. Tammo Rockel (Germany)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,7,Simon Voss (Germany),Simon Voss (Germany),,,7. Simon Voss (Germany)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,8,Grischa Tellenbach (Switzerland),Grischa Tellenbach (Switzerland),,,8. Grischa Tellenbach (Switzerland)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,9,Jyri Ilama (Finland),Jyri Ilama (Finland),,,9. Jyri Ilama (Finland)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,10,Hendrik Simon (Germany),Hendrik Simon (Germany),,,10. Hendrik Simon (Germany)
1354752474,2013,13e Open de France de Footbag,mixed,,Open Singles Net,11,Yves Mingard (Switzerland),Yves Mingard (Switzerland),,,11. Yves Mingard (Switzerland)
