event_id,event_name,year,sport,division,mirror_place_range,sheet_place_range,missing_places,extra_places,issue_type
1529239199,Lake Erie Footbag Tournament,2019,,Footbag Net Novice Doubles,1-11,1,"2,3,4,5,6,7,8,9,10,11",,truncated_tail
1547415984,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,2019,,,1-221,,1-221 (41 places),,truncated_tail
1547720079,Open de France 2019,2019,,,1-15,,1-15 (15 places),,missing_middle
1549597969,4ta Copa BoBston de Footbag 2019,2019,,,1-7,,"1,2,3,4,5,6,7",,missing_middle
1551207285,RNH Contest 2019,2019,,,1-9,,"1,2,3,4,5,6,7,8,9",,missing_middle
1555631351,US Open Footbag Championships 2019,2019,,,1-19,,1-19 (19 places),,missing_middle
1556306551,Akisphere 2019,2019,,,1-13,,1-13 (13 places),,missing_middle
1556730450,I. Basque Tournament of Footbag (Doubles),2019,,Event Details,1-3,,"1,2,3",,missing_middle
1557144269,11th Bembel Cup 2019 - a jam with friends,2019,,Seeding,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1557144269,11th Bembel Cup 2019 - a jam with friends,2019,,Results,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1557331196,Mud Belt Presented by Memphis Footworks,2019,,,1-3,,"1,2,3",,missing_middle
1564005204,I. Ereaga Footbag Net Tournament (Doubles) 2019,2019,,,1-4,,"1,2,3,4",,missing_middle
1566500647,I. Basque Tournament of Footbag Net (Individual),2019,,,1-23,,"1,2,3,4,5,23",,truncated_tail
1566532030,German Footbag Open 2019,2019,,,1-16,,1-16 (16 places),,missing_middle
1567551985,XIX Polish Footbag Championships - Krakow 2019,2019,,Open Battles,1-4,2,"1,3,4",,truncated_tail
1567551985,XIX Polish Footbag Championships - Krakow 2019,2019,,Open Circle Contest,1-4,2,"1,3,4",,truncated_tail
1567551985,XIX Polish Footbag Championships - Krakow 2019,2019,,Sick 3,1-3,1-5,,"4,5",extra_in_sheet
1567551985,XIX Polish Footbag Championships - Krakow 2019,2019,,Big 1,1-5,,"1,2,3,4,5",,missing_middle
1568289502,Bulgarian Footbag Open Vol.2,2019,,Games,1-5,,"1,3,5",,truncated_tail
1568289502,Bulgarian Footbag Open Vol.2,2019,,Winners,1-6,,"1,2,3,4,5,6",,missing_middle
1568692191,MedeJam de Footbag 2019,2019,,,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1568692191,MedeJam de Footbag 2019,2019,,Big One Resultados,1-3,,"1,2,3",,missing_middle
1568961264,RNH Footbag 20th Anniversary,2019,,,1-20,,1-20 (20 places),,missing_middle
1574365921,Basque Open Footbag Net Tournament (Doubles),2019,,,1-4,,"1,2,3,4",,missing_middle
1576342966,Footbag Finnish Open,2019,,Full results,1-6,,"1,2,3,4,5,6",,missing_middle
1584223469,II.Basque Tournament of Footbag (Net - Individual),2020,,,1-3,,"1,2,3",,missing_middle
1593340253,I.Bilbao Tournament (Doubles - Net),2020,,,1-4,,"1,2,3,4",,missing_middle
1598616506,II. Basque Tournament of Footbag Net (Individual),2020,,,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1628025851,Akisphere 2020,2020,,,1-9,,"1,2,3,4,5,6,7,8,9",,missing_middle
1614772897,Bulgarian Footbag Open 2021,2021,,,1-4,,"1,2,3,4",,missing_middle
1617902706,III.Basque Tournament of Footba Net (Individual),2021,,,1-5,,"1,2,3,4,5",,missing_middle
1625854837,39th Annual East Coast Footbag Championships,2021,,,1-3,,"1,2,3",,missing_middle
1625854837,39th Annual East Coast Footbag Championships,2021,,Open 2 Minute Routines,1-3,2-3,1,,missing_middle
1628025574,Akisphere 2021,2021,,,1-11,,1-11 (11 places),,missing_middle
1628596712,II. Basque Tournament of Footbag Net (Doubles),2021,,,1-2,,"1,2",,missing_middle
1634665636,XXI Polish Footbag Championships - Warsaw 2021,2021,,,1-11,,1-11 (11 places),,missing_middle
1634665636,XXI Polish Footbag Championships - Warsaw 2021,2021,,Overall,1-3,,"1,2,3",,missing_middle
1634938934,II.Basque Open Footbag Net Tournament (Doubles),2021,,,1-202,,"1,2,3,4,201,202",,truncated_tail
1565425638,Swiss Footbag Open 2022,2022,,,1-23,,1-23 (13 places),,truncated_tail
1645621833,IV.Basque Tournament of Footbag Net (Individual),2022,,Here the results,1-6,,"1,2,3,4,5,6",,missing_middle
1646387871,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022,,Women's Singles Net,1-6,,"1,2,3,4,5,6",,missing_middle
1646387871,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022,,Women's Doubles Net,1-3,,"1,2,3",,missing_middle
1646387871,41st IFPA WORLD FOOTBAG CHAMPIONSHIPS 2022,2022,,Open Mixed Doubles Net,1-6,1-20,,7-20 (14 places),extra_in_sheet
1647508742,Open de France de Footbag 2022,2022,,,1-13,,1-13 (13 places),,missing_middle
1649177702,40th Annual East Coast Footbag Championships,2022,,,1-8,,"1,2,3,4,5,6,8",,truncated_tail
1653152207,Akisphere 2022,2022,,Results,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1653647467,I. Elorrieta Tournament of Footbag Net (Basque Country),2022,,,1-4,,"1,2,3,4",,missing_middle
1657486956,II. Ereaga Tournament of Footbag Net,2022,,Here the results,1-4,,"1,2,3,4",,missing_middle
1669556651,III.Basque Tournament of Footbag Net (Doubles),2022,,,1-4,,"1,2,3,4",,missing_middle
1664206719,2023 US Open,2023,,Special thanks to,1-9,,"1,2,3,4,5,6,7,8,9",,missing_middle
1664206719,2023 US Open,2023,Emmanuel Bouchard 14240,,1-5,,"1,2,3,4,5",,missing_middle
1664206719,2023 US Open,2023,Emmanuel Bouchard 14240,"Circle, First place",2-4,,"2,3,4",,missing_middle
1664206719,2023 US Open,2023,Emmanuel Bouchard 14240,"Routines, First place",2-4,,"2,3,4",,missing_middle
1664206719,2023 US Open,2023,Emmanuel Bouchard 14240,First place,2,,2,,missing_middle
1673723574,Bulgarian Footbag Open 2023,2023,,,1-6,,"1,2,3,4,5,6",,missing_middle
1677285621,V. Basque Tournament of Footbag Net (Individual),2023,,,1-6,,"1,2,3,4,5,6",,missing_middle
1677937557,13th Bembel Cup 2023,2023,,,1-11,,1-11 (11 places),,missing_middle
1678957450,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,2023,,Open Singles Net,1-33,1-33,,3,extra_in_sheet
1678957450,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,2023,,Women's Doubles Net,1-5,1-10,,"6,7,8,9,10",extra_in_sheet
1678957450,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,2023,,Intermediate Singles Net,1,1-9,,"2,3,4,5,9",extra_in_sheet
1678957450,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,2023,,Intermediate Doubles Net,1-5,1-5,,2,extra_in_sheet
1678957450,42nd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2023,2023,,Master Singles Net,1-5,1-4,5,,truncated_tail
1686926080,Akisphere,2023,,,1-12,,1-12 (12 places),,missing_middle
1688144863,41st Annual East Coast Footbag Championships,2023,,,1-6,,"1,2,3,4,5,6",,missing_middle
1690897570,IV.Basque Tournament of Footbag Net (Doubles),2023,,,1-3,,"1,2,3",,missing_middle
1692508794,Bulgarian Footbag Championships,2023,,,1-4,,"1,2,3,4",,missing_middle
1694170899,XXIII Polish Footbag Championships - Warsaw 2023,2023,,,1-11,,1-11 (11 places),,missing_middle
1694868513,German Footbag Open 2023,2023,,,1-12,,1-12 (12 places),,missing_middle
1699593640,8vo Suramericano Footbag Net 2023,2023,,,1-26,,1-26 (26 places),,missing_middle
1700920831,Finnish Footbag Open 2023,2023,,,1-6,,"1,2,3,4,5,6",,missing_middle
1706036811,43rd Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2024,2024,,,1-20,,1-20 (20 places),,missing_middle
1706536250,14th Bembel Cup 2024 - a jam with friends,2024,,,10-12,,"10,11,12",,missing_middle
1709070838,Swiss Footbag Open 2024,2024,,,1-12,,1-12 (12 places),,missing_middle
1709496969,Open de France de Footbag 2024,2024,,,1-12,,1-12 (12 places),,missing_middle
1711181388,Bulgarian Footbag Open 2024,2024,,Open Singles,1-25,1-4,25,,truncated_tail
1711182054,24th IFPA European Footbag Championships,2024,,,1-12,,1-12 (12 places),,missing_middle
1713276656,1era Copa Footbag Net - Altos Mirandinos,2024,,,1-18,,1-18 (17 places),,truncated_tail
1721038326,RNH Contest 2024,2024,,,1-13,,1-13 (13 places),,missing_middle
1721817655,VI. Basque Tournament of Footbag Net (Individual),2024,,Results,1-11,,"1,2,3,4,5,6,9,11",,truncated_tail
1721923932,V.Basque Tournament of Footbag Net (Doubles),2024,,,15,,15,,missing_middle
1721923932,V.Basque Tournament of Footbag Net (Doubles),2024,,These were the results,1-3,,"1,2,3",,missing_middle
1722339396,Czech Footbag champioships 2024,2024,,,1-6,,"1,2,3,4,5,6",,missing_middle
1727756195,24th Polish Footbag Championships - Krakow 2024,2024,,Request,1-3,1-8,,"4,5,6,7,8",extra_in_sheet
1727756195,24th Polish Footbag Championships - Krakow 2024,2024,,STREET,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1728384115,I. Santutxu Tournament of Footbag (Net),2024,,,1-4,,"1,2,3,4",,missing_middle
1730420667,5ta Copa Bobston de Footbag Net,2024,,,1-6,,"1,2,3,4,5,6",,missing_middle
1733755410,Segunda 'Copa Perpetual Flame',2024,,"Cup, held in Caracas, Venezuela",1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1737312020,Canadian Closed,2025,,,28-30,,"28,30",,truncated_tail
1739036206,Bulgarian Footbag Open 2025,2025,,,1-10,,"1,2,3,4,5,6,7,8,9,10",,missing_middle
1740391168,25th IFPA European Footbag Championships 2025,2025,,Open Singles,10-16,1-16,,"1,2,3,4,5,6,7,8,9",extra_in_sheet
1740391168,25th IFPA European Footbag Championships 2025,2025,,Open Doubles,10-16,1-16,,"1,2,3,4,5,6,7,8,9",extra_in_sheet
1740419380,Swiss Footbag Open 2025,2025,,,1-15,,1-15 (15 places),,missing_middle
1741024635,44th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2025,2025,,,1-42,,1-42 (42 places),,missing_middle
1742511366,VII.Basque Tournament of Footbag Net (Individual),2025,,,1-7,,"1,2,3,4,5,6,7",,missing_middle
1745298933,Czech Footbag champioships 2025,2025,,,1-5,,"1,2,3,4,5",,missing_middle
1745686591,Footbag Finnish Open 2024 - Singles Net,2025,,,1-6,,"1,2,3,4,5,6",,missing_middle
1746737817,Akisphere 2025,2025,,,1-10,,"1,2,3,4,5,6,7,8,9,10",,missing_middle
1749326277,Footbag Finnish Open,2025,,,1-8,,"1,2,3,4,5,6,7,8",,missing_middle
1752525121,VI. Basque Tournament of Footbag Net (Doubles),2025,,,1-3,,"1,2,3",,missing_middle
1753997172,RNH Contest 2025,2025,,,1-14,,1-14 (14 places),,missing_middle
1756448770,Bulgarian Footbag Championships 2025,2025,,,1-6,,"1,2,3,4,5,6",,missing_middle
1756448770,Bulgarian Footbag Championships 2025,2025,,Finals,1-21,,"1,2,3,4,5,6,7,8,15,21",,truncated_tail
1765581778,II.Bilbao Tournament of Footbag (Individual),2025,,,1-5,,"1,2,3,4,5",,missing_middle
1770923654,VIII.Basque Tournament of Footbag Net (Individual),2026,,,1-5,,"1,2,3,4,5",,missing_middle
