event_id,year,event_name,event_type,division_raw,placement_num,player_text,source_line
931840905,1999,1st Annual Montana Invitational,mixed,NOVICE DOUBLES NET,1,Brad Watkins - Justin Wilbert,1)Brad Watkins - Justin Wilbert
931840905,1999,1st Annual Montana Invitational,mixed,NOVICE DOUBLES NET,2,Matt Israel - Chris Kapel,2)Matt Israel - Chris Kapel
931840905,1999,1st Annual Montana Invitational,mixed,NOVICE DOUBLES NET,3,C.J. Zohrer - Rick Broesel,3)C.J. Zohrer - Rick Broesel
931840905,1999,1st Annual Montana Invitational,mixed,OPEN 5-MINUTE TIMED CONSECUTIVES,1,Mark DeFilipo  570,1)Mark DeFilipo  570
931840905,1999,1st Annual Montana Invitational,mixed,OPEN 5-MINUTE TIMED CONSECUTIVES,2,Rick Bates     521,2)Rick Bates     521
931840905,1999,1st Annual Montana Invitational,mixed,OPEN 5-MINUTE TIMED CONSECUTIVES,3,Bob Green      455,3)Bob Green      455
931840905,1999,1st Annual Montana Invitational,mixed,OPEN 5-MINUTE TIMED CONSECUTIVES,4,Yosarian Kelly 347,4)Yosarian Kelly 347
931840905,1999,1st Annual Montana Invitational,mixed,NOVICE CONSECUTIVES,1,Brad Watkins   68,1)Brad Watkins   68
931840905,1999,1st Annual Montana Invitational,mixed,NOVICE CONSECUTIVES,2,Mark Schiltz   58,2)Mark Schiltz   58
931840905,1999,1st Annual Montana Invitational,mixed,NOVICE CONSECUTIVES,3,C.J. Zohrer    55,3)C.J. Zohrer    55
937727262,1999,California State Footbag Championships,mixed,Singles Net,1,Brent Stewart,1. Brent Stewart
937727262,1999,California State Footbag Championships,mixed,Singles Net,2,Brent Welch,2. Brent Welch
937727262,1999,California State Footbag Championships,mixed,Singles Net,3,Alexis Deschenes,3. Alexis Deschenes
937727262,1999,California State Footbag Championships,mixed,Singles Net,4,david Butcher,4. david Butcher
937727262,1999,California State Footbag Championships,mixed,Doubles Net,1,Brent Stewart/Alexis Deschenes,1. Brent Stewart/Alexis Deschenes
937727262,1999,California State Footbag Championships,mixed,Doubles Net,2,Brent Welch/david Butcher,2. Brent Welch/david Butcher
937727262,1999,California State Footbag Championships,mixed,Doubles Net,3,Will Guyette/Pat Keehan (tie),3. Will Guyette/Pat Keehan (tie)
937727262,1999,California State Footbag Championships,mixed,Doubles Net,3,P.T. Lovern/Hung Chang (tie),3. P.T. Lovern/Hung Chang (tie)
937727262,1999,California State Footbag Championships,mixed,Mixed Net,1,Julie Symons/Alexis Deschenes,1. Julie Symons/Alexis Deschenes
937727262,1999,California State Footbag Championships,mixed,Mixed Net,2,Jody Welch/Brent Welch,2. Jody Welch/Brent Welch
937727262,1999,California State Footbag Championships,mixed,Mixed Net,3,Tim Tucker/Debbie Fisher,3. Tim Tucker/Debbie Fisher
937727262,1999,California State Footbag Championships,mixed,Mixed Net,4,Lisa McDaniel/david Butcher,4. Lisa McDaniel/david Butcher
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,1,Myles Lanzone,1. Myles Lanzone
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,2,Roy Newman,2. Roy Newman
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,3,"""Awesome"" Austin Sparks","3. ""Awesome"" Austin Sparks"
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,4,Sam Colclough,4. Sam Colclough
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,5,Brian Pihl,5. Brian Pihl
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,1,"Ryan ""the Regulator"" Mulroney","1. Ryan ""the Regulator"" Mulroney"
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,2,"Eric ""Ironman"" Wulff","2. Eric ""Ironman"" Wulff"
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,3,"Sunil ""Tsunami"" Jani","3. Sunil ""Tsunami"" Jani"
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,4,"""Wicked"" Eric Windsor","4. ""Wicked"" Eric Windsor"
937727262,1999,California State Footbag Championships,mixed,Yellow Belt Division,5,"Frankie ""the Kind"" Gutowski","5. Frankie ""the Kind"" Gutowski"
937727262,1999,California State Footbag Championships,mixed,Beginners,1,Brian Pihl..  38 adds,1.  Brian Pihl..  38 adds
937727262,1999,California State Footbag Championships,mixed,Beginners,2,Sam Colcough..  36 adds,2.  Sam Colcough..  36 adds
937727262,1999,California State Footbag Championships,mixed,Beginners,3,"""Awesome"" Austin Sparks..  33 adds","3.  ""Awesome"" Austin Sparks..  33 adds"
937727262,1999,California State Footbag Championships,mixed,Shred heads,1,Ryan Mulroney,1.  Ryan Mulroney
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,1,Andrew McCarger (USA),1. Andrew McCarger (USA)
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,2,Jan Zimmermann (Germany) GERMAN CHAMPION,2. Jan Zimmermann (Germany) GERMAN CHAMPION
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,3,Ole Schnack (Germany),3. Ole Schnack (Germany)
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,4,Jendrik Schröder (Germany),4. Jendrik Schröder (Germany)
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,5,Philipp Koncsek (Germany),5. Philipp Koncsek (Germany)
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,6,Alex Michelewski (Germany),6. Alex Michelewski (Germany)
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,7,Sebastian Kleinichen (Germany),7. Sebastian Kleinichen (Germany)
942013549,1999,German Footbag Freestyle Battle 99,freestyle,Final,8,Tomas Tyrpekl (Czech Republic),8. Tomas Tyrpekl (Czech Republic)
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Open Singles,1,Emmanuel Bouchard,1. Emmanuel Bouchard
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Open Singles,2,Alexis Deschenes,2. Alexis Deschenes
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Open Singles,3,Rob Adams,3. Rob Adams
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Women's Singles,1,Lisa McDaniel,1. Lisa McDaniel
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Women's Singles,2,Julie Symons,2. Julie Symons
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Women's Singles,3,Amy Westberg,3. Amy Westberg
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Open Doubles,1,Alexis Dechenes/David Butcher,1. Alexis Dechenes/David Butcher
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Open Doubles,2,Emmanuel Bouchard/Bob Lavigne,2. Emmanuel Bouchard/Bob Lavigne
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Open Doubles,3,Rob Adams/DJ Dourney,3. Rob Adams/DJ Dourney
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Mixed Doubles,1,Lisa McDaniel/David Butcher,1. Lisa McDaniel/David Butcher
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Mixed Doubles,2,Amy Westberg/Rob Adams,2. Amy Westberg/Rob Adams
933099911,2000,4th Annual Air-A-Zona Footbag Net Tournament,net,Mixed Doubles,3,Julie Symons/Alexis Dechenes,3. Julie Symons/Alexis Dechenes
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,1,Emmanuel Bouchard (Canada),1. Emmanuel Bouchard (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,2,Yo Kelley (USA),2. Yo Kelley (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,3,Jake Leong (Canada),3. Jake Leong (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,4,P.T. Lovern (USA),4. P.T. Lovern (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,5,Martin Côté (Canada),5. Martin Côté (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,6,Sean Flynn (USA),6. Sean Flynn (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,7,Jim Caveney (USA),7. Jim Caveney (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,8,David Bernard (USA),8. David Bernard (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,9,Allan Petersen (USA),9. Allan Petersen (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,10,Martin Graton (Canada),10. Martin Graton (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,11,david Butcher (USA),11. david Butcher (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,12,Yves Archambault (Canada),12. Yves Archambault (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,13,Peter Shunny (USA),13. Peter Shunny (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,14,Rob Adams (USA),14. Rob Adams (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,15,Christopher Siebert (USA),15. Christopher Siebert (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,16,Dan Borsky (Canada),16. Dan Borsky (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,17,James Holkko (Canada),17. James Holkko (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,18,Chard Cook (Canada),18. Chard Cook (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,19,John Leys (USA),19. John Leys (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,20,Patrick Keehan (USA),20. Patrick Keehan (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,21,Jon Hayduk (Canada),21. Jon Hayduk (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,22,Mike Bellman (USA),22. Mike Bellman (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,23,Jody Rusnak (Canada),23. Jody Rusnak (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,23,Thomas Loria (Canada),23. Thomas Loria (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,25,Tuomas Kärki (Finland),25. Tuomas Kärki (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,26,Steve Dusablon (USA),26. Steve Dusablon (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,27,Kimball Isaacson (Canada),27. Kimball Isaacson (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,28,Iain McKechnie (Canada),28. Iain McKechnie (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,29,Jani Säntti (Finland),29. Jani Säntti (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,30,Michael Stefanelli (Canada),30. Michael Stefanelli (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,31,Jamie Lepley (USA),31. Jamie Lepley (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,32,Robert Lavigne (Ca),32. Robert Lavigne (Ca)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,33,Cory Current (USA),33. Cory Current (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,34,Jesse Ruotsalainen (Finland),34. Jesse Ruotsalainen (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,35,Chris Eddicott (Canada),35. Chris Eddicott (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,35,(),35.   ()
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,37,Ben Cochrane (Canada),37. Ben Cochrane (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,38,Jukka Peltola (Finland),38. Jukka Peltola (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,39,Kyle Baird (USA),39. Kyle Baird (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,40,Jared Clark (Canada),40. Jared Clark (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,41,Chris Young (USA),41. Chris Young (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,42,Jeff Bowling (USA),42. Jeff Bowling (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,42,Greg Durrett (USA),42. Greg Durrett (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,42,Olli Savolainen (Finland),42. Olli Savolainen (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,45,Nick Jaros (USA),45. Nick Jaros (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,46,Scot Hansen (USA),46. Scot Hansen (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,47,Jim Cobb (USA),47. Jim Cobb (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Net,47,Christopher James (CANADA (MAN!)),47. Christopher James (CANADA (MAN!))
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,1,Ryan Donohoe (USA),1. Ryan Donohoe (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,2,Scott Davidson (USA),2. Scott Davidson (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,3,Rick Reese (USA),3. Rick Reese (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,4,Peter Irish (USA),4. Peter Irish (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,5,Eric Wulff (USA),5. Eric Wulff (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,6,Lon Smith (USA),6. Lon Smith (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,7,Tuan Vu (USA),7. Tuan Vu (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,8,Greg Nelson (USA),8. Greg Nelson (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,9,Daryl Genz (USA),9. Daryl Genz (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,10,Sunil Jani (USA),10. Sunil Jani (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,11,Alex Zerbe (USA),11. Alex Zerbe (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,12,Ahren Gehrman (USA),12. Ahren Gehrman (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,13,Eric Windsor (USA),13. Eric Windsor (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,14,Toby Robinson (USA),14. Toby Robinson (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,15,Ken Somolinos (USA),15. Ken Somolinos (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,16,Chad Devlahovich (USA),16. Chad Devlahovich (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,17,Ilkka Malin (Finland),17. Ilkka Malin (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,18,Jonathan Schneider (USA),18. Jonathan Schneider (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,19,Jubal Hume (Canada),19. Jubal Hume (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,20,Forest Schrodt (USA),20. Forest Schrodt (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,21,Tu Vu (USA),21. Tu Vu (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,22,Mika Koistinen (Finland),22. Mika Koistinen (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,23,Eliot Piltz (Canada),23. Eliot Piltz (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,24,Bryan Fournier (USA),24. Bryan Fournier (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,25,Adrian Dick (New Zealand),25. Adrian Dick (New Zealand)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,26,Juho Vesa (Finland),26. Juho Vesa (Finland)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,27,Allan Haggett (Canada),27. Allan Haggett (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,28,Avery McCombs (USA),28. Avery McCombs (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,29,Stuart Macferson (New Zealand),29. Stuart Macferson (New Zealand)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,30,Sébastien Duchesne (Canada),30. Sébastien Duchesne (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,31,Yacine Merzouk (USA),31. Yacine Merzouk (USA)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,32,Damian Coventry (New Zealand),32. Damian Coventry (New Zealand)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,33,Jeremy Kumbruch (Canada),33. Jeremy Kumbruch (Canada)
941418343,2000,WORLD FOOTBAG CHAMPIONSHIPS,worlds,Open Singles Routines,34,Justin Sexton (Finland),34. Justin Sexton (Finland)
945548940,2000,U.S. Open Footbag Net Championships,net,Mixed Doubles Net,1,"Place - Amy Westberg ( Phoenix, Arizona ) & Rob Adams ( Phoenix, Arizona )","1st Place - Amy Westberg ( Phoenix, Arizona ) & Rob Adams ( Phoenix, Arizona )"
945548940,2000,U.S. Open Footbag Net Championships,net,Mixed Doubles Net,2,"Place - Becca English-Ross ( Eugene, Oregon ) & Chris Siebert ( Virginia )","2nd Place - Becca English-Ross ( Eugene, Oregon ) & Chris Siebert ( Virginia )"
945548940,2000,U.S. Open Footbag Net Championships,net,Mixed Doubles Net,3,"Place - Marilyn Demuy ( Montreal, Quebec ) & Yves Archambault ( Montreal )","3rd Place - Marilyn Demuy ( Montreal, Quebec ) & Yves Archambault ( Montreal )"
945548940,2000,U.S. Open Footbag Net Championships,net,Women's Doubles Net,1,"Place - Becca English-Ross & Tricia George ( West Linn, Oregon )","1st Place - Becca English-Ross & Tricia George ( West Linn, Oregon )"
945548940,2000,U.S. Open Footbag Net Championships,net,Women's Doubles Net,2,"Place - Amy Westberg & Lisa McDaniel ( San Francisco, California )","2nd Place - Amy Westberg & Lisa McDaniel ( San Francisco, California )"
945548940,2000,U.S. Open Footbag Net Championships,net,Women's Doubles Net,3,"Place - Marilyn Demuy & Maude Landerville ( Montreal, Quebec )","3rd Place - Marilyn Demuy & Maude Landerville ( Montreal, Quebec )"
945548940,2000,U.S. Open Footbag Net Championships,net,Open Doubles Net,1,Place - Yves Archambault & Rob Adams,1st Place - Yves Archambault & Rob Adams
945548940,2000,U.S. Open Footbag Net Championships,net,Open Doubles Net,2,"Place - Dave Bernard ( Portland, Oregon ) & John Leys ( San Francisco,Ca.","2nd Place - Dave Bernard ( Portland, Oregon ) & John Leys ( San Francisco,Ca."
945548940,2000,U.S. Open Footbag Net Championships,net,Open Doubles Net,3,"Place - Yo Kelley ( Seattle, Washington) & P.T. Lovern ( Oakland,","3rd Place - Yo Kelley ( Seattle, Washington) & P.T. Lovern ( Oakland,"
945548940,2000,U.S. Open Footbag Net Championships,net,Open Doubles Net,4,"Place - Peter Shunny & Bruce Guettich ( WFA/Steamboat Springs, Colorado )","4th Place - Peter Shunny & Bruce Guettich ( WFA/Steamboat Springs, Colorado )"
945548940,2000,U.S. Open Footbag Net Championships,net,Open Doubles Net,5,"Place - Chris Siebert & Jim Caveney ( Mountain View, California )","5th Place - Chris Siebert & Jim Caveney ( Mountain View, California )"
945548940,2000,U.S. Open Footbag Net Championships,net,Open Doubles Net,6,"Place - Iain McKechnie ( San Francisco, California ) & Steve Dusablon (","6th Place - Iain McKechnie ( San Francisco, California ) & Steve Dusablon ("
946940201,2000,East Coast Footbag Championships,mixed,NOVICE FREESTYLE,1,Mike Huarca (MD - University of Maryland Footbag Club),1. Mike Huarca (MD - University of Maryland Footbag Club)
946940201,2000,East Coast Footbag Championships,mixed,NOVICE FREESTYLE,2,Nino Almazon (VA),2. Nino Almazon (VA)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE FREESTYLE,1,Scott Bevier (PA),1. Scott Bevier (PA)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE FREESTYLE,2,Mel Schneider (MA),2. Mel Schneider (MA)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE FREESTYLE,3,Chris Ryan (MD from AL),3. Chris Ryan (MD from AL)
946940201,2000,East Coast Footbag Championships,mixed,OPEN FREESTYLE,1,Peter Irish (MD),1. Peter Irish (MD)
946940201,2000,East Coast Footbag Championships,mixed,OPEN FREESTYLE,2,Josh Penney (NY - New York Footbag Association),2. Josh Penney (NY - New York Footbag Association)
946940201,2000,East Coast Footbag Championships,mixed,OPEN FREESTYLE,3,"Sebastien Duschenes (Montreal, Quebec)","3. Sebastien Duschenes (Montreal, Quebec)"
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE GOLF,1,Jeremy Walters (PA - Team Net Wrecker),1. Jeremy Walters (PA - Team Net Wrecker)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE GOLF,2,Jack Lentz (PA),2. Jack Lentz (PA)
946940201,2000,East Coast Footbag Championships,mixed,OPEN GOLF,1,Steve Smith (IL),1. Steve Smith (IL)
946940201,2000,East Coast Footbag Championships,mixed,OPEN GOLF,2,Jamie Lepley (PA - Team Net Wrecker),2. Jamie Lepley (PA - Team Net Wrecker)
946940201,2000,East Coast Footbag Championships,mixed,OPEN GOLF,3,Garth Smith (PA - Team Net Wrecker),3. Garth Smith (PA - Team Net Wrecker)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE SINGLES NET,1,Dan Kramer (NY - New York Footbag Association),1. Dan Kramer (NY - New York Footbag Association)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE SINGLES NET,2,Lovell McIlwain (MD - DC All-Stars),2. Lovell McIlwain (MD - DC All-Stars)
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE SINGLES NET,3,Jack Lentz (PA),3. Jack Lentz (PA)
946940201,2000,East Coast Footbag Championships,mixed,OPEN SINGLES NET,1,"Manu Bouchard - 6 years in a row!! (Montreal, Quebec - AQAF)","1. Manu Bouchard - 6 years in a row!! (Montreal, Quebec - AQAF)"
946940201,2000,East Coast Footbag Championships,mixed,OPEN SINGLES NET,2,Steve Smith (IL),2. Steve Smith (IL)
946940201,2000,East Coast Footbag Championships,mixed,OPEN SINGLES NET,3,"Yves Archambault (Montreal, Quebec - AQAF)","3. Yves Archambault (Montreal, Quebec - AQAF)"
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE DOUBLES NET,1,"Kevin ""McFly"" Brackens/Jeremy Walters (VA - DC All-Stars / PA - Team Net","1. Kevin ""McFly"" Brackens/Jeremy Walters (VA - DC All-Stars / PA - Team Net"
946940201,2000,East Coast Footbag Championships,mixed,INTERMEDIATE DOUBLES NET,2,Amy Noller/Dan Kramer (NJ / NY),2. Amy Noller/Dan Kramer (NJ / NY)
946940201,2000,East Coast Footbag Championships,mixed,OPEN DOUBLES NET,1,"Manu Bouchard/Yves Archambault (Montreal, Quebec - AQAF)","1. Manu Bouchard/Yves Archambault (Montreal, Quebec - AQAF)"
946940201,2000,East Coast Footbag Championships,mixed,OPEN DOUBLES NET,2,Amy Westberg/Rob Adams (AZ),2. Amy Westberg/Rob Adams (AZ)
946940201,2000,East Coast Footbag Championships,mixed,OPEN DOUBLES NET,3,Steve Smith/Jason Langis (IL / MD - DC All-Stars),3. Steve Smith/Jason Langis (IL / MD - DC All-Stars)
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Here are the links for the pictures,1,Ken Somolinos - Ripped Warrior to Fog,1. Ken Somolinos - Ripped Warrior to Fog
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Here are the links for the pictures,2,Yacine Merzouk -   Paradox-Double-Legover to Atom-Smasher,2. Yacine Merzouk -   Paradox-Double-Legover to Atom-Smasher
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Here are the links for the pictures,3,Sebastien Duschenes - Paradon to Paradox-Double-Legover,3. Sebastien Duschenes - Paradon to Paradox-Double-Legover
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,1,Ken Somolinos  ( Brown University ),1.   Ken Somolinos  ( Brown University )
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,2,"Sebastien Duschenes ( Montreal, Quebec)","2.   Sebastien Duschenes ( Montreal, Quebec)"
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,3,"Yacine  Merzouk   ( Montreal, Quebec )","3.   Yacine  Merzouk   ( Montreal, Quebec )"
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,1,"Steve Smith   ( Malta, IL )","1.  Steve Smith   ( Malta, IL )"
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,2,"Jason Langis ( Derwood, MD )","2.  Jason Langis ( Derwood, MD )"
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,3,"Vincent Bradley  ( limbo, MD )","3.  Vincent Bradley  ( limbo, MD )"
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,1,"Steve Smith & Cory Current  (Malta and Itasca, IL )","1.  Steve Smith & Cory Current  (Malta and Itasca, IL )"
947026077,2000,The 2nd Annual Philly Open Footbag Championships,mixed,Open Events,2,Vincent Bradley & Jeff Bowling  ( Hyattsville and Derwood MD ),2.  Vincent Bradley & Jeff Bowling  ( Hyattsville and Derwood MD )
