event_id,year,event_name,event_type,division_raw,division_canon,place,competitor_type,player1_name,player2_name
1277805979,2010,French Footbag Championships 2010,mixed,Open Doubles Net,Open Doubles Net,8,team,Jules Meneboo (France),()
1277805979,2010,French Footbag Championships 2010,mixed,Open Singles Routines,Open Singles Routines,1,player,Serge Kaldany (France),
1277805979,2010,French Footbag Championships 2010,mixed,Open Singles Routines,Open Singles Routines,2,player,Yves Kreil (Germany),
1277805979,2010,French Footbag Championships 2010,mixed,Open Singles Routines,Open Singles Routines,3,player,Arthur Ledain (France),
1277805979,2010,French Footbag Championships 2010,mixed,Open Singles Routines,Open Singles Routines,4,player,Jeremy Masselis (France),
1277805979,2010,French Footbag Championships 2010,mixed,Open Singles Routines,Open Singles Routines,5,player,Grischa Tellenbach (Switzerland),
1277805979,2010,French Footbag Championships 2010,mixed,Open Singles Routines,Open Singles Routines,6,player,Tom Sustrac (France),
1277805979,2010,French Footbag Championships 2010,mixed,Open Sick Trick,Open Sick Trick,1,player,Serge Kaldany (France),
1277805979,2010,French Footbag Championships 2010,mixed,Open Sick Trick,Open Sick Trick,2,player,Yves Kreil (Germany),
1277805979,2010,French Footbag Championships 2010,mixed,Open Sick Trick,Open Sick Trick,4,player,Tom Sustrac (France),
1277805979,2010,French Footbag Championships 2010,mixed,Open Sick Trick,Open Sick Trick,5,player,Jeremy Masselis (France),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,1,player,Bartek Bubula (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,2,player,Mateusz Janicki (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,3,player,Maciej Bujko (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,4,player,Jakub Grabarczyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,5,player,Michal Biarda (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,6,player,Mariusz Wilk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,7,player,Krzysztof Sobótka (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,7,player,Arkadiusz Stanek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,9,player,Jakub Worek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Singles Routines,Open Singles Routines,9,player,Damian Budzik (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Women's Singles Routines,Women's Singles Routines,1,player,Karolina Modrzejewska (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Women's Singles Routines,Women's Singles Routines,2,player,Sylwia Kocyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Women's Singles Routines,Women's Singles Routines,3,player,Dorota Wojtasiuk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,1,player,Mateusz Janicki (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,2,player,Maciej Bujko (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,3,player,Olaf Piwowar (Canada),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,4,player,Krzysztof Sobótka (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,5,player,Mariusz Wilk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,6,player,Jakub Grabarczyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,7,player,Bartek Bubula (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,8,player,Pawel Nowak (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,9,player,Michal Jalowiecki (Polska),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,10,player,Przemek Pietrzycki (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Shred:30,Open Shred:30,11,player,Arkadiusz Stanek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Sick 3-Trick,Open Sick 3-Trick,1,player,Maciej Bujko (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Sick 3-Trick,Open Sick 3-Trick,2,player,Jakub Grabarczyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Sick 3-Trick,Open Sick 3-Trick,3,player,Mariusz Wilk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Sick 3-Trick,Open Sick 3-Trick,4,player,Jakub Worek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,1,player,Maciej Bujko (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,2,player,Mariusz Wilk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,3,player,Bartek Bubula (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,4,player,Krzysztof Sobótka (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,4,player,Olaf Piwowar (Canada),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,6,player,Michal Biarda (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,6,player,Jakub Grabarczyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,6,player,Mateusz Janicki (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,9,player,Sylwia Kocyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,9,player,Pawel Nowak (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,9,player,Jakub Worek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,9,player,Przemek Pietrzycki (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,9,player,Wojciech Jamski (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,14,player,Arkadiusz Stanek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open Circle Contest,Open Circle Contest,14,player,Michal Jalowiecki (Polska),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,1,player,Michal Biarda (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,2,player,Krzysztof Sobótka (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,3,player,Marcin Staroñ (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,4,player,Jakub Grabarczyk (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,5,player,Bartek Bubula (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,5,player,Pawel Scierski (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,5,player,Michal Jalowiecki (Polska),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,5,player,Pawel Rozek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,9,player,Pawel Nowak (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,9,player,Michal Rog (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,9,player,Karolina Modrzejewska (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,9,player,Arkadiusz Stanek (Poland),
1278603677,2010,10th Annual Polish Footbag Championships 2010,freestyle,Open 2-Square,Open 2-Square,13,player,Piotrek Krawczyk (Poland),
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,1,player,Oskari Forstén,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,2,player,Matti Pohjola,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,3,player,Jani Markkanen,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,4,player,Janne Uusitalo,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,5,player,Janne Pesonen,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,6,player,Justin Sexton,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,7,player,Sakarias Liukko,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,8,player,Ville Laakso,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,9,player,Henrik Martikainen,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,10,player,Vesa Ruuskanen,
1280002674,2010,Finnish Footbag Championships,mixed,Open Singles Net,Open Singles Net,11,player,Iisak Liukko,
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,1,team,Matti Pohjola,Janne Uusitalo
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,2,team,Jani Markkanen,Tuomas Kärki
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,3,team,Oskari Forstén,Jukka Peltola
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,4,team,Henrik Martikainen,Iisak Liukko
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,5,team,Justin Sexton,Juha-Matti Rytilahti
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,6,team,Sakarias Liukko,Vesa Ruuskanen
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,7,team,Olli Savolainen,Jesse Ruotsalainen
1280002674,2010,Finnish Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,8,team,Janne Pesonen,Ville Laakso
1280002674,2010,Finnish Footbag Championships,mixed,Shred 30,Shred 30,1,player,Toni Pääkkönen,
1280002674,2010,Finnish Footbag Championships,mixed,Shred 30,Shred 30,2,player,Aleksi Airinen,
1280002674,2010,Finnish Footbag Championships,mixed,Shred 30,Shred 30,3,player,Anssi Sundberg,
1280002674,2010,Finnish Footbag Championships,mixed,Circle,Circle,1,player,Toni Pääkkönen,
1280002674,2010,Finnish Footbag Championships,mixed,Circle,Circle,2,player,Aleksi Airinen,
1280002674,2010,Finnish Footbag Championships,mixed,Circle,Circle,3,player,Anssi Sundberg,
1280002674,2010,Finnish Footbag Championships,mixed,Circle,Circle,4,player,Juho Marjo,
1280002674,2010,Finnish Footbag Championships,mixed,Freestyle Routines,Freestyle Routines,1,player,Toni Pääkkönen,
1280002674,2010,Finnish Footbag Championships,mixed,Freestyle Routines,Freestyle Routines,2,player,Anssi Sundberg,
1280002674,2010,Finnish Footbag Championships,mixed,Freestyle Routines,Freestyle Routines,3,player,Mikko Lepistö,
1280002674,2010,Finnish Footbag Championships,mixed,Freestyle Routines,Freestyle Routines,4,player,Tuomas Riisalo,
1280002674,2010,Finnish Footbag Championships,mixed,Freestyle Routines,Freestyle Routines,5,player,Aleksi Airinen,
1280002674,2010,Finnish Footbag Championships,mixed,Freestyle Routines,Freestyle Routines,6,player,Tanja Salakka,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,1,player,Karim Daouk,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,2,player,Grandi Peier,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,3,player,Silwan Daouk,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,4,player,René Rühr,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,5,player,Silvan Lotscher,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,6,player,Jonas Meier,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,7,player,Julien Apollonio,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Men,Footbag-Freestyle Men,8,player,Gaudenz Scherer,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Women,Footbag-Freestyle Women,1,player,Tina Aeberli,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Women,Footbag-Freestyle Women,2,player,Kata Probst,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle Women,Footbag-Freestyle Women,3,player,Louisa Keel,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Freestyle 30sec Shred,Footbag-Freestyle 30Sec Shred,1,player,Silwan Daouk,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,1,team,Karim Daouk,Yves Mingard
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,2,team,Arthur Ledain,Silwan Daouk
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,3,team,Julien Apollonio,Kata Probst
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,4,team,Ulysse Cazzato,Jakob
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,5,team,Dominik Rutz,Simon Lobmaier
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,6,team,Jan Zimmermann,Tim Heun
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Doubles,Footbag-Net Doubles,7,team,Grandi Peier,Jonas Meier
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Singles,Footbag-Net Singles,1,player,Karim Daouk,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Singles,Footbag-Net Singles,2,player,Arthur Ledain,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Singles,Footbag-Net Singles,3,player,Yves Mingard,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Singles,Footbag-Net Singles,4,player,Julien Apollonio,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Singles,Footbag-Net Singles,5,player,Dominik Rutz,
1280907422,2010,10th Swiss Footbag Championships,mixed,Footbag-Net Singles,Footbag-Net Singles,6,player,Silwan Daouk,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,1,team,Arthur Ledain,Karim Daouk
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,2,team,Thomas Förster,Yassin Khateeb (German Champions)
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,3,team,Flo Goetze,Uli Haase
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,4,team,Grischa Tellenbach,Lino Landau
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,5,team,Toni Fritsch,Yves Kreil
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,6,team,Eurik Lindner,Hannes Daniel
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,7,team,Tammo Rockel,Jonas Thull
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,8,team,Carlos Márquez,Grega Morel
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,9,team,Amaya Straeten,Justin Eichenlaub
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,10,team,Christian Bock,Piotrek Koscielny
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,11,team,Phil Schaefer,Markus Kaspczak (scratch)
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,12,team,Johannes Korff,Matze Feulner (scratch)
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,13,team,Wiktor Debski,Rafa Andryka
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,14,team,Wojciech Ignaczak,Marcin Staroń
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,15,team,Renato Zülli,Dominik Rutz
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,16,team,Faris Barakat,Helena Schlichting
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,17,team,David Kaufmann,Micha Klimczak
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,18,team,Robin Püchel,Tino Holzmann
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Doubles Net,Open Doubles Net,19,team,Heike Koller,Evgenia Tsybulskaya
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,1,player,Yves Kreil,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,2,player,Flo Goetze,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,3,player,Arthur Ledain,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,4,player,Yassin Khateeb,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,5,player,Amaya Straeten,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,6,player,Markus Portenkirchner,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,7,player,Toni Fritsch,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,8,player,Grischa Tellenbach,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,9,player,Carlos Márquez,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,10,player,Tammo Rockel,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,11,player,Grega Morel,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,12,player,Justin Eichenlaub,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,13,player,Jonas Thull,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,14,player,Wiktor Debski,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,15,player,Markus Kaspczak,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,16,player,Lino Landau (scratch),
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,17,player,David Kaufmann,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,18,player,Stephan Rautenberg,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,19,player,Christian Bock,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,20,player,Micha Klimczak,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,21,player,Robin Püchel,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,22,player,Wojciech Ignaczak,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,23,player,Rafa Andryka,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,24,player,Piotrek Koscielny,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,25,player,Marcin Staroń,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,26,player,Johannes Korff,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,27,player,Matze Feulner,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,28,player,Dominik Rutz,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,29,player,Faris Barakat,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,30,player,Evgenia Tsybulskaya,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,31,player,Heike Koller,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,32,player,Jendrik Schroeder,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,33,player,Tino Holzmann,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,34,player,Ulrike Häßler,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Singles Net,Open Singles Net,35,player,Anne Schmidt,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Mixed Doubles,Open Mixed Doubles,1,team,Yves Kreil,Oxana Prikhodko
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Mixed Doubles,Open Mixed Doubles,2,team,Hannes Daniel,Helena Schlichting
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Mixed Doubles,Open Mixed Doubles,3,team,Markus Portenkirchner,Evgenia Tsybulskaya
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Mixed Doubles,Open Mixed Doubles,4,team,Toni Fritsch,Heike Koller
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Mixed Doubles,Open Mixed Doubles,5,team,Robin Püchel,Anne Schmidt
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Mixed Doubles,Open Mixed Doubles,6,team,Stephan Rautenberg,Ulrike Häßler
1282224512,2010,12th Annual German Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,1,team,Matze Schmidt,Tim Heun
1282224512,2010,12th Annual German Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,2,team,Jan Brekle,Jendrik Schroeder
1282224512,2010,12th Annual German Footbag Championships,mixed,Intermediate Doubles Net,Intermediate Doubles Net,3,team,Torsten Künzel,Anne Schmidt
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,1,player,Rafal Kaleta,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,2,player,Jakob Wagner (German Champ),
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,3,player,Stefan Siegert,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,4,player,Rene Rühr,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,5,player,Mikko Lepisto,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,6,player,Christopher Schillem,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,7,player,Hanna Mickiewicz,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open Routine,Open Routine,8,player,Tim Heun,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,1,player,Mikko Lepisto,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,2,player,Rene Rühr,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,3,player,Jakob Wagner,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,4,player,Christopher Schillem,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,5,player,Rafal Kaleta,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,6,player,Matthias Schmidt,
1282224512,2010,12th Annual German Footbag Championships,mixed,Shred 30,Shred 30,7,player,Olaf Piwowar,
1282224512,2010,12th Annual German Footbag Championships,mixed,German circle,German Circle,1,player,Christopher Schillem,
1282224512,2010,12th Annual German Footbag Championships,mixed,German circle,German Circle,2,player,Matthias Schmidt,
1282224512,2010,12th Annual German Footbag Championships,mixed,German circle,German Circle,3,player,Jakob Wagner,
1282224512,2010,12th Annual German Footbag Championships,mixed,German circle,German Circle,4,player,Rene Rühr,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open circle,Open Circle,1,player,Olaf Piwowar,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open circle,Open Circle,2,player,Jakob Wagner,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open circle,Open Circle,3,player,Mikko Lepisto,
1282224512,2010,12th Annual German Footbag Championships,mixed,Open circle,Open Circle,4,player,Christopher Schillem,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,1,player,Torsten Künzel,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,2,player,Andre Volksdorf,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,3,player,Jendrik Schröder,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,4,player,Karl Damke,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,5,player,Peter,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,5,player,Tim Heun,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,7,player,Stephan Rautenberg,
1282224512,2010,12th Annual German Footbag Championships,mixed,Golf,Golf,8,player,Felix Ostwaldt,
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,1,player,Wiktor Dêbski (Warszawa),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,2,player,Micha³ Klimczak (Tychy/Kraków),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,3,player,Piotr Ba³trukiewicz (Chocianów),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,4,player,Micha³ Róg (Kraków),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,5,player,Jakub Grabarczyk (Nowe Miasto),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,6,player,Wojciech Ignaczak (Warszawa),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,7,player,Radek Grabarczyk (Nowe Miasto),
1282647603,2010,Net Orange Jam II (Net D¿em),net,Open Single Net,Open Single Net,8,player,Pawe³ Fr±czek (Katowice),
