player_id,player_name,country_observed
33e8cbec-ad6b-588e-a681-f857e1fabaff,Aaro Wichmann,
e2dd74d1-11ca-5c4d-97c2-aefbfaef790e,Aaron de Glanville,
821087b4-7974-5350-a475-2f754a8aff52,Aaron De Glanville (USA),
61905e5f-92d8-5346-9f1e-06484cd0c90c,Aaron Dean,
6a589087-9fe4-5851-8e1d-4df5bb0befd8,Aaron Dean (USA),
00d15f18-81dd-55d4-b86d-eb62a2a43cba,Aaron Finger,
5172bc80-4f02-5865-9bea-485a5cdce4a2,Aaron Grauer,
3ff3abd1-042f-5e51-8717-85046e4bebdd,Aaron Gregg,
b2722941-9f6a-5eac-ad35-b63e3883bb29,Aaron Gregg 4. Will Webb,
72c7eeb2-e5e5-5710-af7d-bdb2615f3d37,Aaron Hunsberger,
691b0e58-4bbf-506a-8511-3bf15638e040,Aaron Hunsburger,
dd136d00-09a9-5786-a29b-eaa7faef167b,Aaron Orton,
9d151598-d6b2-539c-b29b-32e9f939cf30,Aaron Orton (Surging Blender),
a22a5726-11fb-5a2c-b906-06aacb025019,Aaron Saucedo,
d408e4d0-1f61-5f1b-a181-c99d7f6ec05a,Aaron Shepard,
e7e1cfa3-9497-52fd-8dea-78ccf2770f26,"Aaron Shepard (WA, USA)",
dd3388a9-ebf3-50fa-a9be-664b3399d07f,Aaron Vargas,
25b251b8-e66e-5b89-834d-09008b65b6f7,Aaron Wichman,
16f62b74-f35b-5c6d-9f70-dd6a02d871f5,AB) and,
3775b026-a346-5cde-978e-0efaed60150f,AB) or,
126922b1-ce10-5863-8cc3-3c194cc30369,Abel Da Silva,
75934d99-9e1b-5783-ae9e-c1c8ad2ae65f,Abraham Akbari,
b7bdf1ed-c41d-57a7-ad19-3665d2a96f0d,Abrahmovicz Piotr,
33abac7c-c95c-5b02-b587-8cdc4658ab4b,Abram (Wroclaw),
731e6457-9e30-56f5-9e94-936f48536add,Abram Santana,
f5dcc313-979d-5069-9095-27ab4f3467e7,Abram Santana (USA),
3e195611-319c-502b-b255-59d41fadb151,"Abt, Tanja",
b937b00a-0386-5fd8-9a97-e00c57158709,Acosta Funes,
e471294a-a392-5aff-8579-374d7a3a92ff,Acosta Iv�n,
abe5b5ed-6765-5d1f-a07a-01654c62864e,"Acosta, Carlos",
3880136a-2c62-59fe-8438-ddff625c7e84,Adam Cieszkiel,
0c461eee-4f34-5047-aa11-e6460c4f85e6,Adam Cieszkiel (Police,
57dfc6c1-1985-5aa4-ae60-a4df85ebea44,Adam Cieszkiel (Szczecin),
a9068f9e-9e38-5897-9a5e-83b2c4884a32,Adam Cieszkiel: Montage,
e0350a49-6755-5fbe-b676-ba9fa4623cc6,Adam Dziewior,
f4050dea-9918-5ca6-84f9-7a000a55334e,Adam Eisner,
9d1113e5-c975-5ab0-b49a-87b8d413ad41,Adam Fox,
13453308-5310-573d-b335-f78687b8b729,Adam Greenwood,
4cdbe8a9-c3ba-57cd-b524-d683826e6ef8,Adam Greenwood (Canada),
613f40ec-f25f-58d9-b3f2-0ec0ebdae950,Adam Greenwood : sailing catwalk,
b5e4eeb9-63fa-50df-bb17-538421465793,Adam Hutchinson,
91d0a09c-7749-5ee1-8bef-88636f27e60a,Adam Hutchinson (CA),
9f4bb1a9-04f3-591f-8fe8-f0b18077c5cc,Adam Joseph Keith,
b69eadd0-f001-5a3f-bfdf-a35275cde25b,Adam Keith (MI USA),USA
ac5de248-e7bd-5bca-a1de-5b85aad00856,Adam Keith (USA),
39ae681b-4d5c-5114-a571-059738b57a52,"Adam Kulh�nek (Nez""visl"")",
c3b60372-7f5b-5b9a-a694-87c97c40ac48,Adam Norton (Wgtn),
27efae37-7e70-5e4d-8ea8-ff1e5027ee48,Adam Norton 1. Pip Fulstow,
c1cc23ee-fee1-5259-bf09-429b66cd9e91,Adam Pirog,
13ecdf40-4c7f-53d9-aa80-6fd4105da8fd,"Adam Pirog (Montr�al, Qu�bec)",
34730cd4-92da-50b0-a5d0-f663d7217236,"Adam Pirog,",
9d346f2b-3a42-545a-888b-535ce2069e77,Adam Sitarski,
cdad9221-5a59-532d-b03f-a314941fcc7d,Adds Contacts Ratio Uniques Score,
7cd3d1b3-ace1-509e-97fe-935bfec6e845,Adrian Bartoszuk,
2dd41603-9351-51ab-aefd-35447c6512b3,Adrian Dick,
d3b4f17f-c7e4-5495-82d3-4b1da7974c3f,Adrian Dick (NZ),
c6b8c63f-b892-5258-8088-e39f9b217f3f,"Adrian Dick (Torbat, -NEW ZEALAND)",
c9f69530-244b-5a29-9594-d5eb07a0cd87,Adrian Dukes,
6a665ee7-cf72-538e-8887-5da554a00979,Adrian Garcia,
3c052f71-69c0-517a-8faf-ad00e3d11054,Adrian Pohl,GER
c08ebfbd-5fe3-59d5-b1fe-31ea88deb96e,Adrian Saenz (Basque Country),
6721f7e6-d545-513b-8c21-077c8836f745,Adrian Sanez (Basque Country),
1848d1a6-477c-5ce0-b5bb-b9ad042a0803,Adrian Verhoef,
2127da0e-3155-5678-8c6e-d3a301ccc640,Adrian Verhoef (Canada),
193d9c27-8134-5252-a450-328c3f28ba30,"Adrian Verhoef (Vancouver, Canada)",
4bfe2ccc-fd22-5cce-8545-78ef5b646868,Adrienne Dukes,
c5620991-9934-5cd3-9196-1ee33e85360c,Aerial Santesteban,
69dfdc03-388a-5153-9a48-a237e4acb4ff,"Aerial Santesteban, Austin TX",
474b087d-80d0-5216-b4dc-8014e92a6cc1,Aeriel Santestaban,
fbfc3be5-f32a-57e3-8f1f-c41ab113196e,Agata G�rska,
f9cb59a7-2476-5636-bd26-b4bf63bba543,Agata G�rska (Poland),
645abee0-0c63-5c90-acfd-90064407926b,Agata Piesiewicz,PL
3df755cf-78fd-5163-8d0b-fefc9aef175e,Ahren Gehrman,
242a9017-38b8-5163-82de-228fcd5ceeef,"Ahren Gehrman (Longview,WA -USA)",
478e185c-f61f-51cd-a8e6-4bdca233c188,Ahren Gehrman (U.S.A.),
85d4f086-b06f-5709-b62f-d0ccc33daf3b,Ahren Gerhman:,
36ef19a6-7327-545f-a820-89238f9a8d84,Aintno Intemann,
bf95f454-313c-5b2b-bfeb-6005f398cabb,Airam D�az,
0487427b-775c-5707-8754-4b308984e254,Aitor Armi�o (Basque Country),
57956f87-3d40-57bb-8f4d-eb2d79f050d3,AJ Schultz,
fe750d17-e518-5e23-bc62-46d90db58405,AJ Shultz,
f78d93fe-ed29-5d5e-8576-6d8b1e1b4381,Aki Pentik�inen,
f984791b-8898-54f1-94e0-7b268584df34,Aku Kolu,
bdaead00-1356-5956-a54b-e2cf82770c69,Alain Custivic,
edca257a-da13-51ec-8af8-300f27a3f3e2,Alain Custovic,
c356405a-8b66-564c-b2e4-ceb8f684a666,Alain Custovic (scratch),
dc5b69e1-2a39-5747-9048-8f9c65616bfd,Alain Custovic (Switzerland),
e8178ed7-cbb9-5fe0-8d34-09ec11a88c0b,Alan Eneev,
465f057b-3a0b-5155-bc9b-a277987b4709,Alan Gonzalez,
df1762d5-a70d-5e7b-9165-d6797573e8b4,Alan Gonzalez Gomez,
571aca4e-7908-508b-8213-afb0b5d4afed,Alan Gonzalez Gomez (Venezuela),
ed793e40-d9d9-5618-9bb8-e0128dc9115a,Alan Gonz�lez,
036823b4-be68-5247-8012-fad54a5ad1fa,Alan Gonz�lez-Anthony Di Benedetto,
2435b77d-7722-5755-aba7-2a079ae9b15a,Alan Loreto,
49f702fe-45d7-5406-b041-70fec9bb74bd,Alan Tai,
067653b8-ad78-5fff-a46a-d04337a2aa19,Alan Underhill,
ff840262-3977-5add-8583-d51411387f89,"Alan, Gonzalez",
f383d550-0464-51e7-99c9-2a39330745df,Alberto Perez,
474f3d69-da8e-55e9-9b1d-47b7a220126e,Alberto Perez (Venezuela),
477f07f9-fa4b-5620-ad36-85aceccab7d1,Alberto Romero (Basque Country),
2e0e4bb0-6a52-57d7-938f-fe52c7fb4ccf,Ale? Pelko (Slovenia),
6ddf1a61-8a68-5980-8a88-a6cfdac04f48,Ale? Zelinka,
2f33853c-b674-50c0-be54-f97dd1ffc95e,Ale? Zelinka (CZ),
bf17e976-943f-5257-8894-f6d01086c6a7,Ale? Zelinka (CZ) ? Nemesis,
85f025f1-81b1-5c37-abfa-7c04ff22c689,Ale? Zelinka (Dikt�toři Praha),
d5531357-f987-523d-afda-cbe66eeec730,Ale? Zelinka (Praha),
b39e186b-7da6-5820-80a1-8e6283bfae67,Ale? Zelinka: Symposium Bedwetter.,
ee0d6d8a-28cf-5591-b0b8-6d19b8353328,ALEJANDRO RODRIGUEZ,
a76b8acc-b9ce-5d66-8874-1c5e073e14e2,ALEJANDRO RODRIGUEZ BETANCUR,
b6860f67-8979-5ad2-95e1-5c00be122daa,ALEJANDRO RODRIGUEZ- ANIBAL MONTES,
123c5c8c-8626-5771-ab93-1e4126542897,ALEJANDRO RODRIGUEZ- CARLOS MEDINA,
eca471e5-da09-59af-b39b-4c089f421848,Aleksandar Dojci,
46437590-ae16-574f-8f96-0fb1e1f281f5,Aleksandar Kostov,
106351c1-1987-5940-90ae-8e64fb58edf9,Aleksander Smirnov,
ad7ab8fd-2721-5423-a66e-a9fefe1fa681,Aleksander Trener,
90f5452f-c873-5c24-92ac-0463bd8ea521,Aleksander Trener ?,
2aa47d57-8c96-5d8e-b73e-24efd31ebdee,Aleksandr Ivanov (unknown country),
bc350afe-8ed6-5bb5-8e68-b10d9df7d3da,Aleksei Zikin (Estonia),
4718e087-31c3-5a8b-83f2-ece4c033dfd8,Aleksey Shloma,
ead6e3de-4fd8-5324-ac8a-c1627ac5cbd9,Aleksey Shloma (Belarus),
3b1a038c-3290-5331-ba12-68249e01844b,"Aleksi Ai""ri""nen",
e8a707a0-fd80-5e3d-80ad-7c5b6380b57b,Aleksi Airinen,FIN
5afc8329-818f-5ee1-9dc3-d67394c7411c,Aleksi Airinen (FIN),
92d0ba27-4dde-5239-8058-d6393a22fdeb,Aleksi Airinen (FIN) ?,
2915b293-1e72-577f-8652-ed934d26fcfb,Aleksi Airinen (Finland),
f0851423-ef66-578f-a2fd-1dad015f7c75,Aleksi Airinen ?,
c16f9825-1776-5f7f-be5e-ee9a756b03fc,Aleksi Airinen ? Montage Rake,
0201c644-1dee-5aa9-bca2-7b8aa348dee8,Aleksi Airi�nen,
ac0444b4-a97d-5aad-b3a7-300d61cce926,Aleksi Airlinen,
7f09f0fd-abe2-5793-83b3-79ffab3daf0e,Aleksi Hirvonen,
865cf134-4799-5cd5-9ced-ce8f54b01a66,Aleksi Oehman,
91c23dbc-aebe-55c3-8707-1e247016488c,Aleksi Oehman (scratch),
cd321a43-0bc8-5125-a511-091a7fe0eb0e,Aleksi Ohman,
32704317-8f34-5054-b6e3-b85ee4eeb2ae,Aleksi Oman (FIN),
87341eb4-cf26-5601-aa31-5a4d172a6c9c,Aleksi �hman,
56111115-bc5a-5a37-bc06-7a5cfef5f73d,Aleksi �hman (Finland),
a4bba2d5-a195-57b8-bff2-528ec9b7ec41,Aleksi �hman (Finnish Kickers),
644c1558-961d-570f-9f70-2639fb152be8,Aleksi �hman (Helsinki),
cb298278-ad77-5bae-9c81-498ad1bb1403,Aleksi �hman 7. Jarno Terho,
4b58aadd-3263-5c29-89c9-d0b5376d5b15,Ales Pelko,
