person_id,person_canon,trick_canon,trick_type,mentions,first_year,last_year,event_count,sample_event,sample_line
54d24f68-96bf-5837-bdaa-02e3d0774e76,Jean Phillipe Labbé,symposium,style_term,1,2005,2005,1,,1) Jean Phillipe Labbé - Rooted Symposium Reverse Whirl
54d24f68-96bf-5837-bdaa-02e3d0774e76,Jean Phillipe Labbé,whirl,full_trick,1,2005,2005,1,,1) Jean Phillipe Labbé - Rooted Symposium Reverse Whirl
e97530df-f440-5740-8ff4-2206df644d85,Jeremiah Bechard,pixie,style_term,1,2004,2004,1,,3. Jeremiah Bechard: phoenix and pixie firefly
e5048c10-39e3-5f80-8b88-0512fb2d8089,Jeremy Benton,blender,full_trick,1,2003,2003,1,,"5th) Jeremy Benton: Stepping P.S. Blender (""S"" means 'simple' = 7 phat ADDZ)"
e5048c10-39e3-5f80-8b88-0512fb2d8089,Jeremy Benton,blurry whirl,full_trick,1,2002,2002,1,,3. Jeremy Benton (Blurry Whirl > Osis > Paradox Torque)
e5048c10-39e3-5f80-8b88-0512fb2d8089,Jeremy Benton,spinning,style_term,1,2003,2003,1,,"14th) Jeremy Benton: Ripwarrior, P. Whirl, Spinning Osis"
e5048c10-39e3-5f80-8b88-0512fb2d8089,Jeremy Benton,stepping,style_term,1,2003,2003,1,,"5th) Jeremy Benton: Stepping P.S. Blender (""S"" means 'simple' = 7 phat ADDZ)"
e5048c10-39e3-5f80-8b88-0512fb2d8089,Jeremy Benton,torque,full_trick,1,2002,2002,1,,3. Jeremy Benton (Blurry Whirl > Osis > Paradox Torque)
1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,drifter,full_trick,1,2007,2007,1,,2. Jeremy Masselis : -Crispy Torque>Pdx Drifter>Whirling swirl -Pdx
1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,fog,full_trick,1,2009,2009,1,,1. Jeremy Masselis (Fog > Smoke > Mullet)
1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,legover,full_trick,1,2007,2007,1,,10. Jeremy Masselis ? Paradox Double Legover > Double ATW inside > Symposium
1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,swirl,full_trick,1,2007,2007,1,,2. Jeremy Masselis : -Crispy Torque>Pdx Drifter>Whirling swirl -Pdx
1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,symposium,style_term,1,2007,2007,1,,10. Jeremy Masselis ? Paradox Double Legover > Double ATW inside > Symposium
1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,torque,full_trick,1,2007,2007,1,,2. Jeremy Masselis : -Crispy Torque>Pdx Drifter>Whirling swirl -Pdx
5ee61cde-2c01-5c24-9f87-e4f7554a35c3,Jeremy O'Wheel,parkwalk,full_trick,1,2003,2003,1,,3. Jeremy O'Wheel - parkwalk>ripwalk>PS whirl
5ee61cde-2c01-5c24-9f87-e4f7554a35c3,Jeremy O'Wheel,ripwalk,full_trick,1,2003,2003,1,,3. Jeremy O'Wheel - parkwalk>ripwalk>PS whirl
5ee61cde-2c01-5c24-9f87-e4f7554a35c3,Jeremy O'Wheel,whirl,full_trick,1,2003,2003,1,,3. Jeremy O'Wheel - parkwalk>ripwalk>PS whirl
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,butterfly,full_trick,1,2006,2006,1,,"1-Jess Archer- ducking butterfly, smear"
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,drifter,full_trick,1,2006,2006,1,,1- Jess Archer- parkwalk> pickup> drifter
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,ducking,style_term,1,2006,2006,1,,"1-Jess Archer- ducking butterfly, smear"
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,parkwalk,full_trick,1,2006,2006,1,,1- Jess Archer- parkwalk> pickup> drifter
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,pickup,full_trick,1,2006,2006,1,,1- Jess Archer- parkwalk> pickup> drifter
ac873358-cd16-58eb-81c0-5c9b798de252,Jess Archer,smear,full_trick,1,2006,2006,1,,"1-Jess Archer- ducking butterfly, smear"
3ff6ba8b-ae30-553e-81f9-18538fb5c86b,Jessica Archer,ducking,style_term,1,2007,2007,1,,2-Jessica Archer (ducking osis)
3ff6ba8b-ae30-553e-81f9-18538fb5c86b,Jessica Archer,legover,full_trick,1,2005,2005,1,,2) Jessica Archer - Pdx Mirage/ Pixie Legover
3ff6ba8b-ae30-553e-81f9-18538fb5c86b,Jessica Archer,osis,full_trick,1,2007,2007,1,,2-Jessica Archer (ducking osis)
3ff6ba8b-ae30-553e-81f9-18538fb5c86b,Jessica Archer,pixie,style_term,1,2005,2005,1,,2) Jessica Archer - Pdx Mirage/ Pixie Legover
4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,ducking,style_term,1,2003,2003,1,,1st) Jim Penske: Blurry Ducking P. Drifter
4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,flurry,full_trick,1,2006,2006,1,,1. Jim Penske - scorpion's tail>swifter>flurry
4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,pixie,style_term,1,2008,2008,1,,"1. Jim Penske (Fission-Pixie Double Down-PS Whirling Swirl, Whirly"
4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,spinning whirl,full_trick,1,2004,2004,1,,2. Jim Penske: whirlygig>spinning whirl>scorpion?s tail
4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,swirl,full_trick,1,2008,2008,1,,"1. Jim Penske (Fission-Pixie Double Down-PS Whirling Swirl, Whirly"
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,atomic,style_term,1,2014,2014,1,,2. Jindra Smola (Czech Republic) - super ego (atomic ducking symposium whirl)
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,ducking,style_term,1,2014,2014,1,,2. Jindra Smola (Czech Republic) - super ego (atomic ducking symposium whirl)
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,pixie,style_term,1,2013,2013,1,,3. Jindra Smola (Czech Republic) - pixie paradon swirl > mullet > gravedigger
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,symposium,style_term,1,2014,2014,1,,2. Jindra Smola (Czech Republic) - super ego (atomic ducking symposium whirl)
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,symposium whirl,full_trick,1,2014,2014,1,,2. Jindra Smola (Czech Republic) - super ego (atomic ducking symposium whirl)
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,torque,full_trick,1,2013,2013,1,,2. Jindra Smola (Czech Republic) - Paradon Swirl>mullet>steping torque
0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,whirl,full_trick,1,2014,2014,1,,2. Jindra Smola (Czech Republic) - super ego (atomic ducking symposium whirl)
80b8a17d-8f44-5571-881e-cd86f3c5c49e,Jochen Bauer,ripwalk,full_trick,1,2004,2004,1,,6. Jochen Bauer aka Doctor Jay (All) Toe set ripwalk
a16f307e-68d5-5ad4-be8f-234aeefc45fc,Joel Roset,pixie,style_term,1,2007,2007,1,,4. Joel Roset ? Pixie Double Legover > Terraging Legover > Dolomite
0f3711ce-8884-5d1c-a612-ac106a4864cf,John Fanuzzi,butterfly,full_trick,1,2008,2008,1,,4) John Fanuzzi (DATW > Butterfly > Dyno)
0f3711ce-8884-5d1c-a612-ac106a4864cf,John Fanuzzi,ducking,style_term,1,2008,2008,1,,3) John Fanuzzi (Pixie Ducking Osis)
0f3711ce-8884-5d1c-a612-ac106a4864cf,John Fanuzzi,osis,full_trick,1,2008,2008,1,,3) John Fanuzzi (Pixie Ducking Osis)
0f3711ce-8884-5d1c-a612-ac106a4864cf,John Fanuzzi,pixie,style_term,1,2008,2008,1,,3) John Fanuzzi (Pixie Ducking Osis)
ac5e2112-c6cb-58f1-869d-6f6f8a63d13b,John Mahood,atomic,style_term,1,2006,2006,1,,3) John Mahood - atomic muted clipper>rev-up>ss symp whirl
ac5e2112-c6cb-58f1-869d-6f6f8a63d13b,John Mahood,whirl,full_trick,1,2006,2006,1,,3) John Mahood - atomic muted clipper>rev-up>ss symp whirl
db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,John Suderman,butterfly,full_trick,1,2013,2013,1,,4. John Suderman (Canada) - nuclear same-side butterfly > tombstone > diving symposium whirl
db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,John Suderman,symposium,style_term,1,2013,2013,1,,4. John Suderman (Canada) - nuclear same-side butterfly > tombstone > diving symposium whirl
db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,John Suderman,symposium whirl,full_trick,1,2013,2013,1,,4. John Suderman (Canada) - nuclear same-side butterfly > tombstone > diving symposium whirl
db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,John Suderman,whirl,full_trick,1,2013,2013,1,,4. John Suderman (Canada) - nuclear same-side butterfly > tombstone > diving symposium whirl
c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,blurry whirl,full_trick,1,2019,2019,1,,16. Johnny Sarah (Blurry Whirl)
c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,butterfly,full_trick,1,2019,2019,1,,10. Johnny Sarah (Fairy Butterfly>Ripwalk>Spinning Whirl)
c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,ripwalk,full_trick,1,2019,2019,1,,10. Johnny Sarah (Fairy Butterfly>Ripwalk>Spinning Whirl)
c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,spinning,style_term,1,2019,2019,1,,10. Johnny Sarah (Fairy Butterfly>Ripwalk>Spinning Whirl)
c2c56323-1121-5a07-8416-5aca5fa1ce00,Johnny Sarah,spinning whirl,full_trick,1,2019,2019,1,,10. Johnny Sarah (Fairy Butterfly>Ripwalk>Spinning Whirl)
bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,blurry whirl,full_trick,1,2004,2004,1,,1. Jon Bean: smog>butterfly>blurry whirl
bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,butterfly,full_trick,1,2004,2004,1,,1. Jon Bean: smog>butterfly>blurry whirl
bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,drifter,full_trick,1,2004,2004,1,,1. Jon Bean: blurry drifter
bc6d80b2-d45e-52cb-b713-0714a1dc46ca,Jon Bean,whirl,full_trick,1,2004,2004,1,,1. Jon Bean: smog>butterfly>blurry whirl
6efdb5a3-bd47-5d5c-be3e-991001358bde,Jon Zaleski,whirl,full_trick,1,2003,2003,1,,Jon Zaleski (Assassin > Fairy Whirl > Vortex)
2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,osis,full_trick,1,2007,2007,1,,1st - Jonathan Schneider - Torque > Infinity Swirl > Spinning Osis
2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,spinning,style_term,1,2007,2007,1,,1st - Jonathan Schneider - Torque > Infinity Swirl > Spinning Osis
2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,torque,full_trick,1,2007,2007,1,,1st - Jonathan Schneider - Torque > Infinity Swirl > Spinning Osis
16aae952-d265-5e4d-81b8-5474f6c43802,Jorden Moir,blurry whirl,full_trick,1,2005,2005,1,,"2nd Jorden Moir don't remember his either, maybe blurry whirl > ps whirl >"
16aae952-d265-5e4d-81b8-5474f6c43802,Jorden Moir,swirl,full_trick,1,2008,2008,1,,2 - Jorden Moir (Janiwalker > Bedwetter > Paradon Swirl)
7ed2abb4-f9f2-5432-9511-b62ce1a09957,Julian Sinnl,pixie,style_term,1,2015,2015,1,,2. Julian Sinnl (Austria) - Pixie Same-Side Whirl
7ed2abb4-f9f2-5432-9511-b62ce1a09957,Julian Sinnl,whirl,full_trick,1,2015,2015,1,,2. Julian Sinnl (Austria) - Pixie Same-Side Whirl
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,legover,full_trick,1,2007,2007,1,,13. Julien Appolonio ? Pixie Double Legover
2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,pixie,style_term,1,2007,2007,1,,13. Julien Appolonio ? Pixie Double Legover
96973e82-353d-5d53-8275-63fddaaa3bb9,Julien Guil Romiti,pixie,style_term,1,2008,2008,1,,6. Julien Guil Romiti ? Pixie same Whirl > Paradox Whirl > PS Whirl
ad56005f-3da3-5f45-99c3-a691e7e6773c,Julien Romiti,paradox mirage,full_trick,1,2007,2007,1,,12. Julien Romiti ? Paradox Whirl > Paradox Mirage > Legbeater
ad56005f-3da3-5f45-99c3-a691e7e6773c,Julien Romiti,pixie,style_term,1,2007,2007,1,,10. Julien Romiti ? Pixie Torque
ad56005f-3da3-5f45-99c3-a691e7e6773c,Julien Romiti,torque,full_trick,1,2007,2007,1,,10. Julien Romiti ? Pixie Torque
ad56005f-3da3-5f45-99c3-a691e7e6773c,Julien Romiti,whirl,full_trick,1,2007,2007,1,,12. Julien Romiti ? Paradox Whirl > Paradox Mirage > Legbeater
91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,blurriest,full_trick,1,2004,2004,1,,3. Justin Dale: ripped warrior>blurry whirl>blurriest
91dbdc03-080b-5170-a2b4-6fcbc7b4f053,Justin Dale,ducking,style_term,1,2003,2003,1,,"8th) Justin Dale: Blurry Dragonflier, Ducking Butterfly, P.S. Whirl"
eb025239-b9ab-5cef-9307-7639f88a225a,Karim Daouk,blurry whirl,full_trick,1,2007,2007,1,,6. Karim Daouk ? Blurry Drifter > Blurry Whirl > Paradox Whirling Swirl
eb025239-b9ab-5cef-9307-7639f88a225a,Karim Daouk,drifter,full_trick,1,2007,2007,1,,6. Karim Daouk ? Blurry Drifter > Blurry Whirl > Paradox Whirling Swirl
eb025239-b9ab-5cef-9307-7639f88a225a,Karim Daouk,swirl,full_trick,1,2007,2007,1,,6. Karim Daouk ? Blurry Drifter > Blurry Whirl > Paradox Whirling Swirl
eb025239-b9ab-5cef-9307-7639f88a225a,Karim Daouk,whirl,full_trick,1,2007,2007,1,,6. Karim Daouk ? Blurry Drifter > Blurry Whirl > Paradox Whirling Swirl
d1aace44-cd92-5b85-9ed1-fe4afb2cd502,Ken Somolinos,gyro,style_term,1,2006,2006,1,,3. Ken Somolinos - alpine legbeater>fog>gyro mirage
2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,blur,full_trick,1,2003,2003,1,,"11th) Kenny Shults: Ripwalk, P.S. Whirl, Symposium Blur"
2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,ripwalk,full_trick,1,2003,2003,1,,"11th) Kenny Shults: Ripwalk, P.S. Whirl, Symposium Blur"
2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,symposium,style_term,1,2003,2003,1,,"11th) Kenny Shults: Ripwalk, P.S. Whirl, Symposium Blur"
2a6a7c9e-1d8a-4f9a-a8f5-6f3a3c1e9b0f,Kenneth Shults,whirl,full_trick,1,2003,2003,1,,"11th) Kenny Shults: Ripwalk, P.S. Whirl, Symposium Blur"
cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,butterfly,full_trick,1,2004,2004,1,,6. Kev McGrogan: pixie legover>butterfly>DLO
cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,legover,full_trick,1,2004,2004,1,,6. Kev McGrogan: pixie legover>butterfly>DLO
cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,pixie,style_term,1,2004,2004,1,,6. Kev McGrogan: pixie legover>butterfly>DLO
cb0ef33f-3d90-5767-a574-f4f1adb9c66b,Kev McGrogan,ripwalk,full_trick,1,2004,2004,1,,6. Kev McGrogan: ripwalk (both sides)
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,blur,full_trick,1,2004,2004,1,,1. Kevin Crowly: Blur>Smear>Pixie butterfly
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,butterfly,full_trick,1,2004,2004,1,,1. Kevin Crowly: Blur>Smear>Pixie butterfly
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,food processor,full_trick,1,2007,2007,1,,5) Kevin Crowley: food processor
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,pixie,style_term,1,2004,2004,1,,1. Kevin Crowly: Blur>Smear>Pixie butterfly
ad54afe3-3f18-5862-87d1-4e02e4fbf9fd,Kevin Crowley,smear,full_trick,1,2004,2004,1,,1. Kevin Crowly: Blur>Smear>Pixie butterfly
6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,dimwalk,full_trick,1,2007,2007,1,,4. Kevin Regamy -- Smog>Sailing ss Mirage>Dimwalk
6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,pixie,style_term,1,2007,2007,1,,5) Kevin Regamey : flail > symp egg > pixie flail
6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,torque,full_trick,1,2006,2006,1,,"1-Kevin Regamy- alpha atomic torque, pandemonium"
f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,ripwalk,full_trick,1,2015,2015,1,,9. Krystian Bubula (Poland) - Ripwalk > Ducking Butterfly > Whirl
f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,symposium,style_term,1,2015,2015,1,,3. Krystian Bubula (Poland) - Ducking Symposium Butterfly
f07b9590-cb35-55ba-8277-3e9c15e177d0,Krystian Bubula,whirl,full_trick,1,2015,2015,1,,9. Krystian Bubula (Poland) - Ripwalk > Ducking Butterfly > Whirl
ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,eggbeater,full_trick,1,2012,2012,1,,4. Krzysztof Sobótka (Terraging Symp. Eggbeater) (Poland)
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,atomic,style_term,1,2007,2007,1,,3. Kyle Hewitt--Symposium Atomic ss Symposium Mirage
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,butterfly,full_trick,1,2007,2007,1,,4. Kyle Hewitt (Fairy Ducking Butterfly)
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,ducking,style_term,1,2007,2007,1,,4. Kyle Hewitt (Fairy Ducking Butterfly)
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,osis,full_trick,1,2007,2007,1,,3. Kyle Hewitt (Phoenix-Blurry Whirl-Osis)
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,ripwalk,full_trick,1,2007,2007,1,,"1. Kyle Hewitt -- Ripped Warrior>Ripwalk>Blurry Whirl, Smear>Dimwalk>DLO"
9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,smear,full_trick,1,2007,2007,1,,"1. Kyle Hewitt -- Ripped Warrior>Ripwalk>Blurry Whirl, Smear>Dimwalk>DLO"
b20ba292-aa4b-5271-817a-d1a80bcb4d65,Kyle Warren,pixie,style_term,1,2008,2008,1,,3) Kyle Warren - pixie clipper > diving clipper > toe stall
ee569024-9b98-5ae0-8f39-8f0a97d99dfa,Lasse Salmenhaara,blender,full_trick,1,2001,2001,1,,"1. Lasse Salmenhaara, Helsinki, Finland - Ripped warrior -> Pdx blender!!!!!"
69667b03-2f4f-55b7-9c2f-79a5b60f362b,Lauri Airinen,superfly,full_trick,1,2013,2013,1,,2. Lauri Airinen ? Superfly Swirl
69667b03-2f4f-55b7-9c2f-79a5b60f362b,Lauri Airinen,swirl,full_trick,1,2013,2013,1,,2. Lauri Airinen ? Superfly Swirl
69667b03-2f4f-55b7-9c2f-79a5b60f362b,Lauri Airinen,symposium,style_term,1,2013,2013,1,,2. Lauri Airinen ? Blurry Symposium Whirl > Whirlwind > Spender
69667b03-2f4f-55b7-9c2f-79a5b60f362b,Lauri Airinen,symposium whirl,full_trick,1,2013,2013,1,,2. Lauri Airinen ? Blurry Symposium Whirl > Whirlwind > Spender
69667b03-2f4f-55b7-9c2f-79a5b60f362b,Lauri Airinen,whirl,full_trick,1,2013,2013,1,,2. Lauri Airinen ? Blurry Symposium Whirl > Whirlwind > Spender
a6ac429b-c0c0-5339-bebd-6330299e5b0f,Lee Byrd,butterfly,full_trick,1,2004,2004,1,,5. Lee Byrd: double atw>butterfly>ripwalk
775b1aa9-1f18-5a84-8b92-57c693806da9,Lee S.,blender,full_trick,1,2006,2006,1,,2. Lee S.: phoenix > ripwalk > blender
775b1aa9-1f18-5a84-8b92-57c693806da9,Lee S.,ripwalk,full_trick,1,2006,2006,1,,2. Lee S.: phoenix > ripwalk > blender
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,blurriest,full_trick,1,2003,2003,1,,"1st) Lon Smith: Blurry Drifter, Mobius, Blurriest"
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,drifter,full_trick,1,2003,2003,1,,"1st) Lon Smith: Blurry Drifter, Mobius, Blurriest"
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,ducking,style_term,1,2003,2003,1,,"7th) Lon Smith: Double-Spinning Clipper, Mobius, Ducking Osis"
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,osis,full_trick,1,2003,2003,1,,"7th) Lon Smith: Double-Spinning Clipper, Mobius, Ducking Osis"
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,spinning clipper,full_trick,1,2003,2003,1,,"7th) Lon Smith: Double-Spinning Clipper, Mobius, Ducking Osis"
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,torque,full_trick,1,2008,2008,1,,4. Lon Smith (Blurry Torque-PS Whirl-Whirlwind)
60860e34-935d-5bb0-b718-a430fa4a142e,Lon Smith,whirl,full_trick,1,2008,2008,1,,4. Lon Smith (Blurry Torque-PS Whirl-Whirlwind)
23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,ducking,style_term,1,2007,2007,1,,6. Luis Monhollon -- Ducking Butter>Gyro Butter>In-Spinning Butter
23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,gyro,style_term,1,2007,2007,1,,6. Luis Monhollon -- Ducking Butter>Gyro Butter>In-Spinning Butter
23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,spinning,style_term,1,2007,2007,1,,6. Luis Monhollon -- Ducking Butter>Gyro Butter>In-Spinning Butter
8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,pixie,style_term,1,2002,2002,1,,1 - Lynton Stephens (Shooting mirage>pixie warrior>blurriest)
8a740aac-66c5-5fe2-a482-2acd1d1cdc11,Lynton Stephens,torque,full_trick,1,2003,2003,1,,1. Lynton Stephens - legbeater>blurriest>paradox torque
28f922a5-5d62-5473-b08e-3cd2ef6f74fe,Maciej Bujko,ripwalk,full_trick,1,2018,2018,1,,8. Maciej Bujko - Phoenix > ripwalk > bedwetter
401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,butterfly,full_trick,1,2017,2017,1,,3. Maciek Niczyporuk (nemesis | clownface | stepping butterfly symposium
401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,stepping,style_term,1,2017,2017,1,,3. Maciek Niczyporuk (nemesis | clownface | stepping butterfly symposium
401af1f3-a976-5403-9740-210e2849f159,Maciej Niczyporuk,symposium,style_term,1,2017,2017,1,,3. Maciek Niczyporuk (nemesis | clownface | stepping butterfly symposium
94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,ducking,style_term,1,2022,2022,1,,6. Maciej Pietrzycki (Poland) - Ripwalk ducking osis torque
94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,legover,full_trick,1,2018,2018,1,,9. Maciej Pietrzycki - Pixie legover > DLO > crossbody rake
94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,osis,full_trick,1,2022,2022,1,,6. Maciej Pietrzycki (Poland) - Ripwalk ducking osis torque
94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,pixie,style_term,1,2018,2018,1,,9. Maciej Pietrzycki - Pixie legover > DLO > crossbody rake
94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,ripwalk,full_trick,1,2022,2022,1,,6. Maciej Pietrzycki (Poland) - Ripwalk ducking osis torque
94fa84c1-d2d6-52df-a224-c318a0e3771c,Maciej Pietrzycki,torque,full_trick,1,2022,2022,1,,6. Maciej Pietrzycki (Poland) - Ripwalk ducking osis torque
9cd9cd3b-f4f9-5444-8dcc-46f60e41fb59,Manna Mpepo,butterfly,full_trick,1,2007,2007,1,,-Manna Mpepo (dimwalk> ripwalk> butterfly)
9cd9cd3b-f4f9-5444-8dcc-46f60e41fb59,Manna Mpepo,dimwalk,full_trick,1,2007,2007,1,,-Manna Mpepo (dimwalk> ripwalk> butterfly)
9cd9cd3b-f4f9-5444-8dcc-46f60e41fb59,Manna Mpepo,drifter,full_trick,1,2008,2008,1,,1) Manna Mpepo - blurry drifter
9cd9cd3b-f4f9-5444-8dcc-46f60e41fb59,Manna Mpepo,ducking,style_term,1,2008,2008,1,,1) Manna Mpepo - Pixie ducking clip > osis > ripwalk
9cd9cd3b-f4f9-5444-8dcc-46f60e41fb59,Manna Mpepo,osis,full_trick,1,2008,2008,1,,1) Manna Mpepo - Pixie ducking clip > osis > ripwalk
9cd9cd3b-f4f9-5444-8dcc-46f60e41fb59,Manna Mpepo,pixie,style_term,1,2008,2008,1,,1) Manna Mpepo - Pixie ducking clip > osis > ripwalk
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,fog,full_trick,1,2012,2012,1,,4. Marcin Bujko (Poland) - fog > pixie spinning osis > food processor
4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,mobius,full_trick,1,2010,2010,1,,3. Marcin Bujko (Poland) - pixie spinning osis > food processor > mobius
21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,barfly,full_trick,1,2009,2009,1,,"9. Marcin Staroñ (Blur > Legbeater > Barfly, Blizzard > Legbeater > Blurriest)"
21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,blur,full_trick,1,2009,2009,1,,"9. Marcin Staroñ (Blur > Legbeater > Barfly, Blizzard > Legbeater > Blurriest)"
21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,blurriest,full_trick,1,2009,2009,1,,"9. Marcin Staroñ (Blur > Legbeater > Barfly, Blizzard > Legbeater > Blurriest)"
05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,pixie,style_term,1,2016,2016,1,,6. Marco Hartig (Pixie Double Down > Stepping Whip > Paradox Torque)
05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,stepping,style_term,1,2016,2016,1,,6. Marco Hartig (Pixie Double Down > Stepping Whip > Paradox Torque)
05e1eec0-b3f1-5728-8ad2-831de4fc204f,Marco Hartig,torque,full_trick,1,2016,2016,1,,6. Marco Hartig (Pixie Double Down > Stepping Whip > Paradox Torque)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,blender,full_trick,1,2017,2017,1,,8. Mariusz Wilk (alpine blurry whirl>spinning clipper>blender)
4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,blurry whirl,full_trick,1,2017,2017,1,,8. Mariusz Wilk (alpine blurry whirl>spinning clipper>blender)
