chain_id,event_id,year,person_id,person_canon,match_type,attribution_confidence,sequence_index,normalized_trick,original_tokens,merge_window,was_merged,adds,merge_method
1158263300_42,1158263300,2006,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,,direct,1,spinning,spinning,1,False,,unresolved_modifier
1158263300_42,1158263300,2006,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,,direct,2,food processor,food processor,1,False,6.0,direct
1163784775_284,1163784775,2007,457cdaa2-3ec3-5aed-b340-708420125d7c,Will Digges,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1163784775_284,1163784775,2007,457cdaa2-3ec3-5aed-b340-708420125d7c,Will Digges,,context_window,1,barraging,barraging,1,False,,unresolved_modifier
1163784775_284,1163784775,2007,457cdaa2-3ec3-5aed-b340-708420125d7c,Will Digges,,context_window,2,fog,fog,1,False,5.0,direct
1163784775_287,1163784775,2007,e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,,context_window,0,fog,fog,1,False,5.0,direct
1163784775_287,1163784775,2007,e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,,context_window,1,paradox torque,paradox torque,1,False,5.0,direct
1163784775_288,1163784775,2007,e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,,context_window,0,butterfly,butterfly,1,False,3.0,direct
1163784775_288,1163784775,2007,e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,,context_window,1,fog,fog,1,False,5.0,direct
1163784775_288,1163784775,2007,e5ae5d7c-8286-5afd-9fc9-1fd50a059ff2,Sam Potter,,context_window,2,blender,blender,1,False,4.0,direct
1163784775_292,1163784775,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,0,spinning whirl,spinning whirl,1,False,5.0,direct
1163784775_292,1163784775,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,1,mobius,mobius,1,False,5.0,direct
1163784775_292,1163784775,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,2,swirl,swirl,1,False,3.0,direct
1163784775_295,1163784775,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,0,paradox torque,paradox|torque,2,True,5.0,dict_match
1163784775_296,1163784775,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,0,whirl,whirl,1,False,3.0,direct
1163784775_296,1163784775,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,context_window,1,whirl,whirl,1,False,3.0,direct
1163784775_299,1163784775,2007,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,,context_window,0,blurriest,blurriest,1,False,5.0,direct
1163784775_299,1163784775,2007,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,,context_window,1,whirl,whirl,1,False,3.0,direct
1163784775_300,1163784775,2007,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,,context_window,0,fusion,fusion,1,False,5.0,direct
1163784775_300,1163784775,2007,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,,context_window,1,blurry whirl,blurry whirl,1,False,5.0,direct
1163784775_309,1163784775,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,0,spinning,spinning,1,False,,unresolved_modifier
1163784775_309,1163784775,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,1,barfly,barfly,1,False,4.0,direct
1163784775_309,1163784775,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,2,spinning,spinning,1,False,,unresolved_modifier
1163784775_320,1163784775,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,0,spinning clipper,spinning clipper,1,False,3.0,direct
1163784775_320,1163784775,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,1,swirl,swirl,1,False,3.0,direct
1172931308_24,1172931308,2007,16aae952-d265-5e4d-81b8-5474f6c43802,Jorden Moir,,context_window,0,atomic butterfly,atomic butterfly,1,False,4.0,direct
1172931308_24,1172931308,2007,16aae952-d265-5e4d-81b8-5474f6c43802,Jorden Moir,,context_window,1,swirl,swirl,1,False,3.0,direct
1173467292_26,1173467292,2007,4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,,direct,0,eggbeater,eggbeater,1,False,3.0,direct
1173467292_26,1173467292,2007,4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,,direct,1,eggbeater,eggbeater,1,False,3.0,direct
1173467292_27,1173467292,2007,67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,,direct,0,blurriest,blurriest,1,False,5.0,direct
1173467292_27,1173467292,2007,67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,,direct,1,spinning whirl,spinning whirl,1,False,5.0,direct
1173467292_27,1173467292,2007,67f14498-b4d7-54f4-ad8a-3a4d95ccbd24,Jake Wren,,direct,2,blurry whirl,blurry whirl,1,False,5.0,direct
1173467292_29,1173467292,2007,348ea683-38f2-54ab-ad04-db29a37bb687,Zeb Jackson,,direct,0,spinning,spinning,1,False,,unresolved_modifier
1173467292_29,1173467292,2007,348ea683-38f2-54ab-ad04-db29a37bb687,Zeb Jackson,,direct,1,blurry whirl,blurry whirl,1,False,5.0,direct
1173467292_29,1173467292,2007,348ea683-38f2-54ab-ad04-db29a37bb687,Zeb Jackson,,direct,2,osis,osis,1,False,3.0,direct
1173467292_32,1173467292,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,0,paradox whirl,paradox whirl,1,False,4.0,direct
1173467292_32,1173467292,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,1,paradox blender,paradox blender,1,False,5.0,direct
1173467292_32,1173467292,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,2,gyro,gyro,1,False,,unresolved_modifier
1173467292_37,1173467292,2007,6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,,direct,0,eggbeater,eggbeater,1,False,3.0,direct
1173467292_37,1173467292,2007,6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,,direct,1,symposium,symposium,1,False,,unresolved_modifier
1173467292_42,1173467292,2007,9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,,direct,0,ripwalk,ripwalk,1,False,4.0,direct
1173467292_42,1173467292,2007,9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,,direct,1,blurry whirl,blurry whirl,1,False,5.0,direct
1173467292_42,1173467292,2007,9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,,direct,2,smear,smear,1,False,3.0,direct
1173467292_42,1173467292,2007,9f9142e1-95ac-511a-b996-7873698c7818,Kyle Hewitt,,direct,3,dimwalk,dimwalk,1,False,4.0,direct
1173467292_43,1173467292,2007,4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,,direct,0,ripwalk,ripwalk,1,False,4.0,direct
1173467292_43,1173467292,2007,4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,,direct,1,eggbeater,eggbeater,1,False,3.0,direct
1173467292_43,1173467292,2007,4e7d48ab-1639-5784-bf98-d936a3935489,Gray Chadwick,,direct,2,blur,blur,1,False,4.0,direct
1173467292_44,1173467292,2007,1bfb569c-6400-5fbb-aca1-66b0cfb3abc3,Jacob Wren,,direct,0,ripwalk,ripwalk,1,False,4.0,direct
1173467292_44,1173467292,2007,1bfb569c-6400-5fbb-aca1-66b0cfb3abc3,Jacob Wren,,direct,1,whirl,whirl,1,False,3.0,direct
1173467292_44,1173467292,2007,1bfb569c-6400-5fbb-aca1-66b0cfb3abc3,Jacob Wren,,direct,2,spinning,spinning,1,False,,unresolved_modifier
1173467292_45,1173467292,2007,8fc44a4b-aa33-5106-8cc6-8f2303bf1b0e,Zac Jackson,,direct,0,ripwalk,ripwalk,1,False,4.0,direct
1173467292_45,1173467292,2007,8fc44a4b-aa33-5106-8cc6-8f2303bf1b0e,Zac Jackson,,direct,1,mirage,mirage,1,False,2.0,direct
1173467292_45,1173467292,2007,8fc44a4b-aa33-5106-8cc6-8f2303bf1b0e,Zac Jackson,,direct,2,ripwalk,ripwalk,1,False,4.0,direct
1173467292_45,1173467292,2007,8fc44a4b-aa33-5106-8cc6-8f2303bf1b0e,Zac Jackson,,direct,3,mirage,mirage,1,False,2.0,direct
1173467292_46,1173467292,2007,348ea683-38f2-54ab-ad04-db29a37bb687,Zeb Jackson,,direct,0,smear,smear,1,False,3.0,direct
1173467292_46,1173467292,2007,348ea683-38f2-54ab-ad04-db29a37bb687,Zeb Jackson,,direct,1,dimwalk,dimwalk,1,False,4.0,direct
1173467292_46,1173467292,2007,348ea683-38f2-54ab-ad04-db29a37bb687,Zeb Jackson,,direct,2,whirl,whirl,1,False,3.0,direct
1173467292_47,1173467292,2007,7afe03a1-08a3-5ea2-a884-f56589aeea38,Benjamin Benulis,,direct,0,mirage,mirage,1,False,2.0,direct
1173467292_47,1173467292,2007,7afe03a1-08a3-5ea2-a884-f56589aeea38,Benjamin Benulis,,direct,1,mirage,mirage,1,False,2.0,direct
1173467292_49,1173467292,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,direct,0,spinning,spinning,1,False,,unresolved_modifier
1173467292_49,1173467292,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,direct,1,spinning,spinning,1,False,,unresolved_modifier
1173467292_50,1173467292,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,0,blender,blender,1,False,4.0,direct
1173467292_50,1173467292,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,1,food processor,food processor,1,False,6.0,direct
1173467292_50,1173467292,2007,4d04edec-6cd0-582d-b4e1-e8ead070a8c8,Jim Penske,,context_window,2,whirl,whirl,1,False,3.0,direct
1173467292_51,1173467292,2007,48268322-19d9-5180-aac2-241293167d21,Nick Landes,,direct,0,gyro whirl,gyro|whirl,2,True,4.0,dict_match
1173467292_52,1173467292,2007,bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,,direct,0,blurry whirl,blurry whirl,1,False,5.0,direct
1173467292_52,1173467292,2007,bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,,direct,1,torque,torque,1,False,4.0,direct
1173467292_52,1173467292,2007,bd97ebe2-5ecd-5854-9d2e-b877a27ac527,Daryl Genz,,direct,2,mirage,mirage,1,False,2.0,direct
1173467292_53,1173467292,2007,6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,,direct,0,mirage,mirage,1,False,2.0,direct
1173467292_53,1173467292,2007,6c912402-7d0e-580d-938c-7c6542c48bb1,Kevin Regamey,,direct,1,dimwalk,dimwalk,1,False,4.0,direct
1173467292_54,1173467292,2007,e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,,direct,0,stepping,stepping,1,False,,unresolved_modifier
1173467292_54,1173467292,2007,e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,,direct,1,pixie,pixie,1,False,2.0,unresolved_modifier
1173467292_55,1173467292,2007,23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,,direct,0,ducking,ducking,1,False,,unresolved_modifier
1173467292_55,1173467292,2007,23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,,direct,1,gyro,gyro,1,False,,unresolved_modifier
1173467292_55,1173467292,2007,23c6748c-39f8-5ecd-ae9c-c3d83c0bfec6,Luis Monhollon,,direct,2,spinning,spinning,1,False,,unresolved_modifier
1176650845_10,1176650845,2007,e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,,direct,0,ducking clipper,ducking clipper,1,False,3.0,direct
1176650845_10,1176650845,2007,e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,,direct,1,mirage,mirage,1,False,2.0,direct
1176650845_10,1176650845,2007,e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,,direct,2,dimwalk,dimwalk,1,False,4.0,direct
1176650845_11,1176650845,2007,e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,,context_window,0,double around the world,double around the world,1,False,3.0,direct
1176650845_11,1176650845,2007,e8aa88b0-f630-555a-ac0c-60d033607464,Chris Balch,,context_window,1,butterfly,butterfly,1,False,3.0,direct
1176650845_12,1176650845,2007,77de2a9d-0785-5fea-bc31-e614ae622492,Benny Kellman,,direct,0,clipper,clipper,1,False,2.0,direct
1176650845_12,1176650845,2007,77de2a9d-0785-5fea-bc31-e614ae622492,Benny Kellman,,direct,1,spinning clipper,spinning clipper,1,False,3.0,direct
1176650845_12,1176650845,2007,77de2a9d-0785-5fea-bc31-e614ae622492,Benny Kellman,,direct,2,spinning,spinning,1,False,,unresolved_modifier
1176650845_13,1176650845,2007,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,,direct,0,torque,torque,1,False,4.0,direct
1176650845_13,1176650845,2007,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,,direct,1,swirl,swirl,1,False,3.0,direct
1176650845_13,1176650845,2007,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,,direct,2,spinning osis,spinning osis,1,False,4.0,direct
1177512537_22,1177512537,2007,1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,,direct,0,torque,torque,1,False,4.0,direct
1177512537_22,1177512537,2007,1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,,direct,1,drifter,drifter,1,False,3.0,direct
1177512537_22,1177512537,2007,1f864e5e-28bc-5370-8f30-49bc3c65c64c,Jeremy Masselis,,direct,2,swirl,swirl,1,False,3.0,direct
1181021804_18,1181021804,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,0,whirl,whirl,1,False,3.0,direct
1181021804_18,1181021804,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,1,whirl,whirl,1,False,3.0,direct
1181021804_18,1181021804,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,2,spinning,spinning,1,False,,unresolved_modifier
1181021804_19,1181021804,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,direct,0,blurry whirl,blurry whirl,1,False,5.0,direct
1181021804_19,1181021804,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,direct,1,blurry whirl,blurry whirl,1,False,5.0,direct
1181021804_19,1181021804,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,direct,2,whirl,whirl,1,False,3.0,direct
1181021804_20,1181021804,2007,de72051a-f92e-5e3c-b161-af9028b11492,Adam Greenwood,,direct,0,atomic,atomic,1,False,,unresolved_modifier
1181021804_20,1181021804,2007,de72051a-f92e-5e3c-b161-af9028b11492,Adam Greenwood,,direct,1,blur,blur,1,False,4.0,direct
1181021804_21,1181021804,2007,10f0e26c-4ec9-5916-bc9b-ff587c0681d4,Eric Chan,,direct,0,rev whirl,rev whirl,1,False,3.0,direct
1181021804_21,1181021804,2007,10f0e26c-4ec9-5916-bc9b-ff587c0681d4,Eric Chan,,direct,1,rev whirl,rev whirl,1,False,3.0,direct
1181021804_27,1181021804,2007,6c5ddac5-178d-56b9-a514-ee66d1b24a16,Tony Whitney,,direct,0,smear,smear,1,False,3.0,direct
1181021804_27,1181021804,2007,6c5ddac5-178d-56b9-a514-ee66d1b24a16,Tony Whitney,,direct,1,dimwalk,dimwalk,1,False,4.0,direct
1181021804_27,1181021804,2007,6c5ddac5-178d-56b9-a514-ee66d1b24a16,Tony Whitney,,direct,2,whirl,whirl,1,False,3.0,direct
1181021804_28,1181021804,2007,17fc25c9-e348-5e57-8e6a-e3e974cc28e9,Denton Louis,,direct,0,legover,legover,1,False,2.0,direct
1181021804_28,1181021804,2007,17fc25c9-e348-5e57-8e6a-e3e974cc28e9,Denton Louis,,direct,1,mirage,mirage,1,False,2.0,direct
1183729267_169,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,ducking mirage,ducking mirage,1,False,3.0,direct
1183729267_169,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,ducking,ducking,1,False,,unresolved_modifier
1183729267_169,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,2,paradox,paradox,1,False,,unresolved_modifier
1183729267_171,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,food processor,food processor,1,False,6.0,direct
1183729267_171,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,ducking,ducking,1,False,,unresolved_modifier
1183729267_172,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,food processor,food processor,1,False,6.0,direct
1183729267_172,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,superfly,superfly,1,False,5.0,direct
1183729267_173,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,legover,legover,1,False,2.0,direct
1183729267_173,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,legover,legover,1,False,2.0,direct
1183729267_175,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,drifter,drifter,1,False,3.0,direct
1183729267_175,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,blurry whirl,blurry whirl,1,False,5.0,direct
1183729267_175,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,2,paradox,paradox,1,False,,unresolved_modifier
1183729267_176,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,symposium,symposium,1,False,,unresolved_modifier
1183729267_176,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,symposium whirl,symposium whirl,1,False,4.0,direct
1183729267_176,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,2,whirl,whirl,1,False,3.0,direct
1183729267_178,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,blurry whirl,blurry whirl,1,False,5.0,direct
1183729267_178,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,whirl,whirl,1,False,3.0,direct
1183729267_178,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,2,swirl,swirl,1,False,3.0,direct
1183729267_179,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,legover,legover,1,False,2.0,direct
1183729267_179,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,symposium,symposium,1,False,,unresolved_modifier
1183729267_181,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,paradox whirl,paradox whirl,1,False,4.0,direct
1183729267_181,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,spinning osis,spinning osis,1,False,4.0,direct
1183729267_182,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,0,paradox whirl,paradox whirl,1,False,4.0,direct
1183729267_182,1183729267,2007,2f3d1d48-2e06-57f0-bca0-5211c668f88f,Julien Appolonio,,context_window,1,paradox mirage,paradox mirage,1,False,3.0,direct
1185458086_28,1185458086,2007,2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,,direct,0,spinning,spinning,1,False,,unresolved_modifier
1185458086_28,1185458086,2007,2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,,direct,1,dimwalk,dimwalk,1,False,4.0,direct
1185458086_30,1185458086,2007,2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,,context_window,0,drifter,drifter,1,False,3.0,direct
1185458086_30,1185458086,2007,2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,,context_window,1,blurriest,blurriest,1,False,5.0,direct
1185458086_30,1185458086,2007,2512e04d-9d40-5794-9807-5cbf616df0a6,Gielnicki Damian,,context_window,2,eggbeater,eggbeater,1,False,3.0,direct
1188233129_12,1188233129,2007,e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,,direct,0,blur,blur,1,False,4.0,direct
1188233129_12,1188233129,2007,e53e759e-e2e1-589b-a5b2-4c95e89b8e8c,Rory Dawson,,direct,1,butterfly,butterfly,1,False,3.0,direct
1188233129_13,1188233129,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,0,blurry whirl,blurry whirl,1,False,5.0,direct
1188233129_13,1188233129,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,1,blurry whirl,blurry whirl,1,False,5.0,direct
1188233129_13,1188233129,2007,bf5ce745-18b5-50b5-87a5-b2af6ffbf21c,Byrin Wylie,,direct,2,blurriest,blurriest,1,False,5.0,direct
1188233129_14,1188233129,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,direct,0,blurry whirl,blurry whirl,1,False,5.0,direct
1188233129_14,1188233129,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,direct,1,ripwalk,ripwalk,1,False,4.0,direct
1188233129_14,1188233129,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,direct,2,whirl,whirl,1,False,3.0,direct
1188233129_16,1188233129,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,context_window,0,dimwalk,dimwalk,1,False,4.0,direct
1188233129_16,1188233129,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,context_window,1,ripwalk,ripwalk,1,False,4.0,direct
1188233129_16,1188233129,2007,8606f658-92cd-570c-bf5e-2865de4a9b48,Andrew Grant,,context_window,2,butterfly,butterfly,1,False,3.0,direct
1193783964_10,1193783964,2008,c8aa0d72-fc62-5da2-94ab-b7eabd58ae19,Eric Chang,,direct,0,stepping,stepping,1,False,,unresolved_modifier
1193783964_10,1193783964,2008,c8aa0d72-fc62-5da2-94ab-b7eabd58ae19,Eric Chang,,direct,1,ducking,ducking,1,False,,unresolved_modifier
1193783964_6,1193783964,2008,743b3110-af5d-5b1d-a489-5f0ebece2abd,Alex Bernstein,,direct,0,whirl,whirl,1,False,3.0,direct
1193783964_6,1193783964,2008,743b3110-af5d-5b1d-a489-5f0ebece2abd,Alex Bernstein,,direct,1,whirl,whirl,1,False,3.0,direct
1195773772_26,1195773772,2007,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,,direct,0,drifter,drifter,1,False,3.0,direct
1195773772_26,1195773772,2007,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,,direct,1,spinning,spinning,1,False,,unresolved_modifier
1195773772_26,1195773772,2007,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,,direct,2,tapping,tapping,1,False,,unresolved_modifier
1195773772_28,1195773772,2007,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,,direct,0,food processor,food processor,1,False,6.0,direct
1195773772_28,1195773772,2007,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,,direct,1,mobius,mobius,1,False,5.0,direct
1200325415_98,1200325415,2008,3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,,direct,0,paradox mirage,paradox mirage,1,False,3.0,direct
1200325415_98,1200325415,2008,3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,,direct,1,blur,blur,1,False,4.0,direct
1200325415_98,1200325415,2008,3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,,direct,2,symposium whirl,symposium whirl,1,False,4.0,direct
1200725314_3,1200725314,2008,f825bd42-5056-55c5-8a4c-ba0788615e01,Ben Skaggs,,direct,0,whirl,whirl,1,False,3.0,direct
1200725314_3,1200725314,2008,f825bd42-5056-55c5-8a4c-ba0788615e01,Ben Skaggs,,direct,1,whirl,whirl,1,False,3.0,direct
1200725314_3,1200725314,2008,f825bd42-5056-55c5-8a4c-ba0788615e01,Ben Skaggs,,direct,2,paradox torque,paradox torque,1,False,5.0,direct
1200725314_4,1200725314,2008,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,,direct,0,ripwalk,ripwalk,1,False,4.0,direct
1200725314_4,1200725314,2008,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,,direct,1,whirl,whirl,1,False,3.0,direct
1200725314_4,1200725314,2008,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,,direct,2,whirl,whirl,1,False,3.0,direct
1204904987_42,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,0,pixie,pixie,1,False,2.0,unresolved_modifier
1204904987_42,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,1,blurry whirl,blurry whirl,1,False,5.0,direct
1204904987_42,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,2,whirl,whirl,1,False,3.0,direct
1204904987_43,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,0,ripwalk,ripwalk,1,False,4.0,direct
1204904987_43,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,1,whirl,whirl,1,False,3.0,direct
1204904987_44,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,0,dimwalk,dimwalk,1,False,4.0,direct
1204904987_44,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,1,drifter,drifter,1,False,3.0,direct
1204904987_44,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,2,legover,legover,1,False,2.0,direct
1204904987_45,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,0,ducking clipper,ducking clipper,1,False,3.0,direct
1204904987_45,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,1,drifter,drifter,1,False,3.0,direct
1204904987_45,1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,,context_window,2,legover,legover,1,False,2.0,direct
1216849705_29,1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,,direct,0,blur,blur,1,False,4.0,direct
1216849705_29,1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,,direct,1,dimwalk,dimwalk,1,False,4.0,direct
1216849705_29,1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,,direct,2,swirl,swirl,1,False,3.0,direct
1216849705_29,1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,,direct,3,smear,smear,1,False,3.0,direct
