event_id,year,person_id,person_canon,attribution_confidence,chain_id,sequence_index,trick_canon
1204904987,2008,2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,context_window,1204904987_45,2,legover
1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,direct,1216849705_29,0,blur
1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,direct,1216849705_29,1,dimwalk
1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,direct,1216849705_29,2,swirl
1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,direct,1216849705_29,3,smear
1216849705,2008,c1c401e4-2560-5f81-9f5b-8c866a93eb12,Cody Rushing,direct,1216849705_29,4,dimwalk
1216849705,2008,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,direct,1216849705_30,0,ripwalk
1216849705,2008,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,direct,1216849705_30,1,ripwalk
1216849705,2008,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,direct,1216849705_30,2,swirl
1216849705,2008,746cc216-852b-5788-bdf3-7b08b853664c,Mike Stokely,direct,1216849705_31,0,butterfly
1216849705,2008,746cc216-852b-5788-bdf3-7b08b853664c,Mike Stokely,direct,1216849705_31,1,mirage
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,0,butterfly
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,1,whirl
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,2,osis
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,3,dimwalk
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,4,osis
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,5,butterfly
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_33,6,swirl
1216849705,2008,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,direct,1216849705_36,0,swirl
1216849705,2008,2c16c43d-6111-5231-b813-23f20f6ba7a3,Jonathan Schneider,direct,1216849705_36,1,swirl
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_40,0,ducking butterfly
1216849705,2008,fa005bba-9079-5b6a-9eec-592016d90f66,Greg Solis,direct,1216849705_40,1,dimwalk
1219405634,2008,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,direct,1219405634_98,0,drifter
1219405634,2008,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,direct,1219405634_98,1,torque
1219405634,2008,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,context_window,1219405634_99,0,barraging
1219405634,2008,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,context_window,1219405634_99,1,symposium dlo
1219405634,2008,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,context_window,1219405634_99,2,atomic
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_116,0,clipper
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_116,1,ducking
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_120,0,drifter
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_120,1,spinning clipper
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_123,0,legover
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_123,1,drifter
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_123,2,stepping
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_125,0,ducking clipper
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_125,1,ducking
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_125,2,whirl
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_128,0,stepping
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_128,1,eggbeater
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_131,0,butterfly
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_131,1,spinning osis
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_134,0,blender
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_134,1,atom smasher
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_137,0,osis
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_137,1,paradox whirl
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_137,2,symposium whirl
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_140,0,mirage
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_140,1,spinning osis
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_143,0,eggbeater
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_143,1,drifter
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_146,0,stepping
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_146,1,atomic
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_149,0,whirl
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_149,1,eggbeater
1219405634,2008,4ad82639-801d-5c4b-aae6-f07e5dfe67d2,Mariusz Wilk,context_window,1219405634_149,2,symposium
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_131,0,legover
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_131,1,pixie
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_132,0,fog
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_132,1,pixie
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_133,0,legover
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_133,1,torque
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_133,2,paradox blender
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_134,0,blurry whirl
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_134,1,whirl
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_135,0,blurry whirl
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_135,1,legover
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_135,2,symposium
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_136,0,pixie
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_136,1,paradox whirl
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_136,2,whirl
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_137,0,legover
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_137,1,dimwalk
1222687523,2008,4451a36c-41ca-55ab-87f3-d364b6f485ee,Jan Honza Weber,context_window,1222687523_137,2,whirl
1224962900,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,direct,1224962900_49,0,fusion
1224962900,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,direct,1224962900_49,1,eggbeater
1226679678,2009,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,direct,1226679678_191,0,fusion
1226679678,2009,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,direct,1226679678_191,1,food processor
1226679678,2009,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,direct,1226679678_192,0,fusion
1226679678,2009,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,direct,1226679678_192,1,food processor
1226679678,2009,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1226679678_194,0,spinning osis
1226679678,2009,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1226679678_194,1,food processor
1226679678,2009,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,direct,1226679678_195,0,food processor
1226679678,2009,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,direct,1226679678_195,1,superfly
1226679678,2009,48268322-19d9-5180-aac2-241293167d21,Nick Landes,direct,1226679678_196,0,osis
1226679678,2009,48268322-19d9-5180-aac2-241293167d21,Nick Landes,direct,1226679678_196,1,ducking butterfly
1226679678,2009,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,direct,1226679678_199,0,pixie
1226679678,2009,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,direct,1226679678_199,1,blurry whirl
1226679678,2009,34f17114-99b7-5320-b4ed-10a6813859ac,Jay Boychuk,direct,1226679678_199,2,mobius
1226679678,2009,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,direct,1226679678_200,0,drifter
1226679678,2009,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,direct,1226679678_200,1,torque
1226679678,2009,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,direct,1226679678_201,0,legover
1226679678,2009,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,direct,1226679678_201,1,pixie
1226679678,2009,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,direct,1226679678_202,0,ducking butterfly
1226679678,2009,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,direct,1226679678_202,1,torque
1226679678,2009,da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,direct,1226679678_202,2,blender
1228946926,2008,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,context_window,1228946926_15,0,fog
1228946926,2008,0c03e968-f8b4-58fa-94d9-7c5094645d7a,Honza Weber,context_window,1228946926_15,1,pixie
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_17,0,fusion
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_17,1,eggbeater
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_19,0,ducking
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_19,1,ducking osis
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_19,2,torque
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_21,0,blurry whirl
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_21,1,blurry whirl
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_21,2,whirl
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_23,0,blurry whirl
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_23,1,ripwalk
1228946926,2008,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,context_window,1228946926_23,2,whirl
1228946926,2008,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,context_window,1228946926_25,0,dimwalk
1228946926,2008,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,context_window,1228946926_25,1,ripwalk
1228946926,2008,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,context_window,1228946926_25,2,tomahawk
1239721441,2009,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,direct,1239721441_2,0,fusion
1239721441,2009,70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,direct,1239721441_2,1,food processor
1239721441,2009,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1239721441_5,0,blurry whirl
1239721441,2009,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1239721441_5,1,spinning
1239721441,2009,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1239721441_6,0,torque
1239721441,2009,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,context_window,1239721441_6,1,whirl
1239721441,2009,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,direct,1239721441_7,0,fog
1239721441,2009,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,direct,1239721441_7,1,fusion
1239721441,2009,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,direct,1239721441_8,0,blurry whirl
1239721441,2009,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,direct,1239721441_8,1,swirl
1239721441,2009,2fe08509-fcb3-5ecd-8828-40411bc4a036,Wojciech Jamski,direct,1239721441_8,2,superfly
1239721441,2009,21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,direct,1239721441_10,0,blur
1239721441,2009,21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,direct,1239721441_10,1,barfly
1239721441,2009,21154756-b8d4-512e-872a-c5b206fac8d3,Marcin Staron,direct,1239721441_10,2,blurriest
1245432804,2009,38c0f384-29fa-5cd9-b3e7-707e76e7aa9a,Andreas Hoffmann,direct,1245432804_8,0,dimwalk
1245432804,2009,38c0f384-29fa-5cd9-b3e7-707e76e7aa9a,Andreas Hoffmann,direct,1245432804_8,1,butterfly
1245432804,2009,38c0f384-29fa-5cd9-b3e7-707e76e7aa9a,Andreas Hoffmann,direct,1245432804_8,2,ducking butterfly
1255957016,2009,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,direct,1255957016_49,0,atomic
1255957016,2009,6513b145-8a4a-556a-a04f-981d95db2d70,Arkadiusz Dudzinski,direct,1255957016_49,1,eggbeater
1265745512,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1265745512_110,0,eggbeater
1265745512,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1265745512_110,1,swirl
1265745512,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1265745512_110,2,symposium
1265745512,2010,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1265745512_111,0,spinning osis
1265745512,2010,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1265745512_111,1,food processor
1265745512,2010,4f0fcdbc-8dfe-51fc-b92c-b3cda4dd0c00,Marcin Bujko,direct,1265745512_111,2,mobius
1267199851,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1267199851_66,0,gyro
1267199851,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1267199851_66,1,swirl
1269266785,2010,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,direct,1269266785_95,0,fusion
1269266785,2010,0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,direct,1269266785_95,1,torque
1269266785,2010,033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,direct,1269266785_96,0,swirl
1269266785,2010,033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,direct,1269266785_96,1,spinning
1269266785,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1269266785_97,0,eggbeater
1269266785,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1269266785_97,1,swirl
1269266785,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1269266785_97,2,symposium
1269266785,2010,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,direct,1269266785_99,0,ducking
1269266785,2010,437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,direct,1269266785_99,1,pixie
1288096032,2010,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,direct,1288096032_48,0,blurry whirl
1288096032,2010,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,direct,1288096032_48,1,symposium
1288096032,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1288096032_50,0,stepping
1288096032,2010,ac1268dc-a961-568f-860e-63e9ea815c01,Damian Gielnicki,direct,1288096032_50,1,torque
1288096032,2010,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,direct,1288096032_52,0,drifter
1288096032,2010,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,direct,1288096032_52,1,mobius
1288096032,2010,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,context_window,1288096032_54,0,pickup
1288096032,2010,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,context_window,1288096032_54,1,legover
1288096032,2010,3568ce18-bf1b-55b6-aefd-61f65f55b08c,Jakub Grabarczyk,context_window,1288096032_54,2,legover
1316280393,2011,ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,context_window,1316280393_77,0,stepping
1316280393,2011,ddf2f704-a4d2-5653-a82a-45987d37645c,Krzysztof Sobótka,context_window,1316280393_77,1,dimwalk
1321869570,2012,9d12fe41-0154-57a6-b312-5f3b46f621b5,Pavel Motorov,direct,1321869570_53,0,mirage
1321869570,2012,9d12fe41-0154-57a6-b312-5f3b46f621b5,Pavel Motorov,direct,1321869570_53,1,fusion
1336988107,2012,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,context_window,1336988107_72,0,whirl
1336988107,2012,e719220a-29e0-5844-869b-58c53a0b88b9,Bartosz Bubula,context_window,1336988107_72,1,mirage
1337617980,2012,c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,direct,1337617980_83,0,ducking
1337617980,2012,c90a00eb-95d7-5375-a769-b71cbce34d87,Jakob Wagner,direct,1337617980_83,1,food processor
1337617980,2012,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,Christopher Schillem,direct,1337617980_84,0,fusion
1337617980,2012,c29c4aa7-5b1e-54d1-9435-2a45edfd669c,Christopher Schillem,direct,1337617980_84,1,eggbeater
1337617980,2012,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,direct,1337617980_85,0,ripwalk
1337617980,2012,78d0c91f-b1ec-572e-855b-a7d3f706f8b7,Stefan Siegert,direct,1337617980_85,1,legover
1337617980,2012,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,direct,1337617980_86,0,paradox drifter
1337617980,2012,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,direct,1337617980_86,1,paradox
1337617980,2012,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,direct,1337617980_86,2,whirl
1337617980,2012,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1337617980_87,0,dimwalk
1337617980,2012,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1337617980_87,1,paradox whirl
1337617980,2012,49ad435e-3398-59da-985c-65ce0612bdd3,Jan Brekle,direct,1337617980_88,0,barfly
1337617980,2012,49ad435e-3398-59da-985c-65ce0612bdd3,Jan Brekle,direct,1337617980_88,1,swirl
1346948712,2012,0d90bb3c-6c67-5057-9ac2-d85f9f94fa26,Alex Lopez,direct,1346948712_22,0,whirl
1346948712,2012,0d90bb3c-6c67-5057-9ac2-d85f9f94fa26,Alex Lopez,direct,1346948712_22,1,blender
1346948712,2012,0d90bb3c-6c67-5057-9ac2-d85f9f94fa26,Alex Lopez,direct,1346948712_22,2,mobius
1357206898,2013,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,direct,1357206898_28,0,ducking
1357206898,2013,1e09ba09-ec4b-5961-8b95-e0d638dc4f5c,Jan Weber,direct,1357206898_28,1,blender
1357206898,2013,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,direct,1357206898_29,0,swirl
1357206898,2013,0c1d57ac-f8a6-5c3e-a66f-eac82c8a5df4,Jindrich Smola,direct,1357206898_29,1,torque
1357206898,2013,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,direct,1357206898_30,0,blurry whirl
1357206898,2013,24ffb4bb-a58e-54d8-b0d9-06b989c794cd,Alexander Trenner,direct,1357206898_30,1,superfly
1358271250,2013,033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,direct,1358271250_36,0,blurriest
1358271250,2013,033a8589-0c98-5729-a8b4-068c4efcf025,David Clavens,direct,1358271250_36,1,swirl
1358271250,2013,43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,direct,1358271250_37,0,ducking butterfly
1358271250,2013,43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,direct,1358271250_37,1,food processor
1358271250,2013,43ddd1ca-e004-5d37-b4b5-38cd81bde3c2,Chris Dean,direct,1358271250_37,2,mobius
1358271250,2013,11542335-67de-5fd2-9d43-5f2b55ea1fef,Brian Sherrill,direct,1358271250_38,0,spinning clipper
1358271250,2013,11542335-67de-5fd2-9d43-5f2b55ea1fef,Brian Sherrill,direct,1358271250_38,1,spinning whirl
1358271250,2013,11542335-67de-5fd2-9d43-5f2b55ea1fef,Brian Sherrill,direct,1358271250_38,2,legover
1358271250,2013,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1358271250_39,0,blurry whirl
1358271250,2013,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1358271250_39,1,blur
1361207019,2013,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,direct,1361207019_166,0,symposium
1361207019,2013,04a43526-37ba-5ea0-a01c-8e357a694c42,Felix Zenger,direct,1361207019_166,1,blender
1361207019,2013,db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,John Suderman,direct,1361207019_169,0,butterfly
1361207019,2013,db9f32dc-4dab-560e-aa3f-0acfd32fcd7d,John Suderman,direct,1361207019_169,1,symposium whirl
1361207019,2013,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1361207019_170,0,blurry whirl
1361207019,2013,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1361207019_170,1,ripwalk
1361207019,2013,58bb3c4a-1a60-537d-ba4e-55de294abd8c,Dustin Rhodes,direct,1361207019_170,2,mobius
1361207019,2013,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,direct,1361207019_171,0,smear
1361207019,2013,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,direct,1361207019_171,1,butterfly
1361207019,2013,dfc35597-39c1-5425-8b94-6e24dbc24696,Cass Taylor,direct,1361207019_171,2,paradox whirl
1378666423,2013,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,context_window,1378666423_40,0,swirl
1378666423,2013,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,context_window,1378666423_40,1,food processor
1378666423,2013,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,context_window,1378666423_42,0,fusion
1378666423,2013,f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,context_window,1378666423_42,1,symposium
1389730147,2014,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1389730147_26,0,swirl
1389730147,2014,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1389730147_26,1,butterfly
1389730147,2014,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1389730147_26,2,paradox
1391189882,2014,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1391189882_216,0,pickup
1391189882,2014,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1391189882_216,1,fusion
1391189882,2014,be7a8e7f-f052-5c31-b27b-47d4fee9a265,Evan Gatesman,direct,1391189882_216,2,swirl
1391189882,2014,98ce4e04-05ca-56ca-b8c6-83f51c164c89,Vaclav Klouda,direct,1391189882_217,0,ducking
1391189882,2014,98ce4e04-05ca-56ca-b8c6-83f51c164c89,Vaclav Klouda,direct,1391189882_217,1,spinning
1391189882,2014,b7d020fd-3376-5224-9aa6-d56ae56ad9cb,Taishi Ishida,direct,1391189882_220,0,blurry whirl
1391189882,2014,b7d020fd-3376-5224-9aa6-d56ae56ad9cb,Taishi Ishida,direct,1391189882_220,1,whirl
1391189882,2014,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1391189882_221,0,stepping
1391189882,2014,6d948954-90cb-5446-9a60-9d4ca0ef4734,Filip Wojcik,direct,1391189882_221,1,dimwalk
1391189882,2014,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1391189882_222,0,legover
1391189882,2014,4beb2ce2-19e8-5443-9b5b-e221febea787,Andreas Nawrath,direct,1391189882_222,1,clipper
1391189882,2014,39dac0e1-9d56-515a-b0a9-2c64055c08e8,Ronny Schimmel,direct,1391189882_223,0,clipper
1391189882,2014,39dac0e1-9d56-515a-b0a9-2c64055c08e8,Ronny Schimmel,direct,1391189882_223,1,ducking mirage
1394773593,2014,11542335-67de-5fd2-9d43-5f2b55ea1fef,Brian Sherrill,direct,1394773593_40,0,ducking osis
