player_id,name_raw,name_clean,person_id,person_canon,issue_type,appearances,evidence,suggested_action
,Kevin Crowley: Food Processor,Kevin Crowley: Food Processor,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kevin Hogan,Kevin Hogan,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kevin Regamey,Kevin Regamey,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kirsten,Kirsten,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kiss + Gyáni,Kiss + Gyáni,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Klemenz L�ngauer,Klemenz L�ngauer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kobe,Kobe,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Konrad,Konrad,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kontinen,Kontinen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Korff,Korff,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kralj,Kralj,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kris,Kris,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kszysztof Sob�tka,Kszysztof Sob�tka,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kyle Hale,Kyle Hale,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Kyle Hewitt,Kyle Hewitt,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lacaze,Lacaze,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ladell,Ladell,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Lancret, Xavier","Lancret, Xavier",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Larry Doyle (Chicago,Larry Doyle (Chicago,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lasse Salmenhaara,Lasse Salmenhaara,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Laurence,Laurence,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lauri Airinen,Lauri Airinen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Leanne Makcrow,Leanne Makcrow,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lenneis Verena,Lenneis Verena,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Leo,Leo,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Letort, Jean-Marie","Letort, Jean-Marie",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lindner,Lindner,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Linnanen Jere,Linnanen Jere,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lino Landau,Lino Landau,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lisa Uebele,Lisa Uebele,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Liukko Ninni,Liukko Ninni,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lobmayer,Lobmayer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Locher Nora,Locher Nora,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lon Smith 9.10 9.57 4 256 98 2.61,Lon Smith 9.10 9.57 4 256 98 2.61,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Louis,Louis,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Luc,Luc,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Luka Weyler-Lavall�e,Luka Weyler-Lavall�e,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Luke,Luke,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lukáš Blašek,Lukáš Blašek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Lynton Stephens,Lynton Stephens,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,L�a L'Esp�rance,L�a L'Esp�rance,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Maciej Pietrzycki,Maciej Pietrzycki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Maciej Samborowski,Maciej Samborowski,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Maciek Niczyporuk,Maciek Niczyporuk,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mader Nina,Mader Nina,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Maillet, Sébastien","Maillet, Sébastien",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Majerhold,Majerhold,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Malgorzata Ostrowska,Malgorzata Ostrowska,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Manuel Kruse,Manuel Kruse,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marc Brunet,Marc Brunet,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marc Giard,Marc Giard,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marc-Andre,Marc-Andre,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marchiani,Marchiani,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Marcin Bujko ? 243,87 (Góra)","Marcin Bujko ? 243,87 (Góra)",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marcin Ka³czor,Marcin Ka³czor,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marcin Staroñ (Poland),Marcin Staroñ (Poland),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marco Brunet,Marco Brunet,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marie-Ange Cossette-Trudel,Marie-Ange Cossette-Trudel,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Marilou Ouimet, Montréal","Marilou Ouimet, Montréal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Marilyn Demuy (Montreal,Marilyn Demuy (Montreal,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mark Husted 3.40 4.97 10 91 54 1.69,Mark Husted 3.40 4.97 10 91 54 1.69,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mark Roberts,Mark Roberts,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Markus Hemmer,Markus Hemmer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Markus Kaspczak,Markus Kaspczak,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Martin, Baptiste","Martin, Baptiste",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mathieu Gauthier,Mathieu Gauthier,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Mathieu Soucy, Montreal","Mathieu Soucy, Montreal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Matt B.,Matt B.,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Matthias,Matthias,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Matti Pohjola,Matti Pohjola,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Małgorzata Dębska,Małgorzata Dębska,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Medat Osmanoski (Switzerland),Medat Osmanoski (Switzerland),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mel Schneider,Mel Schneider,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Melissa Schneider, Massachussets","Melissa Schneider, Massachussets",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Meneboo,Meneboo,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Micha Klimczak,Micha Klimczak,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Michael Müller,Michael Müller,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Michael Nielson,Michael Nielson,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Michal,Michal,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Michal Klimczak,Michal Klimczak,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Michał,Michał,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mickiewicz Hanna,Mickiewicz Hanna,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mike,Mike,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mike Bellman,Mike Bellman,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mike Bellmen,Mike Bellmen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mike Collins,Mike Collins,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mike Rex Stoler,Mike Rex Stoler,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mikey Etlinger,Mikey Etlinger,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mikko,Mikko,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mikko Lepisto (FIN) ?,Mikko Lepisto (FIN) ?,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mikko Lepistö (Pro 32 Sand),Mikko Lepistö (Pro 32 Sand),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mikko Tapaninaho,Mikko Tapaninaho,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mikołaj,Mikołaj,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Miquel Clemente,Miquel Clemente,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Mlakar, Lena","Mlakar, Lena",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Mouss Kabbal,Mouss Kabbal,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nadine Beyler,Nadine Beyler,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Natalie Allen,Natalie Allen,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nate Allison,Nate Allison,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nathan Pipenberg,Nathan Pipenberg,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nelson Castro,Nelson Castro,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Nguyen, Trung","Nguyen, Trung",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,NiNo,NiNo,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nic Knatterton,Nic Knatterton,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nick Polini,Nick Polini,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nicolas,Nicolas,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nigisch Johanna,Nigisch Johanna,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nino,Nino,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Noemie,Noemie,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nono,Nono,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Nora,Nora,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ognyan,Ognyan,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Olaf Piwowar,Olaf Piwowar,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Olivier,Olivier,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Olivier Berthiaume,Olivier Berthiaume,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Olędzka Gosia,Olędzka Gosia,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Oscar Loreto,Oscar Loreto,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Oscar Loretto,Oscar Loretto,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Oskari Forst�m FIN,Oskari Forst�m FIN,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,P.J. Daigle,P.J. Daigle,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,PP,PP,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pablo ?,Pablo ?,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pablo Wey,Pablo Wey,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Patrick Asswad,Patrick Asswad,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Patrick Weinberg,Patrick Weinberg,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Patrik Cerny,Patrik Cerny,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Paty ?,Paty ?,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Paula Brzezińska,Paula Brzezińska,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pauline,Pauline,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pavel Hejra,Pavel Hejra,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pavel Motorov,Pavel Motorov,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pawel Cisek,Pawel Cisek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pawel Rozek,Pawel Rozek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Peter Bevitori 4.00 6.47 7 119 74 1.61,Peter Bevitori 4.00 6.47 7 119 74 1.61,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Peter Irish $350 (drop On Last Trick),Peter Irish $350 (drop On Last Trick),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Peter Shunny (Albuquerque,Peter Shunny (Albuquerque,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Petra,Petra,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Phil,Phil,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Phil Summers,Phil Summers,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Philipp Schafer,Philipp Schafer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Philippe Lessard,Philippe Lessard,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Pierre Bardeau,Pierre Bardeau,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Pierre-Pascal Gauthier, Montréal","Pierre-Pascal Gauthier, Montréal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Piia Tantarim�ki FIN,Piia Tantarim�ki FIN,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Piotr Bałtrukiewicz,Piotr Bałtrukiewicz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Piotrek Koscielny,Piotrek Koscielny,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Prikhosko Oxana,Prikhosko Oxana,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Probst, Katharina","Probst, Katharina",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Przemyslaw Pietrzycki,Przemyslaw Pietrzycki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Przemysław Pietrzycki,Przemysław Pietrzycki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Przemys�aw Pietrzycki,Przemys�aw Pietrzycki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Prze�mysław Pietrzy�cki,Prze�mysław Pietrzy�cki,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Quentin Isackson,Quentin Isackson,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rado Čarnaj,Rado Čarnaj,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Radosław Turek,Radosław Turek,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rafal Andryka,Rafal Andryka,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Rambaud, David","Rambaud, David",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Raph,Raph,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Reed Gray (Eugene,Reed Gray (Eugene,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Reid ??,Reid ??,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Renato Zülli (Switzerland),Renato Zülli (Switzerland),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Renato Z�lli,Renato Z�lli,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Renato Z�lli SUI,Renato Z�lli SUI,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Renee Sheets Johnson,Renee Sheets Johnson,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ren� Ruhr,Ren� Ruhr,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ren� R�hr ? Whirr,Ren� R�hr ? Whirr,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Reyer,Reyer,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rh Place Chris Burkhart,Rh Place Chris Burkhart,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Rich ""Chard"" Cook","Rich ""Chard"" Cook",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rich Mpelezoz,Rich Mpelezoz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Richard ""Chard"" Cook","Richard ""Chard"" Cook",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rick Bates,Rick Bates,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rick Reese (Fort Collins,Rick Reese (Fort Collins,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rob McCloskey,Rob McCloskey,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Roberto Da Silva,Roberto Da Silva,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Robin,Robin,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Robin Püchel,Robin Püchel,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Robin P�chel,Robin P�chel,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Robinson Sustrac,Robinson Sustrac,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Roger,Roger,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Roman Belozerov,Roman Belozerov,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Roman Belozerov (Russia),Roman Belozerov (Russia),,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Romie Williams,Romie Williams,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Roy,Roy,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Rusev, Radoslav","Rusev, Radoslav",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rush,Rush,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rutz,Rutz,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ryan Morris,Ryan Morris,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ryan Mulroney 9.20 9.20 1 345 126 2.74,Ryan Mulroney 9.20 9.20 1 345 126 2.74,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Ryan Thomas,Ryan Thomas,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Rémi ?,Rémi ?,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sage#^,Sage#^,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sam,Sam,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sam Conlon (San Francisco,Sam Conlon (San Francisco,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Samuel Hufschmid (Bootfägers,Samuel Hufschmid (Bootfägers,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Samuel Jobin, Shawinigan","Samuel Jobin, Shawinigan",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Schlichting, Helena","Schlichting, Helena",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Schmidt,Schmidt,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Scott Ellenberger,Scott Ellenberger,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Scott K,Scott K,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Scott Milne (BC) Chard Cook,Scott Milne (BC) Chard Cook,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Scott Milne (Vancouver,Scott Milne (Vancouver,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Scott Woodward,Scott Woodward,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Seb,Seb,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Sebastien Duschesne, Montreal","Sebastien Duschesne, Montreal",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sebastien Lefay,Sebastien Lefay,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sebastien Maillet,Sebastien Maillet,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Send,Send,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Serge,Serge,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Serge Kaldany,Serge Kaldany,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sergey Kozlow,Sergey Kozlow,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Sidart,Sidart,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Siewczyk Lila,Siewczyk Lila,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Simon,Simon,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Simon Kolodenchuk,Simon Kolodenchuk,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Simon Rollmann,Simon Rollmann,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Simon-Francois Kolodenchuk,Simon-Francois Kolodenchuk,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Simon-Francois Kolodentchuk,Simon-Francois Kolodentchuk,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Simon-François Kolodenchuk,Simon-François Kolodenchuk,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Slava Sidorin,Slava Sidorin,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Smirnov,Smirnov,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,"Stanev, Ivan","Stanev, Ivan",,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Steffen Seemann,Steffen Seemann,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Stejsky,Stejsky,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Stephan Rautenber,Stephan Rautenber,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Stephan Rautenberg,Stephan Rautenberg,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Steve Dusablon,Steve Dusablon,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Steve Dusablon (Portland,Steve Dusablon (Portland,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Steve Goldberg 11-0 Over Ianek Regimbauld,Steve Goldberg 11-0 Over Ianek Regimbauld,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
,Stuart Macfersan,Stuart Macfersan,,,unmapped_player_id,1,no alias in person_aliases.csv,accept as unresolved (single appearance)
