qc_rule,qc_detail,event_id,year,division_canon,place,person_canon,norm
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,4,Matthias Lino Schmidt,matthias lino schmidt
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,5,Max Boucoiran,max boucoiran
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,5,Franck Rémy,franck remy
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,6,Matthias Lino Schmidt,matthias lino schmidt
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,7,Max Boucoiran,max boucoiran
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,8,Daryl Canady,daryl canady
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,9,Daniel Meyer,daniel meyer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,10,Jeremy Masselis,jeremy masselis
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,11,Augustin Tiffou,augustin tiffou
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1149763452,2006,Sick 3,12,Julien Romiti,julien romiti
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,1,Vaclav Klouda,vaclav klouda
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,1,Karolina Modrzejewska,karolina modrzejewska
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,1,Piotr Kurt,piotr kurt
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,2,Gosia Nycz,gosia nycz
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,2,Kacper Kudyniuk,kacper kudyniuk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,2,Szymon Kalwak,szymon kalwak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,3,Sylwia Kocyck,sylwia kocyck
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,3,Kamil Wysocki,kamil wysocki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1158263300,2006,Women Freestyle,3,Michal Miszkiel,michal miszkiel
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],1,Jorden Moir,jorden moir
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],1,Danny Petrick,danny petrick
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],1,Marc Giard,marc giard
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],2,David Clavens,david clavens
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],2,Drew Martin,drew martin
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],3,Pascal Tomecek,pascal tomecek
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Open Circle Competition[/U],3,Ken Somolinos,ken somolinos
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Sick One[/U],1,David Clavens,david clavens
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Sick One[/U],1,Jorden Moir,jorden moir
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Sick One[/U],2,David Clavens,david clavens
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Sick One[/U],2,Jorden Moir,jorden moir
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1161888703,2006,[U]Sick One[/U],3,Willie Digges,willie digges
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,1,Jorden Moir,jorden moir
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,1,Josh Lackey,josh lackey
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,2,Will Digges,will digges
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,2,Dan Cyr,dan cyr
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,3,Cass Taylor,cass taylor
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,3,Nick Laroche,nick laroche
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1172931308,2007,Intermediate Circle Contest,4,Camille Surovy,camille surovy
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,1,Jonathan Schneider,jonathan schneider
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,1,Benny Kellman,benny kellman
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,2,Jonathan Schneider,jonathan schneider
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,2,Benny Kellman,benny kellman
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,3,Dan Greer,dan greer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,3,Chris Balch,chris balch
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,4,Dan Greer,dan greer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,4,Chris Balch,chris balch
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,5,Drew Martin,drew martin
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176650845,2007,Freestyle Routines Finals,6,Theodore Fritsch,theodore fritsch
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176844933,2007,Open Golf,1,James Roberts,james roberts
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176844933,2007,Open Golf,1,Matt Coffman,matt coffman
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176844933,2007,Open Golf,2,Matt Strong,matt strong
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176844933,2007,Open Golf,2,Ben Benulis,ben benulis
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1176844933,2007,Open Golf,3,Dave Spears,dave spears
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,1,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,2,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,3,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,4,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,5,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,6,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Doubles,7,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,1,Andi Wolff,andi wolff
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,1,Manuel Kruse,manuel kruse
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,2,Simon Voss,simon voss
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,2,Chris Loew,chris loew
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,3,Yassin Khateeb,yassin khateeb
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,3,Jonas Thoell,jonas thull
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,4,Andreas Käfer,andreas kafer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,4,Thomas Foerster,thomas forster
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,5,Eurik Lindner,eurik liundner
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,6,Markus Kapszak,markus kapszak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,7,Yves Kreil,yves kreil
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,8,Christian Bock,christian bock
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1179679872,2007,Footbag Net Single,9,Yannik Rockel,yannik rockel
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185458086,2007,Open Golf,1,Ostrowski Michal,ostrowski micha 
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185458086,2007,Open Golf,1,Arkadiusz Dudzinski,dudzinski arkadiusz
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185458086,2007,Open Golf,2,Ka wak Szymon,ka wak szymon
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185458086,2007,Open Golf,2,Kurt Piotr,kurt piotr
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185458086,2007,Open Golf,3,Pawel Rozek,rozek pawe 
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185458086,2007,Open Golf,3,Łukasz Krysiewicz,krysiewicz ukasz
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,1,Alexander Trenner,alexander trenner
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,1,Matthias Lino Schmidt,matthias lino schmidt
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,2,Matthias Lino Schmidt,matthias lino schmidt
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,2,Klemenz Längauer,klemenz langauer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,2,Roman Huber,roman huber
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,3,Christopher Larndorfer,christopher larndorfer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,3,Klemenz Längauer,klemenz langauer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,3,Ali Djastranj,ali djastranj
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,4,Markus Meisinger,markus meisinger
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,4,Rene Ruehr,rene ruehr
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,4,Ali Djastranj,ali djastranj
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,5,Christopher Larndorfer,christopher larndorfer
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,5,Prokop Laurenz,prokop laurenz
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,5,Johanna Nigisch,johanna nigisch
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,6,Nenad Kovjenic,nenad kovjenic
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,6,Markus Neuweg,markus neuweg
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,6,Rene Ruehr,rene ruehr
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,7,Markus Meisinger,markus meisinger
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1185556078,2007,Open Freestyle,8,Roman Huber,roman huber
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,1,Arkadiusz Dudzinski,arkadiusz dudzinski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,1,Szymon Kalwak,szymon ka wak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,2,Micha Biarda,micha biarda
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,2,Wiktor Debski,wiktor debski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,3,Pawe Rytelewski,pawe rytelewski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,3,Wiktor Debski,wiktor debski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1189345008,2007,Request Contest,4,Kamil Hucał,kamil huca 
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1195773772,2007,Circle Contest,1,Damian Gielnicki,damian gielnicki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1195773772,2007,Circle Contest,1,Szymon Kalwak,szymon ka wak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1195773772,2007,Circle Contest,2,Marcin Bujko,marcin bujko
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1195773772,2007,Circle Contest,2,Jakob Wagner,jakob wagner
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1195773772,2007,Circle Contest,3,Yves Kreil,yves kreil
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1195773772,2007,Circle Contest,3,Wiktor Debski,wiktor debski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,1,Johnny Suderman,johnny suderman
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,1,Marc Giard,marc giard
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,2,Sebastien Duchesne,sebastien duchesne
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,2,Scott Bevier,scott bevier
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,3,Will Digges,will digges
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,4,Tom Kotsakos,tom kotsakos
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1206161350,2008,Request Contest,4,Sebastien Duchesne,sebastien duchesne
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,1,Szymon Kalwak,szymon ka wak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,1,Arek Dudzinski,arek dudzinski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,2,Micha Biarda,micha biarda
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,2,Kamil Wysocki,kamil wysocki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,2,Damian Gielnicki,damian gielnicki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,3,Marcin Bujko,marcin bujko
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,3,Wiktor Debski,wiktor debski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,4,Micha Biarda,micha biarda
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,4,Micha Ostrowski,micha ostrowski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Sebastian Jurzysta,sebastian jurzysta
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Marcin Staron,marcin staron
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Kamil Wysocki,kamil wysocki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Rafal Kaleta,rafal kaleta
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Damian Gielnicki,damian gielnicki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Micha Ostrowski,micha ostrowski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Bartosz Bubula,bartosz bubula
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,5,Krzysztof Sobótka,krzysztof sobotka
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,9,Marcin Staron,marcin staron
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,9,Maciej Niczyporuk,maciej niczyporuk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,9,Szymon Kalwak,szymon ka wak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,9,Krzysztof Sobótka,krzysztof sobotka
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,12,Jamski Wojciech,jamski wojciech
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,12,Jakub Grabarczyk,jakub grabarczyk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,12,Wojciech Ignaczak,wojciech ignaczak
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,12,Bartek Rzasa,bartosz rzasa
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,12,Pawe Rytelewski,pawe rytelewski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,12,Pawel Fraczek,pawe fraczek
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,18,Sebastian Jurzysta,sebastian jurzysta
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,18,Sylwia Kocyck,sylwia kocyck
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,18,Marcin Gadziński,marcin gadzinski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,18,Pawe Cisek,pawe cisek
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,18,Mariusz Wilk,mariusz wilk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,18,Marek Zalewski,marek zalewski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Circle Contest,23,Sylwia Kocyck,sylwia kocyck
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,1,Marcin Bujko,marcin bujko
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,1,Damian Gielnicki,damian gielnicki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,2,Jakub Grabarczyk,jakub grabarczyk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,2,Damian Gielnicki,damian gielnicki
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,3,Arkadiusz Dudzinski,arkadiusz dudzinski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,3,Pawel Fraczek,pawe fraczek
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,4,Pawe Rytelewski,pawe rytelewski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,5,Micha Biarda,micha biarda
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,6,Micha Ostrowski,micha ostrowski
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,7,Krzysztof Sobótka,krzysztof sobotka
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,8,Sebastian Jurzysta,sebastian jurzysta
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,9,Maciej Niczyporuk,maciej niczyporuk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,10,Jakub Grabarczyk,jakub grabarczyk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,11,Marcin Staron,marcin staron
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,12,Mariusz Wilk,mariusz wilk
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1219405634,2008,Sick3,13,Pawe Cisek,pawe cisek
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Doubles Net,1,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Doubles Net,2,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Doubles Net,3,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Doubles Net,4,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Doubles Net,5,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Doubles Net,6,__NON_PERSON__,
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Singles Net,1,Jamie Lepley,jamie lepley
R19_MULTIPLE_FIRST_PLACES_IN_DIVISION,multiple place=1 rows in same event+division,1220466807,2008,Singles Net,1,Theodore Fritsch,theodore fritsch
